frn_complete,false,plf
1699027179.0010002,0.0220432,0.9779568
1699027179.0029998,0.0220432,0.9779568
1699041589.0010002,0.0390724,0.9609276
1699027735.0010002,0.0212123,0.9787877
1699027735.0020001,0.0212123,0.9787877
1699067044.0020001,0.0212123,0.9787877
1699067059.0010002,0.0343870,0.9656130
1699095175.0010002,0.0343870,0.9656130
1699027900.0010002,0.0343870,0.9656130
1699028162.0020001,0.0220432,0.9779568
1699028344.0010002,0.9848259,0.0151741
1699028457.0010002,0.9901887,0.0098113
1699028457.0020001,0.9898777,0.0101223
1699028463.0010002,0.9513132,0.0486868
1699028479.0010002,0.9989425,0.0010575
1699028482.0010002,0.0336446,0.9663554
1699028487.0010002,0.0212123,0.9787877
1699028597.0010002,0.9861254,0.0138746
1699028632.0010002,0.0228887,0.9771113
1699028632.0020001,0.0226796,0.9773204
1699028640.0010002,0.0344095,0.9655905
1699028648.0010002,0.9289558,0.0710442
1699057293.0010002,0.0339604,0.9660396
1699066738.0010002,0.0227336,0.9772664
1699028728.0010002,0.0336224,0.9663776
1699028744.0010002,0.0344095,0.9655905
1699028749.0010002,0.0226796,0.9773204
1699028749.0020001,0.0226796,0.9773204
1699028749.0029998,0.0226796,0.9773204
1699081420.0010002,0.0228887,0.9771113
1699081420.0020001,0.0230917,0.9769083
1699081420.0029998,0.0228887,0.9771113
1699081423.0010002,0.0355077,0.9644923
1699047390.0010002,0.0339604,0.9660396
1699028817.0010002,0.9835573,0.0164427
1699028823.0010002,0.9606301,0.0393699
1699104026.0020001,0.0336305,0.9663695
1699029791.0010002,0.0351616,0.9648384
1699030507.0010002,0.0366695,0.9633305
1699030555.0010002,0.0341325,0.9658675
1699030555.0020001,0.0490129,0.9509871
1699030555.0029998,0.9920283,0.0079717
1699030555.0060000,0.9939808,0.0060192
1699030555.0070002,0.9962801,0.0037199
1699030654.0010002,0.0350566,0.9649434
1699030555.0079999,0.5356133,0.4643867
1699094187.0010002,0.0355941,0.9644059
1699094198.0010002,0.1796268,0.8203732
1699105506.0010002,0.9844329,0.0155671
1699105696.0010002,0.8037204,0.1962796
1699105724.0010002,0.0339604,0.9660396
1699045662.0010002,0.0339604,0.9660396
1699086551.0010002,0.9893190,0.0106810
1699086554.0010002,0.9692409,0.0307591
1699086554.0020001,0.9659583,0.0340417
1699086555.0010002,0.0339604,0.9660396
1699087057.0010002,0.9892766,0.0107234
1699046571.0010002,0.0249621,0.9750379
1699046573.0010002,0.0249621,0.9750379
1699031516.0010002,0.9921880,0.0078120
1699056982.0010002,0.9976961,0.0023039
1699032090.0010002,0.9989889,0.0010111
1699032190.0010002,0.4013409,0.5986591
1699032344.0010002,0.0287403,0.9712597
1699032349.0010002,0.0360500,0.9639500
1699032644.0010002,0.0434779,0.9565221
1699033168.0010002,0.0319132,0.9680868
1699056447.0010002,0.0225244,0.9774756
1699056456.0010002,0.0341325,0.9658675
1699035237.0010002,0.9742271,0.0257729
1699036123.0010002,0.0621800,0.9378200
1699036137.0010002,0.9604812,0.0395188
1699036574.0010002,0.0384493,0.9615507
1699038135.0010002,0.0344095,0.9655905
1699038755.0010002,0.9989879,0.0010121
1699093119.0010002,0.9141549,0.0858451
1699066396.0010002,0.9611827,0.0388173
1699041866.0010002,0.8537343,0.1462657
1699041618.0010002,0.9989716,0.0010284
1699041735.0010002,0.9989716,0.0010284
1699064771.0010002,0.0333700,0.9666300
1699041579.0010002,0.0336224,0.9663776
1699041941.0010002,0.0397873,0.9602127
1699044584.0010002,0.0344095,0.9655905
1699044124.0010002,0.0598702,0.9401298
1699044261.0010002,0.9986255,0.0013745
1699057947.0010002,0.0339604,0.9660396
1699047435.0010002,0.0378552,0.9621448
1699068969.0010002,0.9992410,0.0007590
1699047498.0010002,0.9905520,0.0094480
1699063148.0010002,0.0635776,0.9364224
1699089784.0010002,0.0440562,0.9559438
1699086387.0010002,0.9909713,0.0090287
1699054120.0010002,0.0382796,0.9617204
1699058031.0020001,0.0343870,0.9656130
1699058088.0010002,0.0222977,0.9777023
1699058088.0020001,0.0222977,0.9777023
1699086462.0010002,0.9902947,0.0097053
1699086462.0029998,0.0367653,0.9632347
1699094925.0010002,0.9467805,0.0532195
1699094925.0020001,0.0347875,0.9652125
1699094925.0029998,0.0225531,0.9774469
1699094925.0039999,0.9923517,0.0076483
1699094925.0060000,0.9923517,0.0076483
1699059673.0010002,0.0336224,0.9663776
1699059677.0010002,0.0288375,0.9711625
1699059567.0020001,0.0343870,0.9656130
1699113058.0010002,0.0347378,0.9652622
1699094166.0010002,0.0343870,0.9656130
1699103955.0010002,0.9333596,0.0666404
1699054525.0010002,0.0343870,0.9656130
1699054553.0010002,0.0218100,0.9781900
1699054553.0020001,0.0276261,0.9723739
1699054553.0029998,0.0361741,0.9638259
1699054553.0039999,0.0218100,0.9781900
1699054553.0050001,0.0218100,0.9781900
1699069610.0010002,0.9915857,0.0084143
1699074645.0010002,0.9816850,0.0183150
1699059619.0010002,0.9855496,0.0144504
1699047744.0010002,0.0336446,0.9663554
1699047744.0020001,0.0212123,0.9787877
1699047744.0029998,0.0212123,0.9787877
1699047744.0039999,0.0216244,0.9783756
1699049275.0010002,0.0226796,0.9773204
1699049275.0020001,0.0226796,0.9773204
1699049298.0010002,0.0336224,0.9663776
1699089409.0010002,0.0345142,0.9654858
1699049946.0010002,0.0343870,0.9656130
1699050519.0010002,0.0336951,0.9663049
1699053322.0010002,0.9231141,0.0768859
1699051243.0010002,0.0937281,0.9062719
1699053597.0010002,0.9861254,0.0138746
1699058616.0010002,0.0339604,0.9660396
1699093535.0020001,0.0212123,0.9787877
1699093535.0029998,0.0212123,0.9787877
1699052043.0010002,0.9912001,0.0087999
1699052050.0010002,0.9915526,0.0084474
1699052071.0010002,0.0229074,0.9770926
1699052076.0010002,0.0339604,0.9660396
1699052089.0010002,0.9860545,0.0139455
1699053092.0010002,0.9989842,0.0010158
1699053693.0010002,0.0366307,0.9633693
1699056215.0010002,0.0341325,0.9658675
1699056968.0010002,0.0438125,0.9561875
1699056820.0010002,0.0344095,0.9655905
1699057287.0010002,0.0333700,0.9666300
1699059721.0010002,0.0367034,0.9632966
1699071615.0010002,0.0339604,0.9660396
1699096206.0010002,0.0212123,0.9787877
1699096206.0020001,0.0212123,0.9787877
1699096206.0029998,0.0212123,0.9787877
1699096246.0010002,0.0339604,0.9660396
1699061985.0010002,0.0272860,0.9727140
1699062041.0010002,0.0274172,0.9725828
1699064358.0010002,0.0339604,0.9660396
1699064363.0010002,0.0225244,0.9774756
1699064363.0020001,0.0225244,0.9774756
1699094106.0010002,0.0341325,0.9658675
1699094107.0010002,0.0212123,0.9787877
1699094107.0020001,0.0212123,0.9787877
1699101417.0010002,0.0590747,0.9409253
1699101944.0010002,0.0341571,0.9658429
1699089243.0010002,0.0636499,0.9363501
1699082821.0010002,0.9960105,0.0039895
1699067092.0010002,0.0917630,0.9082370
1699075837.0010002,0.9854723,0.0145277
1699076225.0010002,0.9960105,0.0039895
1699094159.0010002,0.0679511,0.9320489
1699063344.0010002,0.0343870,0.9656130
1699063965.0010002,0.0341325,0.9658675
1699100568.0010002,0.9967242,0.0032758
1699064645.0010002,0.0212123,0.9787877
1699064645.0020001,0.0212123,0.9787877
1699064645.0029998,0.0212123,0.9787877
1699064699.0010002,0.0237449,0.9762551
1699073655.0010002,0.0225244,0.9774756
1699066327.0010002,0.0347378,0.9652622
1699066855.0010002,0.0218100,0.9781900
1699090626.0010002,0.0345142,0.9654858
1699068016.0010002,0.0333700,0.9666300
1699068196.0010002,0.9238199,0.0761801
1699068312.0020001,0.9979579,0.0020421
1699068312.0029998,0.9979579,0.0020421
1699068312.0039999,0.9979579,0.0020421
1699085019.0010002,0.9924266,0.0075734
1699068900.0010002,0.0397147,0.9602853
1699069636.0020001,0.9373800,0.0626200
1699069665.0010002,0.0343870,0.9656130
1699069669.0010002,0.0235394,0.9764606
1699070592.0020001,0.9977431,0.0022569
1699070640.0010002,0.9957876,0.0042124
1699070745.0010002,0.0272860,0.9727140
1699070795.0010002,0.9447381,0.0552619
1699070834.0010002,0.9090028,0.0909972
1699071897.0010002,0.0347206,0.9652794
1699072182.0010002,0.0333700,0.9666300
1699073011.0010002,0.0243390,0.9756610
1699073020.0010002,0.0214214,0.9785786
1699073020.0029998,0.0231069,0.9768931
1699073020.0039999,0.0231069,0.9768931
1699073020.0050001,0.0231069,0.9768931
1699073020.0060000,0.0214214,0.9785786
1699073020.0070002,0.0214214,0.9785786
1699073020.0079999,0.0214214,0.9785786
1699073020.0100000,0.0231069,0.9768931
1699073020.0120001,0.0231069,0.9768931
1699073020.0139999,0.0231069,0.9768931
1699073020.0150001,0.0214214,0.9785786
1699073020.0160000,0.0231069,0.9768931
1699073020.0170002,0.0231069,0.9768931
1699073020.0190001,0.0231069,0.9768931
1699073020.0200000,0.0231069,0.9768931
1699073020.0229998,0.0231069,0.9768931
1699073020.0239999,0.0231069,0.9768931
1699073020.0250001,0.0212123,0.9787877
1699073020.0260000,0.0281821,0.9718179
1699073930.0010002,0.0366119,0.9633881
1699075272.0010002,0.9897769,0.0102231
1699075561.0010002,0.0333700,0.9666300
1699075591.0010002,0.0333700,0.9666300
1699076111.0010002,0.0212123,0.9787877
1699076111.0029998,0.0212123,0.9787877
1699076111.0039999,0.0212123,0.9787877
1699076111.0050001,0.0212123,0.9787877
1699077839.0010002,0.0339604,0.9660396
1699077866.0010002,0.0225244,0.9774756
1699077866.0020001,0.0283406,0.9716594
1699077866.0029998,0.0229366,0.9770634
1699083762.0010002,0.9910302,0.0089698
1699079012.0010002,0.0333700,0.9666300
1699079041.0010002,0.9982804,0.0017196
1699081390.0010002,0.0290536,0.9709464
1699081395.0010002,0.0366307,0.9633693
1699079630.0010002,0.0343870,0.9656130
1699079630.0020001,0.0225244,0.9774756
1699079934.0010002,0.0353356,0.9646644
1699079939.0010002,0.0278229,0.9721771
1699093115.0010002,0.9144763,0.0855237
1699083233.0010002,0.0337272,0.9662728
1699086339.0010002,0.9935342,0.0064658
1699086342.0010002,0.0262898,0.9737102
1699086365.0010002,0.0339604,0.9660396
1699091303.0010002,0.9783334,0.0216666
1699091344.0010002,0.9770889,0.0229111
1699091344.0020001,0.9990476,0.0009524
1699091280.0010002,0.0350969,0.9649031
1699091280.0020001,0.0350969,0.9649031
1699091858.0010002,0.0333700,0.9666300
1699094154.0010002,0.0799891,0.9200109
1699110240.0010002,0.0336305,0.9663695
1699097010.0010002,0.0343870,0.9656130
1699098589.0010002,0.0339604,0.9660396
1699098598.0010002,0.0212123,0.9787877
1699098598.0020001,0.0212123,0.9787877
1699098678.0010002,0.0355928,0.9644072
1699100042.0010002,0.9986302,0.0013698
1699100042.0020001,0.9986302,0.0013698
1699100042.0039999,0.9986475,0.0013525
1699100042.0050001,0.9968788,0.0031212
1699100049.0010002,0.9992235,0.0007765
1699100447.0010002,0.9992161,0.0007839
1699100472.0010002,0.9992457,0.0007543
1699100512.0010002,0.9988624,0.0011376
1699100654.0010002,0.9992235,0.0007765
1699101238.0010002,0.9722335,0.0277665
1699101238.0020001,0.9314489,0.0685511
1699101238.0029998,0.9346285,0.0653715
1699101278.0010002,0.9990805,0.0009195
1699101305.0010002,0.9960193,0.0039807
1699101305.0020001,0.9704275,0.0295725
1699101634.0010002,0.9963338,0.0036662
1699101634.0029998,0.9987120,0.0012880
1699101784.0010002,0.0338086,0.9661914
1699104991.0010002,0.0333700,0.9666300
1699105926.0010002,0.0375707,0.9624293
1699107224.0010002,0.3143231,0.6856769
1699000038.0010002,0.8436360,0.1563640
1699004954.0010002,0.9004601,0.0995399
1699004954.0039999,0.9970283,0.0029717
1699004954.0050001,0.9970283,0.0029717
1699004954.0060000,0.9970283,0.0029717
1699004954.0070002,0.9970283,0.0029717
1699004954.0089998,0.9970283,0.0029717
1699004954.0100000,0.9970283,0.0029717
1699004954.0110002,0.9970283,0.0029717
1699004954.0120001,0.9970283,0.0029717
1699004954.0150001,0.9970283,0.0029717
1699004954.0160000,0.9970283,0.0029717
1699004954.0170002,0.9968062,0.0031938
1699004954.0200000,0.9968062,0.0031938
1699004954.0209999,0.9948333,0.0051667
1699004954.0270002,0.9970283,0.0029717
1699004954.0280001,0.9970283,0.0029717
1699004954.0300000,0.9970283,0.0029717
1699004954.0330000,0.9970283,0.0029717
1699004954.0350001,0.9970283,0.0029717
1699004954.0360000,0.9970283,0.0029717
1699004954.0390000,0.9948333,0.0051667
1699004954.0409999,0.9970283,0.0029717
1699004954.0420001,0.9970283,0.0029717
1699004954.0439999,0.9970283,0.0029717
1699004955.0010002,0.0353356,0.9646644
1699013207.0010002,0.0226796,0.9773204
1699000335.0010002,0.0225244,0.9774756
1699005231.0010002,0.0212123,0.9787877
1699005231.0020001,0.0212123,0.9787877
1699005231.0029998,0.0212123,0.9787877
1699000238.0010002,0.8919259,0.1080741
1699001399.0010002,0.9352902,0.0647098
1699001423.0010002,0.0290883,0.9709117
1699000413.0010002,0.9292079,0.0707921
1699047199.0010002,0.9991260,0.0008740
1699000317.0010002,0.3171890,0.6828110
1699000322.0010002,0.0265963,0.9734037
1699005128.0029998,0.0355928,0.9644072
1699030387.0010002,0.0222977,0.9777023
1699030406.0010002,0.0452328,0.9547672
1699030431.0010002,0.0235224,0.9764776
1699030478.0010002,0.0339604,0.9660396
1699000516.0020001,0.9986536,0.0013464
1699063072.0010002,0.0213674,0.9786326
1699063114.0020001,0.0212123,0.9787877
1699030939.0010002,0.0348878,0.9651122
1699052384.0010002,0.9982424,0.0017576
1699001781.0010002,0.0383832,0.9616168
1699001784.0010002,0.0264636,0.9735364
1699001784.0020001,0.0268295,0.9731705
1699001787.0010002,0.0263694,0.9736306
1699001787.0020001,0.0263145,0.9736855
1699001768.0010002,0.9989705,0.0010295
1699004508.0010002,0.0379427,0.9620573
1699002017.0010002,0.9897485,0.0102515
1699002020.0010002,0.7702080,0.2297920
1699002323.0010002,0.0364843,0.9635157
1699002451.0010002,0.0355928,0.9644072
1699009067.0010002,0.0350566,0.9649434
1699002765.0010002,0.0335319,0.9664681
1699002984.0010002,0.0352375,0.9647625
1699003061.0010002,0.0350949,0.9649051
1699003113.0010002,0.0343870,0.9656130
1699003113.0020001,0.0343870,0.9656130
1699003228.0010002,0.9992320,0.0007680
1699006837.0010002,0.0352629,0.9647371
1699069322.0010002,0.7248843,0.2751157
1699018828.0010002,0.7206064,0.2793936
1699004045.0010002,0.0357110,0.9642890
1699004045.0020001,0.0441121,0.9558879
1699010145.0010002,0.0116410,0.9883590
1699010145.0020001,0.0152069,0.9847931
1699028724.0010002,0.0292300,0.9707700
1699006466.0010002,0.3175346,0.6824654
1699004504.0010002,0.9960541,0.0039459
1699016638.0029998,0.9987083,0.0012917
1699016638.0039999,0.9987083,0.0012917
1699018213.0010002,0.9839325,0.0160675
1699004972.0010002,0.9652386,0.0347614
1699004979.0010002,0.9415426,0.0584574
1699005807.0010002,0.1917002,0.8082998
1699004980.0010002,0.0296586,0.9703414
1699008310.0010002,0.0212123,0.9787877
1699019209.0010002,0.0287740,0.9712260
1699009721.0010002,0.0219651,0.9780349
1699009721.0020001,0.0244567,0.9755433
1699005932.0010002,0.9992273,0.0007727
1699006119.0010002,0.0306449,0.9693551
1699053832.0010002,0.9090623,0.0909377
1699013044.0029998,0.0283805,0.9716195
1699013082.0029998,0.0351616,0.9648384
1699006640.0010002,0.0274682,0.9725318
1699007132.0010002,0.0350949,0.9649051
1699006852.0010002,0.9992281,0.0007719
1699006856.0010002,0.9992417,0.0007583
1699007376.0010002,0.0258741,0.9741259
1699051768.0010002,0.0225983,0.9774017
1699046004.0010002,0.9740353,0.0259647
1699008040.0010002,0.0286723,0.9713277
1699033593.0010002,0.0289579,0.9710421
1699033593.0020001,0.0355629,0.9644371
1699008342.0010002,0.0336224,0.9663776
1699032502.0010002,0.0235394,0.9764606
1699032502.0020001,0.0237485,0.9762515
1699031873.0010002,0.0339604,0.9660396
1699008372.0010002,0.9992494,0.0007506
1699008373.0010002,0.0701242,0.9298758
1699008374.0010002,0.2256920,0.7743080
1699043814.0010002,0.0352629,0.9647371
1699008816.0010002,0.0216608,0.9783392
1699008816.0020001,0.0237364,0.9762636
1699008820.0010002,0.0225546,0.9774454
1699008820.0020001,0.0250587,0.9749413
1699014948.0020001,0.0221421,0.9778579
1699014948.0029998,0.0242176,0.9757824
1699013008.0010002,0.5285435,0.4714565
1699032898.0010002,0.8557184,0.1442816
1699009038.0010002,0.9155543,0.0844457
1699009048.0010002,0.0263027,0.9736973
1699067220.0010002,0.9580626,0.0419374
1699009749.0010002,0.2073748,0.7926252
1699014184.0010002,0.9064592,0.0935408
1699009479.0010002,0.7975904,0.2024096
1699009366.0010002,0.0351166,0.9648834
1699011802.0010002,0.0213674,0.9786326
1699011802.0020001,0.0213674,0.9786326
1699011802.0039999,0.0213674,0.9786326
1699011843.0010002,0.0341325,0.9658675
1699016884.0010002,0.0226796,0.9773204
1699009775.0010002,0.0236499,0.9763501
1699009775.0029998,0.0336446,0.9663554
1699009531.0010002,0.0697473,0.9302527
1699009663.0020001,0.0232214,0.9767786
1699009663.0029998,0.0232214,0.9767786
1699065454.0010002,0.9984627,0.0015373
1699012267.0020001,0.0213674,0.9786326
1699021116.0010002,0.0225244,0.9774756
1699021116.0020001,0.0229366,0.9770634
1699021116.0029998,0.0225244,0.9774756
1699021116.0039999,0.0241645,0.9758355
1699021147.0010002,0.0579135,0.9420865
1699014127.0010002,0.0336446,0.9663554
1699012170.0010002,0.0336446,0.9663554
1699021116.0050001,0.7467715,0.2532285
1699060757.0010002,0.0212123,0.9787877
1699060757.0020001,0.0212123,0.9787877
1699060757.0029998,0.0212123,0.9787877
1699060757.0039999,0.0212123,0.9787877
1699060757.0050001,0.0212123,0.9787877
1699023906.0010002,0.9992051,0.0007949
1699030697.0010002,0.0212123,0.9787877
1699030697.0020001,0.0212123,0.9787877
1699015156.0020001,0.0216007,0.9783993
1699015221.0010002,0.0341325,0.9658675
1699071574.0010002,0.0228887,0.9771113
1699057941.0010002,0.0236945,0.9763055
1699017662.0010002,0.0225244,0.9774756
1699036359.0010002,0.0212123,0.9787877
1699018512.0010002,0.0364679,0.9635321
1699018671.0010002,0.0212123,0.9787877
1699018671.0020001,0.0212123,0.9787877
1699018723.0010002,0.0247245,0.9752755
1699018808.0010002,0.0385206,0.9614794
1699018814.0010002,0.0212123,0.9787877
1699018814.0039999,0.0216244,0.9783756
1699036886.0010002,0.0346550,0.9653450
1699089422.0010002,0.0213674,0.9786326
1699089422.0020001,0.0213674,0.9786326
1699019050.0029998,0.0214941,0.9785059
1699020023.0010002,0.0222977,0.9777023
1699020023.0020001,0.0222977,0.9777023
1699020061.0010002,0.9325084,0.0674916
1699069031.0029998,0.0218100,0.9781900
1699069031.0039999,0.0220191,0.9779809
1699019142.0010002,0.0214677,0.9785323
1699030522.0010002,0.0213674,0.9786326
1699030522.0020001,0.0213674,0.9786326
1699074698.0010002,0.0213674,0.9786326
1699074700.0010002,0.9559073,0.0440927
1699074701.0010002,0.9588757,0.0411243
1699021193.0020001,0.0233741,0.9766259
1699057114.0010002,0.0475761,0.9524239
1699023690.0010002,0.0236945,0.9763055
1699009821.0010002,0.0287403,0.9712597
1699009824.0010002,0.0355928,0.9644072
1699009947.0010002,0.0345142,0.9654858
1699010074.0010002,0.4097906,0.5902094
1699010092.0020001,0.0245021,0.9754979
1699034901.0010002,0.0356035,0.9643965
1699010366.0010002,0.0262898,0.9737102
1699010477.0010002,0.0367034,0.9632966
1699010485.0010002,0.0318426,0.9681574
1699010851.0010002,0.0290235,0.9709765
1699011239.0010002,0.0279579,0.9720421
1699010496.0010002,0.4094682,0.5905318
1699010519.0010002,0.0337272,0.9662728
1699011155.0010002,0.0632542,0.9367458
1699011159.0010002,0.8437209,0.1562791
1699011238.0010002,0.0350815,0.9649185
1699041903.0010002,0.0337272,0.9662728
1699015906.0029998,0.0339604,0.9660396
1699015939.0010002,0.0218100,0.9781900
1699012007.0010002,0.9663356,0.0336644
1699011956.0010002,0.0226796,0.9773204
1699011956.0020001,0.0226796,0.9773204
1699011972.0010002,0.0344822,0.9655178
1699012798.0029998,0.0615026,0.9384974
1699011986.0010002,0.0355928,0.9644072
1699011991.0010002,0.9992357,0.0007643
1699031202.0010002,0.9626722,0.0373278
1699031202.0020001,0.9945681,0.0054319
1699012654.0010002,0.9992494,0.0007506
1699027914.0010002,0.0212123,0.9787877
