line_item_id,applicant_id,applicant_type,applicant_ben,applicant_name,applicant_postal_cd,application_number,frn,frn_line_item_no,purpose,wan,bandwidth_in_mbps,connect_type,connect_category,num_lines,one_time_eligible_cost,rec_elig_cost,total_cost,service_provider_name,exclude,contacted,internet_conditions_met,isp_conditions_met,upstream_conditions_met,wan_conditions_met,contract_end_date
885743,975498,District,126433,ARLINGTON PUBLIC SCHOOL DIST,VA,1014805,2753900,1,Transport and Internet,N,1000,Ethernet,Fiber,1,0,19658.5,235902,Verizon Virginia LLC,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/13/2016 0:00
885744,975498,District,126433,ARLINGTON PUBLIC SCHOOL DIST,VA,1014805,2753900,2,Transport and Internet,N,300,Ethernet,Fiber,1,0,8275.03,99300.36,Verizon Virginia LLC,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/13/2016 0:00
885775,975614,District,126591,PATRICK COUNTY SCHOOL DISTRICT,VA,1015731,2840583,1,Transport and Internet,N,500,Ethernet,Fiber,1,0,1795,21540,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
885776,975614,District,126591,PATRICK COUNTY SCHOOL DISTRICT,VA,1015731,2840583,2,Transport and Internet,N,500,Ethernet,Fiber,1,0,1795,21540,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
885777,975614,District,126591,PATRICK COUNTY SCHOOL DISTRICT,VA,1015731,2840583,3,Transport and Internet,N,500,Ethernet,Fiber,1,0,3785,45420,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
885778,975614,District,126591,PATRICK COUNTY SCHOOL DISTRICT,VA,1015731,2840583,4,Transport and Internet,N,500,Ethernet,Fiber,1,0,3085,37020,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
885779,975614,District,126591,PATRICK COUNTY SCHOOL DISTRICT,VA,1015731,2840583,5,Transport and Internet,N,500,Ethernet,Fiber,1,0,1795,21540,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
885780,975614,District,126591,PATRICK COUNTY SCHOOL DISTRICT,VA,1015731,2840583,6,Transport and Internet,N,500,Ethernet,Fiber,1,0,3085,37020,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
885781,975614,District,126591,PATRICK COUNTY SCHOOL DISTRICT,VA,1015731,2840583,7,Transport and Internet,N,500,Ethernet,Fiber,1,0,1795,21540,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
885782,975614,District,126591,PATRICK COUNTY SCHOOL DISTRICT,VA,1015731,2840583,8,Transport and Internet,N,500,Ethernet,Fiber,1,0,1795,21540,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
885783,975614,District,126591,PATRICK COUNTY SCHOOL DISTRICT,VA,1015731,2840583,9,Transport and Internet,N,10000,Ethernet,Fiber,1,0,5000,60000,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
885786,975563,District,126488,HANOVER COUNTY PUBLIC SCHOOLS,VA,1016585,2819576,1,Internet,N,500,Standalone Internet Access,Fiber,1,0,10529.25,126351,"Level 3 Communications, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
885791,975563,District,126488,HANOVER COUNTY PUBLIC SCHOOLS,VA,1016585,2822683,1,Transport,Y,150,Ethernet,Fiber,3,0,3987,47844,"Conterra Ultra Broadband, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
885859,975643,District,126461,SHENANDOAH COUNTY SCHOOL DIST,VA,1016739,2759995,1,Internet,N,500,Ethernet,Fiber,1,0,9900,118800,Shenandoah Telephone Company,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2020 0:00
885869,975520,District,126441,COLONIAL BEACH SCHOOL DISTRICT,VA,1017007,2763507,1,Internet,Y,100,Maintenance and Technical Support,Other / Uncategorized,1,0,200,2400,Town of Colonial Beach,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
885871,975520,District,126441,COLONIAL BEACH SCHOOL DISTRICT,VA,1017007,2764306,1,Transport and Internet,Y,100,Dark Fiber Service,Fiber,1,0,2800,33600,Verizon Business Global LLC,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
886016,975567,District,126576,HENRY COUNTY SCHOOL DISTRICT,VA,1017476,2761702,1,Transport and Internet,N,20,Lit Fiber Service,Fiber,14,0,20527.5,246330,"GCR Telecommunications, Inc",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
886142,975585,District,126569,LUNENBURG COUNTY SCHOOL DIST,VA,1020244,2768603,1,Internet,N,100,Ethernet,Fiber,1,0,6250,75000,"Kinex Telecom, Inc",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
886147,975603,District,126530,NEWPORT NEWS PUBLIC SCHOOLS,VA,1021340,2771525,1,Internet,N,155.5,OC-3,Fiber,1,0,6000,72000,"Cox Virginia Telcom, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,7/31/2016 0:00
886148,975603,District,126530,NEWPORT NEWS PUBLIC SCHOOLS,VA,1021340,2771525,2,Internet,N,155.5,OC-3,Fiber,1,0,3300,39600,"Cox Virginia Telcom, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,7/31/2016 0:00
886166,975657,District,126458,WARREN COUNTY SCHOOL DISTRICT,VA,1021608,2774660,1,Internet,N,250,Ethernet,Fiber,1,0,2250,27000,"Shentel Communications, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2022 0:00
886383,975618,District,126636,PITTSYLVANIA COUNTY SCH DIST,VA,1024477,2782404,1,Transport and Internet,Y,300,Lit Fiber Service,Fiber,1,0,5350,64200,"GCR Telecommunications, Inc",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
886619,975669,District,126614,WYTHE COUNTY SCHOOL DISTRICT,VA,1025684,2788798,1,Transport,Y,1000,Ethernet,Fiber,9,0,4500,54000,Citizens Telephone Cooperative,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
886622,975594,District,126499,MATHEWS COUNTY SCHOOL DISTRICT,VA,1026199,2801385,1,Transport,Y,300,Ethernet,Fiber,3,0,1941,23292,"Conterra Ultra Broadband, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
886626,975569,District,126554,HOPEWELL CITY SCHOOL DISTRICT,VA,1026910,2818691,1,Internet,N,100,Fractional T-3,Copper,1,0,1000,9000,"Windstream Communications, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,3/16/2016 0:00
886627,975569,District,126554,HOPEWELL CITY SCHOOL DISTRICT,VA,1026910,2818691,2,Transport and Internet,Y,1000,Ethernet,Fiber,6,0,10000,90000,"Windstream Communications, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,3/16/2016 0:00
886628,975569,District,126554,HOPEWELL CITY SCHOOL DISTRICT,VA,1026910,2860082,1,Transport and Internet,Y,1000,Ethernet,Fiber,7,0,9017,36068,"Windstream Communications, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,3/19/2018 0:00
886629,975569,District,126554,HOPEWELL CITY SCHOOL DISTRICT,VA,1026910,2860082,2,Internet,N,100,Fractional T-3,Copper,1,0,1000,4000,"Windstream Communications, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,3/19/2018 0:00
886635,975584,District,126501,LOUISA COUNTY SCHOOL DISTRICT,VA,1027271,2789629,1,Transport and Internet,Y,100,Ethernet,Fiber,4,0,14440,173280,Verizon Virginia LLC,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
886707,975553,District,126493,GLOUCESTER COUNTY SCHOOL DIST,VA,1028293,2793205,2,Internet,N,600000,Ethernet,Fiber,1,0,5977,71724,Verizon South Inc,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
886720,975584,District,126501,LOUISA COUNTY SCHOOL DISTRICT,VA,1028887,2795018,1,Internet,N,1000,Ethernet,Fiber,1,0,4900,58800,Comcast Business Communications,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
886730,975425,Consortium,126507,WILLIAMSBURG JAMES CITY COUNTY PUBLIC SCHOOLS,VA,1029548,2797424,2,Internet,N,200,Ethernet,Fiber,1,0,5088,61056,"Cox Virginia Telcom, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
886731,975425,Consortium,126507,WILLIAMSBURG JAMES CITY COUNTY PUBLIC SCHOOLS,VA,1029548,2797424,3,Internet,N,30,Ethernet,Other / Uncategorized,1,0,2039,24468,"Cox Virginia Telcom, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
886732,975665,Consortium,126507,WILLIAMSBURG JAMES CITY COUNTY PUBLIC SCHOOLS,VA,1029548,2797424,4,Internet,N,30,Ethernet,Other / Uncategorized,1,0,864,10368,"Cox Virginia Telcom, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
886733,975425,Consortium,126507,WILLIAMSBURG JAMES CITY COUNTY PUBLIC SCHOOLS,VA,1029548,2797424,5,Internet,N,30,Ethernet,Other / Uncategorized,1,0,864,10368,"Cox Virginia Telcom, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
886763,975513,District,126609,CARROLL COUNTY SCHOOL DISTRICT,VA,1030309,2806571,1,Transport,Y,100,Ethernet,Fiber,11,0,7722,92664,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
886764,975513,District,126609,CARROLL COUNTY SCHOOL DISTRICT,VA,1030309,2806571,2,Transport,Y,1000,Ethernet,Fiber,1,0,1780,21360,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
887029,975645,District,126548,SOUTHAMPTON COUNTY SCHOOL DIST,VA,1031237,2804602,1,Internet,N,100,Standalone Internet Access,Fiber,1,0,2200,26400,"Charter Fiberlink VA-CCO, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
887074,975564,District,126469,HARRISONBURG CITY SCH DISTRICT,VA,1031863,2807921,1,Internet,N,500,Standalone Internet Access,Fiber,1,0,5900,70800,"Shentel Communications, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
887075,975564,District,126469,HARRISONBURG CITY SCH DISTRICT,VA,1031863,2807958,1,Internet,N,100,Ethernet,Other / Uncategorized,5,0,2200,26400,Harrisonburg Electric Commission,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
887076,975564,District,126469,HARRISONBURG CITY SCH DISTRICT,VA,1031863,2807958,2,Internet,Y,1000,Ethernet,Fiber,3,0,2850,34200,Harrisonburg Electric Commission,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
887077,975594,District,126499,MATHEWS COUNTY SCHOOL DISTRICT,VA,1031960,2831115,1,Internet,N,100,Ethernet,Fiber,1,0,2571,30852,"CenturyLink Qwest Communications Company, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
887128,975443,District,126516,ACCOMACK COUNTY SCHOOL DIST,VA,1032758,2809534,1,Transport and Internet,N,200,Broadband Over Power Lines,Fiber,1,500,700,8900,Eastern Shore of Virginia Broadband Authority,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,7/26/2020 0:00
887250,975610,District,126568,NOTTOWAY COUNTY SCHOOL DIST,VA,1033817,2812868,1,Transport,Y,250,Ethernet,Fiber,4,0,8000,96000,"Kinex Telecom, Inc",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
887251,975610,District,126568,NOTTOWAY COUNTY SCHOOL DIST,VA,1033817,2812875,1,Internet,N,250,Ethernet,Fiber,1,0,5000,60000,"Kinex Telecom, Inc",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
887307,975516,District,126476,CHARLOTTESVILLE CITY SCH DIST,VA,1034978,2816296,1,Internet,N,300,Ethernet,Fiber,1,0,4244,50928,CenturyLink Central Telephone Co. of Virginia (FKA Embarq),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
887417,975594,District,126499,MATHEWS COUNTY SCHOOL DISTRICT,VA,1035272,2835702,1,Internet,N,100,Ethernet,Other / Uncategorized,1,0,3343,40116,"Gans Communications, LP",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
887418,975588,District,126345,MANASSAS CITY SCHOOL DISTRICT,VA,1035351,2817740,1,Internet,N,20,Standalone Internet Access,Other / Uncategorized,1,0,225,2700,"Comcast Cable Communications, LLC",TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2016 0:00
887434,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035831,2819276,2,Internet,N,1000,Ethernet,Fiber,1,0,4440,53280,Verizon Business Global LLC,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
887437,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035831,2819277,1,Internet,N,100,Ethernet,Other / Uncategorized,7,0,7475,89700,"Cox Virginia Telcom, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
887438,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035831,2819277,2,Internet,N,15,Ethernet,Other / Uncategorized,3,0,217,2604,"Cox Virginia Telcom, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
887440,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035831,2819277,4,Internet,N,5,Ethernet,Other / Uncategorized,2,0,188.3,2259.6,"Cox Virginia Telcom, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
887442,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035831,2819277,6,Internet,N,6,Ethernet,Other / Uncategorized,4,0,276,3312,"Cox Virginia Telcom, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
887443,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035831,2819277,7,Internet,N,15,Ethernet,Other / Uncategorized,1,0,95,1140,"Cox Virginia Telcom, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
887444,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035831,2819277,8,Internet,N,10,Ethernet,Other / Uncategorized,4,0,401.49,4817.88,"Cox Virginia Telcom, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
887446,975536,District,126423,FAIRFAX COUNTY PUBLIC SCHOOLS,VA,1035833,2819466,1,Internet,N,3000,Ethernet,Fiber,1,0,17488.25,209859,Comcast Business Communications,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
887566,975716,School,25704,NEW HORIZONS REG ED CENTER,VA,1036295,2821070,1,Internet,Y,80,Lit Fiber Service,Fiber,1,0,5427.55,65130.6,"Cox Virginia Telcom, LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
887567,975716,School,25704,NEW HORIZONS REG ED CENTER,VA,1036295,2821083,1,Internet,Y,80,Lit Fiber Service,Fiber,1,0,2860,34320,"Cox Virginia Telcom, LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
887568,975401,Consortium,25704,NEW HORIZONS REG ED CENTER,VA,1036295,2821087,1,Internet,Y,15,Lit Fiber Service,Fiber,1,0,870,10440,"Cox Virginia Telcom, LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
887594,988155,School,126481,ORANGE COUNTY SCHOOLS,VA,1036810,2822939,1,Internet,N,1000,Standalone Internet Access,Other / Uncategorized,1,0,5800,69600,"Comcast Cable Communications, LLC",TRUE,n/a,FALSE,TRUE,FALSE,FALSE,10/31/2016 0:00
887854,975631,District,126510,RICHMOND PUBLIC SCHOOLS,VA,1038174,2829724,2,Internet,N,1000,Ethernet,Fiber,2,0,61480.19,737762.28,"Windstream Communications, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
887928,975635,District,126572,ROANOKE COUNTY SCHOOL DISTRICT,VA,1040424,2835036,1,Transport,Y,1000,Ethernet,Fiber,23,0,43300,519600,Verizon Virginia LLC,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
887929,975635,District,126572,ROANOKE COUNTY SCHOOL DISTRICT,VA,1040424,2835212,1,Internet,N,1000,Ethernet,Fiber,1,0,19072.5,228870,Verizon Business Global LLC,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
887977,975646,District,126449,SPOTSYLVANIA CO SCHOOL DIST,VA,1042481,2842070,1,Internet,N,1000,Standalone Internet Access,Fiber,1,0,858,10296,Comcast Business Communications,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,4/30/2018 0:00
887985,975573,District,126498,KING WILLIAM SCHOOL DISTRICT,VA,1042758,2843224,1,Internet,N,100,Ethernet,Other / Uncategorized,1,0,4350,52200,Verizon Business Global LLC,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
887986,975573,District,126498,KING WILLIAM SCHOOL DISTRICT,VA,1042758,2843224,2,Internet,N,100,Ethernet,Other / Uncategorized,1,0,4350,52200,Verizon Business Global LLC,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
887987,975573,District,126498,KING WILLIAM SCHOOL DISTRICT,VA,1042758,2843242,1,Transport and Internet,N,100,"E.g., Microwave Service",Fixed Wireless,2,0,450,5400,Bowling Green Electronics,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
888005,975626,District,126605,PULASKI COUNTY SCHOOL DISTRICT,VA,1044046,2848212,1,Internet,N,1000,Lit Fiber Service,Fiber,11,0,8135,97620,Citizens Telephone Cooperative,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
888006,975626,District,126605,PULASKI COUNTY SCHOOL DISTRICT,VA,1044046,2848285,1,Transport,Y,100,Ethernet,Fiber,1,0,1660,19920,"Conterra Ultra Broadband, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
888977,975522,District,126547,COLONIAL HEIGHTS PUB SCH DIST,VA,1048930,2865491,1,Internet,N,300,Ethernet,Fiber,1,0,3461.5,41538,Comcast Business Communications,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
888978,975522,District,126547,COLONIAL HEIGHTS PUB SCH DIST,VA,1048930,2865491,2,Transport and Internet,Y,1000,Ethernet,Fiber,5,0,6125,73500,Comcast Business Communications,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
891069,983275,District,145295,TUMWATER SCHOOL DISTRICT 33,WA,996039,2868688,1,Transport and Internet,N,100,Dark Fiber Service,Fiber,13,12000,27500,122000,"WAVEDIVISION HOLDINGS, LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,3/1/2021 0:00
891106,983120,District,145443,MEAD SCHOOL DISTRICT 354,WA,997742,2720526,1,Transport and Internet,Y,1000,Lit Fiber Service,Fiber,15,0,8123,97476,"Zayo Group, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
891116,983073,District,145416,HIGHLAND SCHOOL DISTRICT 203,WA,998702,2721032,1,Transport,Y,1000,Dark Fiber Service,Fiber,8,0,3981.51,47778.12,"Fatbeam, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
891144,983099,District,145189,LAKE WASHINGTON SCH DIST 414,WA,999004,2721657,1,Internet,N,1000,Standalone Internet Access,Fiber,44,0,3600,43200,King County Institutional Network (KC I-Net),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
891155,983044,District,145471,ENDICOTT SCHOOL DISTRICT 308,WA,999433,2722630,1,Internet,N,2,Standalone Internet Access,Other / Uncategorized,1,0,39.95,479.4,St. John Cable Company,TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2016 0:00
891157,983247,District,145497,SAINT JOHN SCHOOL DIST 322,WA,999626,2722270,1,Internet,N,2,Standalone Internet Access,Other / Uncategorized,1,0,38,456,St. John Cable Company,TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2016 0:00
891264,983120,District,145443,MEAD SCHOOL DISTRICT 354,WA,1001570,2724804,1,Transport and Internet,Y,1000,Lit Fiber Service,Fiber,4,0,6745,80940,Comcast Business Communications,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
891927,982980,District,145383,BREWSTER SCHOOL DISTRICT 111,WA,1013523,2750425,1,Internet,Y,100,Ethernet,Fiber,1,0,612.75,7353,"Ednetics, Inc.",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
891928,982980,District,145383,BREWSTER SCHOOL DISTRICT 111,WA,1013523,2750426,1,Internet,N,1000,Standalone Internet Access,Fiber,1,0,712.5,8550,"Ednetics, Inc.",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
891929,982980,District,145383,BREWSTER SCHOOL DISTRICT 111,WA,1013523,2750426,2,Internet,N,100,Standalone Internet Access,Other / Uncategorized,1,0,4495,53940,"Ednetics, Inc.",TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2018 0:00
892767,983082,District,145179,ISSAQUAH SCHOOL DISTRICT 411,WA,1019915,2797664,1,Transport,N,45,DS-3 (T-3),Copper,1,0,2131.99,25583.88,CenturyLink Qwest Corporation,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
892770,983082,District,145179,ISSAQUAH SCHOOL DISTRICT 411,WA,1019915,2822484,1,Transport,N,1.5,DS-1 (T-1),Copper,1,0,678.62,8143.44,"CenturyLink CenturyTel of Washington, Inc.",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
893275,1051855,Consortium,152695,WASHINGTON OFM K20,WA,1022103,2779819,46,Transport,Y,5000,Ethernet,Fiber,1,0,2303.91,27646.92,Comcast Business Communications,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
893378,1051855,Consortium,152695,WASHINGTON OFM K20,WA,1022103,2780090,12,Transport,Y,1000,Ethernet,Fiber,1,0,1280,15360,"WAVEDIVISION HOLDINGS, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
893426,989327,School,116315,NASELLE YOUTH CAMP SCHOOL,WA,1023219,2777329,1,Transport,N,90,Ethernet,Other / Uncategorized,1,0,846.39,10156.68,Western Wahkiakum County Telephone Company,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
893591,1051855,Consortium,152695,WASHINGTON OFM K20,WA,1025188,2783347,6,Transport,Y,5000,Ethernet,Fiber,1,2175,7000,86175,CenturyLink Qwest Corporation,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
893596,1051855,Consortium,152695,WASHINGTON OFM K20,WA,1025188,2783354,3,Transport,Y,500,Ethernet,Fiber,1,1995,1295,17535,"Ednetics, Inc.",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2020 0:00
893800,1051852,Consortium,146724,WASHINGTON STATE CONSOLIDATED TECHNOLOGY SERVICES,WA,1026754,2788967,1,Transport,Y,100,Ethernet,Fiber,1,0,1218,14616,CenturyLink Qwest Corporation,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
894141,983242,District,145264,SOUTH KITSAP SCHOOL DIST 402,WA,1029388,2811532,1,Internet,N,128,Standalone Internet Access,Other / Uncategorized,1,0,81.5,978,"WAVEDIVISION HOLDINGS, LLC",TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2016 0:00
894159,983045,District,145387,ENTIAT SCHOOL DISTRICT 127,WA,1030232,2800130,1,Transport and Internet,Y,10,Lit Fiber Service,Fiber,1,0,286.72,3440.64,Educational Service District 171,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
894208,983134,District,145314,MOSSYROCK SCHOOL DISTRICT 206,WA,1031017,2803236,1,Internet,N,6,Fractional T-1,Copper,1,0,322.32,3867.84,McDaniel Telephone Company,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2020 0:00
895046,983039,District,145253,EATONVILLE SCHOOL DISTRICT 404,WA,1036685,2824819,1,Transport,N,10,Dark Fiber Service,Fiber,4,0,1106.04,13272.48,"Mashell Telecom, Inc.",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2019 0:00
895445,983135,District,145436,MOUNT ADAMS SCHOOL DIST 209,WA,1039649,2832015,1,Transport and Internet,N,200,Ethernet,Fiber,1,0,5201.14,62413.68,"Century Link CenturyTel of Lake Dallas, Inc.",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
895835,983270,District,145433,TOPPENISH SCHOOL DISTRICT 202,WA,1042263,2841306,1,Transport and Internet,Y,500,Lit Fiber Service,Fiber,1,0,3900,46800,Charter Communications,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2017 0:00
895931,983087,District,145523,KENNEWICK SCHOOL DISTRICT 17,WA,1043377,2854286,1,Transport and Internet,Y,1000,Lit Fiber Service,Fiber,22,0,30701.88,122807.52,"CenturyLink CenturyTel of Washington, Inc.",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,10/13/2015 0:00
895932,983087,District,145523,KENNEWICK SCHOOL DISTRICT 17,WA,1043377,2854286,2,Transport and Internet,Y,3000,Lit Fiber Service,Fiber,1,0,4186.58,16746.32,"CenturyLink CenturyTel of Washington, Inc.",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,10/13/2015 0:00
896161,983051,District,145173,FEDERAL WAY SCHOOL DIST 210,WA,1046515,2855790,1,Transport and Internet,N,100,Ethernet,Other / Uncategorized,1,0,1550,18600,CenturyLink Qwest Corporation,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
896493,983087,District,145523,KENNEWICK SCHOOL DISTRICT 17,WA,1048041,2861203,1,Internet,N,950,Standalone Internet Access,Fiber,1,0,5269.5,63234,Charter Communications,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
896518,983087,District,145523,KENNEWICK SCHOOL DISTRICT 17,WA,1048130,2861469,1,Transport and Internet,N,10000,Lit Fiber Service,Fiber,25,4251.69,30006.88,364334.25,Jamestown Sklallam Tribe Economic Development Authority,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2022 0:00
