"esh_id","nces_cd","name","union_code","state_senate_district","state_assembly_district","ulocal","locale","district_size","ia_oversub_ratio","district_type","num_schools","num_campuses","num_students","num_teachers","num_aides","num_other_staff","frl_percent","discount_rate_c1","discount_rate_c2","address","city","zip","county","postal_cd","latitude","longitude","exclude_from_ia_analysis","exclude_from_ia_cost_analysis","exclude_from_wan_analysis","exclude_from_wan_cost_analysis","exclude_from_current_fiber_analysis","fiber_metric_calc_group","fiber_metric_status","include_in_universe_of_districts","flag_array","tag_array","num_open_district_flags","clean_categorization","ia_bandwidth_per_student_kbps","meeting_2014_goal_no_oversub","meeting_2014_goal_oversub","meeting_2014_goal_no_oversub_fcc_25","meeting_2018_goal_no_oversub","meeting_2018_goal_oversub","meeting_2018_goal_no_oversub_fcc_25","at_least_one_line_not_meeting_broadband_goal","bw_upgrade_indicator","ia_monthly_cost_per_mbps","ia_bw_mbps_total","ia_monthly_cost_total","ia_monthly_cost_direct_to_district","ia_monthly_cost_shared","wan_monthly_cost_per_line","wan_monthly_cost_total","meeting_3_per_mbps_affordability_target","hierarchy_ia_connect_category","all_ia_connectcat","current_known_scalable_campuses","current_assumed_scalable_campuses","current_known_unscalable_campuses","current_assumed_unscalable_campuses","sots_known_scalable_campuses","sots_assumed_scalable_campuses","sots_known_unscalable_campuses","sots_assumed_unscalable_campuses","fiber_internet_upstream_lines","fixed_wireless_internet_upstream_lines","cable_internet_upstream_lines","copper_internet_upstream_lines","satellite_lte_internet_upstream_lines","uncategorized_internet_upstream_lines","wan_lines","wan_bandwidth_low","wan_bandwidth_high","gt_1g_wan_lines","lt_1g_fiber_wan_lines","lt_1g_nonfiber_wan_lines","consortium_affiliation","ia_procurement_type","ia_applicants","dedicated_isp_sp","dedicated_isp_services","dedicated_isp_contract_expiration","bundled_internet_sp","bundled_internet_services","bundled_internet_contract_expiration","upstream_sp","upstream_services","upstream_contract_expiration","wan_applicants","wan_sp","wan_services","wan_contract_expiration","non_fiber_lines","non_fiber_lines_w_dirty","non_fiber_internet_upstream_lines_w_dirty","fiber_internet_upstream_lines_w_dirty","fiber_wan_lines_w_dirty","lines_w_dirty","line_items_w_dirty","fiber_wan_lines","most_recent_ia_contract_end_date","wan_lines_w_dirty","ia_monthly_cost_no_backbone","backbone_monthly_cost","needs_wifi","c2_prediscount_budget_15","c2_prediscount_remaining_15","c2_prediscount_remaining_16","c2_postdiscount_remaining_15","c2_postdiscount_remaining_16","received_c2_15","received_c2_16","budget_used_c2_15","budget_used_c2_16","fiber_target_status","bw_target_status","upgrade_indicator","ia_monthly_cost_district_applied","ia_monthly_cost_other_applied","ia_monthly_funding_total","target_bandwidth","affordability_goal_sots","affordability_goal_knapsack","knapsack_bw","knapsack_bw_per_student","knapsack_meeting_goal_2014","knapsack_meeting_goal_2018","num_students_knapsack_meeting_goal_2014","num_students_knapsack_meeting_goal_2018","currently_meeting_connectivity_2014","currently_meeting_connectivity_2018","students_currently_meeting_2014","students_currently_meeting_2018"
950364,3910000,"FINDLAY CITY","000",NA,NA,32,"Town","Medium",1.5,"Traditional",11,10,5701,328.61,61.08,293.22,0.418873881775127,0.6,0.6,"1100 BROAD AVE","FINDLAY",45840,"HANCOCK COUNTY","OH",41.0531,-83.6647,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"machine_cleaned",87.7039115944571,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5.3,500,2650,2650,0,NA,0,FALSE,"Fiber","Lit Fiber",0,10,0,0,1,9,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,"","Consortium-provided","FINDLAY CITY SCHOOL DISTRICT (dedicated Internet)","","","","Northwest Ohio Area Computer Services Cooperative","1 Lit Fiber line(s) at 500 Mbps from Northwest Ohio Area Computer Services Cooperative for $2650.00/mth","Northwest Ohio Area Computer Services Cooperative - 6/2021","","","","","","","",0,0,0,1,0,1,1,0,"2021-06-30",0,2650,0,TRUE,855150,855150,593876.545454545,513090,356325.927272727,FALSE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,2650,0,1590,250,0,1,500,43.8519557972286,0,0,0,0,0,0,0,0
950367,3910003,"SIDNEY CITY","000",NA,NA,32,"Town","Medium",1.5,"Traditional",6,6,3300,163.3,49.3,453.2,0.631212121212121,0.8,0.8,"750 SOUTH 4TH AVE","SIDNEY",45365,"SHELBY COUNTY","OH",40.2773,-84.1781,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",30.3030303030303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,10.31,100,1031,1031,0,NA,0,FALSE,"Fiber","Lit Fiber",0,6,0,0,1,5,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,"","Consortium-provided","SIDNEY CITY SCHOOL DISTRICT (dedicated Internet)","","","","Western Ohio Computer Organization","1 Lit Fiber line(s) at 100 Mbps from Western Ohio Computer Organization for $1031.00/mth","Western Ohio Computer Organization - 6/2017","","","","","","","",0,0,0,1,0,1,1,0,"2017-06-30",0,1031,0,FALSE,495000,315719,263220,252575.2,210576,TRUE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,1031,0,824.8,50,0,1,100,15.1515151515152,0,0,0,0,0,0,0,0
950375,3910010,"MIAMI TRACE LOCAL","000",NA,NA,41,"Rural","Small",1,"Traditional",3,1,2487,139.28,18.1,165.81,0.529764282860567,0.7,0.7,"3818 STATE ROUTE 41 NW","WASHINGTON COURT HOUSE",43160,"FAYETTE COUNTY","OH",39.5768,-83.4748,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",80.4181745074387,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,7.87545,200,1575.09,1575.09,0,NA,0,FALSE,"Fiber","Lit Fiber",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,"","Consortium-provided","MIAMI TRACE SCHOOL DISTRICT (dedicated Internet)","","","","Miami Valley Educational Computer Association","1 Lit Fiber line(s) at 200 Mbps from Miami Valley Educational Computer Association for $1575.09/mth","Miami Valley Educational Computer Association - 6/2018","","","","","","","",0,0,0,1,0,1,1,0,"2018-06-30",0,1575.09,0,FALSE,373050,334229.28,295408.56,233960.496,206785.992,TRUE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,1575.09,0,1102.563,100,0,1,200,40.2090872537193,0,0,0,0,0,0,0,0
950385,3910018,"WARREN LOCAL","000",NA,NA,42,"Rural","Small",1,"Traditional",4,4,2146,136.08,5,110.82,0.403075489282386,0.7,0.7,"220 SWEETAPPLE RD","VINCENT",45784,"WASHINGTON COUNTY","OH",39.3795,-81.6665,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",93.1966449207828,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,6.08335,200,1216.67,1216.67,0,1119.1675,4476.67,FALSE,"Fiber","Lit Fiber",0,4,0,0,4,0,0,0,1,0,0,0,0,0,4,100,100,0,4,0,"","Self-procured","WARREN LOCAL SCHOOL DISTRICT (dedicated Internet)","","","","Council of Governments, SE Ohio Voluntary Education Coop","1 Lit Fiber line(s) at 200 Mbps from Council of Governments, SE Ohio Voluntary Education Coop for $1216.67/mth","Council of Governments, SE Ohio Voluntary Education Coop - 6/2017","","","","WARREN LOCAL SCHOOL DISTRICT","Council of Governments, SE Ohio Voluntary Education Coop","4 Lit Fiber line(s) at 100 Mbps from Council of Governments, SE Ohio Voluntary Education Coop for $4476.67/mth","Council of Governments, SE Ohio Voluntary Education Coop - 6/2017",0,0,0,1,4,5,5,4,"2017-06-30",4,1216.67,0,FALSE,321900,321900,245355,225330,171748.5,FALSE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,1216.67,0,851.669,100,0,1,200,46.5983224603914,0,0,0,0,0,0,0,0
950396,3910027,"PORTSMOUTH CITY","000",NA,NA,31,"Town","Small",1,"Traditional",3,3,1766,107.66,22,112.87,0.958807588075881,0.9,0.85,"724 FINDLAY ST","PORTSMOUTH",45662,"SCIOTO COUNTY","OH",38.7361,-82.9929,FALSE,FALSE,TRUE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,"{missing_wan_small}",NA,1,"dirty",56.6251415628539,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5.7,100,570,570,0,NA,0,FALSE,"Fiber","Lit Fiber",0,3,0,0,1,0,0,2,1,0,0,0,0,0,0,NA,NA,0,0,0,"","Self-procured","PORTSMOUTH CITY SCHOOL DIST (dedicated Internet)","","","","Metropolitan Educational Technology Association","1 Lit Fiber line(s) at 100 Mbps from Metropolitan Educational Technology Association for $570.00/mth","Metropolitan Educational Technology Association - 6/2017","","","","","","","",0,0,0,1,0,1,1,0,"2017-06-30",0,570,0,FALSE,264900,144355,144355,122701.75,122701.75,TRUE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,570,0,513,0,0,1,100,0,0,0,0,0,0,0,0,0
951140,4005160,"BOWRING","000",NA,NA,42,"Rural","Tiny",1,"Traditional",1,1,81,5.2,4.6,8.5,0.71264367816092,0.9,0.85,"87 COUNTY RD 3304","PAWHUSKA",74056,"OSAGE COUNTY","OK",36.8777,-96.1165,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_target",TRUE,NA,"{line_items_outreach_confirmed,outlier_approved}",NA,"line_items_outreach_confirmed",19.0617283950617,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,139.140759930915,1.544,214.833333333333,214.833333333333,0,NA,0,FALSE,"Copper","T-1",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,0,0,0,"","Self-procured","BOWRING SCHOOL DISTRICT 7 (dedicated Internet)","","","","OneNet (Oklahoma State Regents)","1 T-1 line(s) at 1.544 Mbps from OneNet (Oklahoma State Regents) for $214.83/mth","OneNet (Oklahoma State Regents) - 6/2017","","","","","","","",1,1,1,0,0,1,2,0,"2017-06-30",0,214.833333333333,0,TRUE,12150,12150,12150,9477,9477,FALSE,FALSE,FALSE,FALSE,"Target","Target",FALSE,214.833333333333,0,193.35,0,0,0,1.544,0,0,0,0,0,0,0,0,0
951193,4007290,"CHANDLER","000",NA,NA,32,"Town","Small",1,"Traditional",4,3,1090,68.6,8.5,48,0.470034246575342,0.8,0.8,"901 SOUTH CHS ST","CHANDLER",74834,"LINCOLN COUNTY","OK",35.7052,-96.8825,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",91.743119266055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,9.49,100,949,949,0,825,1650,FALSE,"Fiber","Lit Fiber",0,3,0,0,3,0,0,0,1,0,0,0,0,0,2,1000,1000,2,0,0,"","Self-procured","CHANDLER INDEP SCHOOL DIST 1 (dedicated Internet)","","","","CENTRAL CELLULAR, LLC","1 Lit Fiber line(s) at 100 Mbps from CENTRAL CELLULAR, LLC for $949.00/mth","CENTRAL CELLULAR, LLC - 6/2017","","","","CHANDLER INDEP SCHOOL DIST 1","CENTRAL CELLULAR, LLC","2 Lit Fiber line(s) at 1000 Mbps from CENTRAL CELLULAR, LLC for $1650.00/mth","CENTRAL CELLULAR, LLC - 6/2017",0,0,0,1,2,3,3,2,"2017-06-30",2,949,0,FALSE,163500,163500,101.239999999991,130800,80.9919999999926,FALSE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,949,0,759.2,50,0,1,100,45.8715596330275,0,0,0,0,0,0,0,0
951270,4010290,"DUNCAN","000",NA,NA,32,"Town","Medium",1.5,"Traditional",7,7,3581,209.5,63.9,221.2,0.551128448035665,0.8,0.8,"1706 WEST SPRUCE","DUNCAN",73533,"STEPHENS COUNTY","OK",34.5143,-97.9674,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"machine_cleaned",69.8129014241832,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,10.8224,250,2705.6,2705.6,0,1727.26666666667,20727.2,FALSE,"Fiber","Lit Fiber",0,7,0,0,7,0,0,0,1,0,0,0,0,0,12,1000,1000,12,0,0,"","Self-procured","DUNCAN INDEP SCHOOL DISTRICT (dedicated Internet)","","","","AT&T Corp.","1 Lit Fiber line(s) at 250 Mbps from AT&T Corp. for $2705.60/mth","AT&T Corp. - 6/2017","","","","DUNCAN INDEP SCHOOL DISTRICT","Southwestern Bell Telephone Company","12 Lit Fiber line(s) at 1000 Mbps from Southwestern Bell Telephone Company for $20727.20/mth","Southwestern Bell Telephone Company - 6/2017",0,0,0,1,12,13,13,12,"2017-06-30",12,2705.6,0,FALSE,537150,417985.79,417985.79,334388.632,334388.632,TRUE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,2705.6,0,2164.48,250,0,1,250,69.8129014241832,0,0,0,0,0,0,0,0
951277,4010590,"EDMOND","000",NA,NA,21,"Suburban","Large",1.75,"Traditional",24,23,21888,1257.2,243.8,951,0.266203301476977,0.5,0.5,"1001 WEST DANFORTH RD","EDMOND",73003,"OKLAHOMA COUNTY","OK",35.6675,-97.4976,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{outlier_approved}",NA,"natively_clean",91.3742690058479,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.91,2000,3820,3820,0,985.107142857143,27583,TRUE,"Fiber","Lit Fiber",0,23,0,0,23,0,0,0,1,0,0,0,0,0,28,1000,3000,28,0,0,"","Self-procured","EDMOND INDEP SCHOOL DIST 12 (dedicated Internet)","","","","OneNet (Oklahoma State Regents)","1 Lit Fiber line(s) at 2000 Mbps from OneNet (Oklahoma State Regents) for $3820.00/mth","OneNet (Oklahoma State Regents) - 6/2017","","","","EDMOND INDEP SCHOOL DIST 12","Cox Oklahoma Telcom, LLC","1 Lit Fiber line(s) at 3000 Mbps from Cox Oklahoma Telcom, LLC for $1933.00/mth | 27 Lit Fiber line(s) at 1000 Mbps from Cox Oklahoma Telcom, LLC for $25650.00/mth","Cox Oklahoma Telcom, LLC - 6/2017 | Cox Oklahoma Telcom, LLC - 6/2017",0,0,0,1,28,29,29,28,"2017-06-30",28,3820,0,FALSE,3283200,3221113.1,2447727.5347194,1610556.55,1223863.7673597,TRUE,TRUE,FALSE,FALSE,"Not Target","Target",TRUE,3820,0,1910,1050,1,1,2000,47.9714912280702,0,0,0,0,0,0,0,0
951373,4014610,"HINTON","000",NA,NA,43,"Rural","Small",1,"Traditional",3,2,650,37.1,9,29.6,0.47041847041847,0.8,0.8,"406 NORTH BROADWAY","HINTON",73047,"CADDO COUNTY","OK",35.4746,-98.3555,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",76.9230769230769,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,21.66,50,1083,1083,0,NA,0,FALSE,"Fiber","Lit Fiber",0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,NA,NA,0,0,0,"","Self-procured","HINTON INDEP SCHOOL DIST 161 (dedicated Internet)","","","","The Hinton Telephone Co., Inc.","1 Lit Fiber line(s) at 50 Mbps from The Hinton Telephone Co., Inc. for $1083.00/mth","The Hinton Telephone Co., Inc. - 6/2017","","","","","","","",0,0,0,1,0,1,1,0,"2017-06-30",0,1083,0,FALSE,97500,97500,97500,76050,76050,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,1083,0,866.4,50,0,1,50,76.9230769230769,0,0,0,0,0,0,0,0
951496,4019860,"MIAMI","000",NA,NA,32,"Town","Medium",1.5,"Traditional",7,6,2447,146.8,37.5,132,0.743280093494351,0.8,0.8,"26 NORTH MAIN","MIAMI",74354,"OTTAWA COUNTY","OK",36.8751,-94.8775,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",61.2995504699632,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,10.44,150,1566,1566,0,1216.05,8512.35,FALSE,"Fiber","Lit Fiber",0,6,0,0,6,0,0,0,1,0,0,0,0,0,7,1000,1000,7,0,0,"","Self-procured","MIAMI INDEP SCHOOL DISTRICT 23 (dedicated Internet)","","","","OneNet (Oklahoma State Regents)","1 Lit Fiber line(s) at 150 Mbps from OneNet (Oklahoma State Regents) for $1566.00/mth","OneNet (Oklahoma State Regents) - 6/2017","","","","MIAMI INDEP SCHOOL DISTRICT 23","Meet Point Networks LLC","7 Lit Fiber line(s) at 1000 Mbps from Meet Point Networks LLC for $8512.35/mth","Meet Point Networks LLC - 6/2020",0,0,0,1,7,8,8,7,"2017-06-30",7,1566,0,FALSE,367050,282149.84,241536.94,225719.872,193229.552,TRUE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,1566,0,1252.8,100,0,1,150,40.8663669799755,0,0,0,0,0,0,0,0
951511,4020250,"MOORE","000",NA,NA,21,"Suburban","Large",1.75,"Traditional",31,31,22077,1261.3,341.2,975.6,0.434988487770972,0.6,0.6,"1500 SOUTHEAST 4TH ST","MOORE",73160,"CLEVELAND COUNTY","OK",35.3333,-97.466,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{outlier_approved}",NA,"natively_clean",90.5920188431399,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.01,2000,6020,6020,0,1299.85235294118,44194.98,FALSE,"Fiber","Lit Fiber",0,31,0,0,31,0,0,0,2,0,0,0,0,0,34,1000,10000,34,0,0,"","Self-procured","MOORE PUBLIC SCHOOLS (dedicated Internet)","","","","OneNet (Oklahoma State Regents)","2 Lit Fiber line(s) at 1000 Mbps from OneNet (Oklahoma State Regents) for $6020.00/mth","OneNet (Oklahoma State Regents) - 6/2017","","","","MOORE PUBLIC SCHOOLS","Cox Oklahoma Telcom, LLC","2 Lit Fiber line(s) at 10000 Mbps from Cox Oklahoma Telcom, LLC for $8262.18/mth | 32 Lit Fiber line(s) at 1000 Mbps from Cox Oklahoma Telcom, LLC for $35932.80/mth","Cox Oklahoma Telcom, LLC - 6/2017 | Cox Oklahoma Telcom, LLC - 6/2017",0,0,0,2,34,36,38,34,"2017-06-30",34,6020,0,TRUE,3311550,3311550,3229367.46,1986930,1937620.476,FALSE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,6020,0,3612,2000,0,1,2000,90.5920188431399,0,0,0,0,0,0,0,0
951526,4020880,"MULDROW","000",NA,NA,31,"Town","Small",1,"Traditional",3,3,1485,104.3,12,80.4,0.688178913738019,0.9,0.85,"715 WEST SHAWNTEL SMITH BLVD","MULDROW",74948,"SEQUOYAH COUNTY","OK",35.3997,-94.6087,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{fiber_not_target}",NA,"natively_clean",80.8080808080808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,14.9908333333333,120,1798.9,1798.9,0,472,1888,FALSE,"Fiber","Cable | Lit Fiber",0,3,0,0,3,0,0,0,1,0,2,0,0,0,4,100,100,0,4,0,"","Self-procured","MULDROW INDEP SCHOOL DIST 3 (dedicated Internet)","","","","Cox Arkansas Telecom, LLC | OneNet (Oklahoma State Regents)","1 Lit Fiber line(s) at 100 Mbps from OneNet (Oklahoma State Regents) for $1539.00/mth | 1 Cable line(s) at 10 Mbps from Cox Arkansas Telecom, LLC for $129.95/mth | 1 Cable line(s) at 10 Mbps from Cox Arkansas Telecom, LLC for $129.95/mth","OneNet (Oklahoma State Regents) - 6/2017 | Cox Arkansas Telecom, LLC - 6/2017 | Cox Arkansas Telecom, LLC - 6/2017","","","","MULDROW INDEP SCHOOL DIST 3","Cox Arkansas Telecom, LLC","4 Lit Fiber line(s) at 100 Mbps from Cox Arkansas Telecom, LLC for $1888.00/mth","Cox Arkansas Telecom, LLC - 6/2017",2,2,2,1,4,7,8,4,"2017-06-30",4,1798.9,0,FALSE,222750,222750,156161.25,189337.5,132737.0625,FALSE,TRUE,FALSE,FALSE,"Not Target","Target",TRUE,1798.9,0,1619.01,100,0,1,120,67.3400673400673,0,0,0,0,0,0,0,0
951545,4021630,"NOBLE","000",NA,NA,22,"Suburban","Small",1,"Traditional",5,5,2775,161.1,34,138.5,0.616499827407663,0.8,0.8,"111 SOUTH 4TH","NOBLE",73068,"CLEVELAND COUNTY","OK",35.1391,-97.3933,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{fiber_not_target}",NA,"natively_clean",90.0900900900901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,6.8648,250,1716.2,1716.2,0,1883.75,9418.75,FALSE,"Fiber","Lit Fiber",0,5,0,0,5,0,0,0,1,0,0,0,0,0,5,1000,1000,5,0,0,"","Self-procured","NOBLE INDEP SCHOOL DISTRICT 40 (dedicated Internet)","","","","AT&T Corp.","1 Lit Fiber line(s) at 250 Mbps from AT&T Corp. for $1716.20/mth","AT&T Corp. - 6/2017","","","","NOBLE INDEP SCHOOL DISTRICT 40","Southwestern Bell Telephone Company","5 Lit Fiber line(s) at 1000 Mbps from Southwestern Bell Telephone Company for $9418.75/mth","Southwestern Bell Telephone Company - 6/2017",0,0,0,1,5,6,6,5,"2017-06-30",5,1716.2,0,TRUE,416250,135932.74,135932.74,108746.192,108746.192,TRUE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,1716.2,0,1372.96,100,0,1,250,36.036036036036,0,0,0,0,0,0,0,0
951582,4022920,"OLUSTEE","000",NA,NA,42,"Rural","Small",1,"Traditional",2,1,154,13.4,3.6,8.7,0.891566265060241,0.8,0.8,"606 EAST 6TH ST","OLUSTEE",73560,"JACKSON COUNTY","OK",34.5467,-99.4188,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_target",TRUE,NA,"{outlier_approved}",NA,"natively_clean",10.025974025974,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,158.678756476684,1.544,245,245,0,NA,0,FALSE,"Copper","T-1",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,0,0,0,"","Self-procured","OLUSTEE INDEP SCHOOL DIST 35 (dedicated Internet)","","","","OneNet (Oklahoma State Regents)","1 T-1 line(s) at 1.544 Mbps from OneNet (Oklahoma State Regents) for $245.00/mth","OneNet (Oklahoma State Regents) - 6/2017","","","","","","","",1,1,1,0,0,1,1,0,"2017-06-30",0,245,0,FALSE,25550,25550,25550,19929,19929,FALSE,FALSE,FALSE,FALSE,"Target","Target",FALSE,245,0,196,0,0,0,1.544,0,0,0,0,0,0,0,0,0
