"esh_id","name","postal_cd","c2_prediscount_budget_15","c2_prediscount_remaining_17","c2_postdiscount_remaining_17","needs_wifi"
"919625","Dearborn Heights School Dist 7","MI",407002.44,12543.74,10278.8625,"f"
"919627","Decatur Public School District","MI",123850.29,5196.36,4157.088,"f"
"919636","Durand Area School District","MI",217313.52,30613.12,22497.817,NA
"919649","Edwardsburg Public School Dist","MI",389353.39,0,0,"f"
"919659","Farwell Area School District","MI",200329.48,22735.67,18188.536,"f"
"919660","Fennville Public School Dist","MI",204115.1,24629.49,20935.0665,"f"
"919553","Flat Rock Comm School District","MI",303870.6,20472.09,11527.798,"f"
"919674","Frankfort-Elberta Ar Sch Dist","MI",71517.02,1486.07,891.642,"f"
"919676","Freeland Comm School District","MI",289904.83,24274.76,10992.216,NA
"919681","Galesburg-Augusta Comm Schools","MI",163803.62,12936.31,10349.048,"f"
"919691","Gladstone Area School District","MI",230972.35,10383.82,6230.292,"f"
"919693","Gladwin Community Schools","MI",264479.94,22600.58,18080.464,"f"
"919706","Grant Public School District","MI",303870.6,33294.66,24975.582,"f"
"919708","Grass Lake Community Sch Dist","MI",194599.96,25535.87,13407.555,NA
"919710","Grosse Ile Twp School District","MI",293895.05,0,0,"f"
"919721","Harrison Comm School District","MI",221661.81,14585.23,12397.4455,"f"
"919729","Hesperia Comm School District","MI",157971.76,0,0,"t"
"919750","Inland Lakes School District","MI",110651.87,8944.01,7155.208,NA
"919754","Ironwood Area School District","MI",139811.09,14039.14,11031.1345,"f"
"919764","Kaleva Norman Dickson Sch Dist","MI",79190.52,11032.79,8826.232,"f"
"919767","Kelloggsville Public School","MI",338605.95,9412.8,6588.96,"f"
"919768","Kenowa Hills Public Schools","MI",487318.38,22183.63,15594.5095,"f"
"919788","Lamphere School District","MI",402244.87,56657.45,38406.312,"f"
"919789","Lansing School District","MI",1671748.71,77599.71,65959.7535,"f"
"919792","Lawrence Public School Dist","MI",95458.34,9591.1,7672.88,"f"
"919794","Leland Public School District","MI",74432.95,6404.35,3842.61,NA
"919810","Madison School District","MI",246012.41,29588.8,25150.48,"f"
"919811","Mancelona Public Schools","MI",149172.84,4998.82,3999.056,"f"
"919823","Martin Public Schools","MI",91468.12,8767.34,7013.872,"f"
"919829","Mattawan Consol School Dist","MI",581958.24,63034.85,25213.94,"f"
"919847","Monroe Public Schools","MI",823980.43,2326.54,1977.559,"f"
"919856","Mount Clemens Comm School Dist","MI",142727.1,2605.64,2214.794,"f"
"919867","New Buffalo Area School Dist","MI",93002.82,4646.62,3252.634,NA
"919868","New Haven Comm School District","MI",183550.12,26839.54,16297.4,"f"
"919880","Northport Public School District","MI",23173.97,637.59,510.072,"t"
"919891","Onaway Area School District","MI",92695.88,1092.01,857.4,"f"
"919895","Ontonagon Area School Dist","MI",46041,0,0,"t"
"919907","Paw Paw Public Schools","MI",339629.11,47456.89,34559.984,"f"
"919938","Ravenna Public School District","MI",159301.86,5949.09,4164.363,"f"
"919939","Reading Community Schools","MI",120780.89,8583.52,6866.816,"f"
"919940","Redford Union School District","MI",453708.45,44767.57,36400.2215,"t"
"919941","Reed City Area Public Sch Dist","MI",243863.83,28365.59,22692.472,"f"
"919946","River Rouge School District","MI",220996.8,685.8,582.93,"f"
"919949","Rochester Comm School District","MI",2305272.87,292235.82,116224.97,"f"
"919688","Roscommon Area Public Schools","MI",157767.16,4941.49,3953.192,"f"
"919961","Saline Area Schools","MI",798044,80870.95,33422.67,"f"
"919976","South Haven Public School Dist","MI",314920.44,16399.47,13279.6285,"f"
"919973","South Lake Schools","MI",280389.69,0,0,"f"
"919979","Sparta Area School District","MI",428027.83,38816.47,30083.192,"f"
"919981","Springport Public Schools","MI",149172.84,13473.4,10216.723,"f"
"919990","Stanton Township Public Schools","MI",27778.07,3328.08,2662.464,NA
"920002","Tekonsha Comm School District","MI",39902.2,1468.2,1174.56,"t"
"920014","Union City Comm School Dist","MI",163599.02,9353.29,7286.758,"f"
"920015","Unionville-Sebewaing Sch Dist","MI",113260.86,16784.89,11749.423,"f"
"920020","Van Dyke Public School Dist","MI",399533.54,11526.22,9326.647,"t"
"920027","Waldron Area School District","MI",37651.28,0,0,"f"
"920030","Warren Cons School District","MI",2300412.96,187639.42,141989.72,"f"
"920034","Watervliet School District","MI",221917.62,3069.77,2455.816,"f"
"919147","Wayne-Westland Comm Schools","MI",1711190.5,131803.34,102025.032,"t"
"920040","West Branch-Rose City Sch Dist","MI",316301.67,14945.43,11956.344,"f"
"920041","West Ottawa Public Schools","MI",1091990.18,83271.52,66350.7315,"f"
"920044","White Cloud Public Schools","MI",151935.3,0,0,"f"
"920056","Wyandotte Public School Dist","MI",720388.18,5302.94,3864.864,"f"
"922517","Bagley School District 162","MN",156999.81,0,0,"f"
"922519","Barnum Public Schools- I.S.D. No. 91","MN",122315.59,15898.22,11128.754,"f"
"922520","Battle Lake School Dist 542","MN",71210.08,6270.08,4389.056,"f"
"922521","Becker Public School Dist 726","MN",442965.55,8768.28,5260.968,NA
"922522","Belle Plaine Public School District","MN",254146.32,1137.36,682.416,NA
"922526","Big Lake School District 727","MN",505990.59,25096.63,12548.315,NA
"922529","Blackduck Public School District","MN",98527.74,3804.21,3043.368,NA
"1073288","Brandon-Evansville Public Schools","MN",70596.2,0,0,"t"
"922536","Breckenridge School Dist 846","MN",101136.73,11862.6,8303.82,"f"
"922538","Brooklyn Center Sch Dist 286","MN",332262.55,18547.53,15765.4005,"f"
"922547","Caledonia School District 299","MN",104359.6,10420.25,6564.945,"f"
"922556","Chatfield School District 227","MN",140271.58,0,0,"f"
"922273","Clearbrook/Gonvick Isd 2311","MN",66145.57,3849.18,3079.344,"f"
"922566","Cloquet School District 94","MN",370476.58,0,0,NA
"922573","Crookston School District 593","MN",206979.82,2614.46,2222.291,"f"
"922578","Deer River School District 317","MN",132444.61,0,0,"f"
"922291","Fairmont Area Schools 2752","MN",284993.79,33453.8,25551.256,"f"
"922600","Floodwood School District 698","MN",34991.16,0,0,"f"
"922608","G F W School District 2365","MN",115255.97,11755.91,8229.137,"t"
"922568","Greenway School District 316","MN",152702.65,7674.53,6139.624,"f"
"922621","Hendricks School District 402","MN",19234.88,1001.25,801,"t"
"922627","Hill City Indep School Dist 2","MN",38981.38,0,0,"f"
"922633","Hopkins School District 270","MN",1023951.84,82824.81,44328.423,"t"
"922634","Houston School District 294","MN",80878.69,8607.69,6025.383,"f"
"922810","Isd #197 West St Paul","MN",750212.49,55627.06,33571.161,"f"
"922649","Kerkhoven-Murdock-Sunburg SD 775","MN",99908.97,6792.25,4754.575,NA
"922208","Kingsland School District 2137","MN",87477.9,9440.92,6584.594,"f"
"922823","Lake Crystal-Wellcome Mem 2071","MN",135514.01,13737.76,8242.656,"f"
"922655","Lake Of The Woods School District","MN",71210.08,3832.88,3066.304,NA
"922796","Lake Superior School Dist 381","MN",220740.99,9412.8,6588.96,"f"
"922659","Laporte School District 306","MN",46194.47,676.65,541.32,"t"
"922661","Leroy Ostrander Sch Dist 499","MN",43125.07,0,0,"f"
"922662","Lesueur-Henderson S D 2397","MN",152856.12,1381.47,967.029,"t"
"922265","M.A.C.C.R.A.Y. School District","MN",102517.96,4488.04,3141.628,"t"
"922671","Madelia School District 837","MN",82566.86,10437.29,8349.832,"f"
"922674","Mankato School District 77","MN",1313140.37,123428.15,72289.337,"f"
"922676","Maple Lake School District 881","MN",131370.32,0,0,"f"
"922687","Minneapolis School District 1","MN",5229592.43,688848.02,494422.982,"t"
"1075379","Morris Area Public Schools","MN",157767.16,0,0,"f"
"922701","Nashwauk-Keewatin District 319","MN",94384.05,0,0,"f"
"922704","New London-Spicer Sch Dist 345","MN",216546.17,0,0,"t"
"922726","Parkers Prairie Sch Dist 547","MN",91161.18,8920.31,5352.186,"f"
"922727","Paynesville School Dist 741","MN",145643.03,0,0,"f"
"922406","Plainview-Elgin-Millville School District","MN",229130.71,5469.49,2734.745,"f"
"922739","Princeton School District 477","MN",480054.16,0,0,"f"
"922748","Richfield School District 280","MN",669998.81,18825.6,16001.76,"f"
"922756","Rothsay Public School Dist 850","MN",45427.12,5369.15,4194.685,"f"
"922731","Rushford-Peterson Sch Dist 239","MN",103131.84,0,0,"t"
"922761","Sartell - St Stephen Independent School District 748","MN",572596.57,15964.06,6385.624,"f"
"922778","St James School District 840","MN",157613.69,6815.1,5452.08,NA
"922790","Swanville School District 486","MN",59137.08,8240.09,6592.072,NA
"922794","Triton School District 2125","MN",176030.09,0,0,"f"
"922800","Verndale School District 818","MN",81492.57,0,0,"f"
"922801","Virginia School District 706","MN",257522.66,658.66,456.115,"f"
"922507","Walker-Hackensack-Akeley # 113","MN",109731.05,8929.41,7031.086,"f"
"922814","Willow River School Dist 577","MN",65992.1,1504.2,1052.94,"f"
"922828","Win-E-Mac School District 2609","MN",67373.33,5085.33,3559.731,"f"
"922816","Winona Indep School Dist 861","MN",463325.93,45270.53,24819.217,"f"
"922819","Wrenshall School District 100","MN",51105.51,1305.51,913.857,"f"
"922269","Yellow Medicine East Sd 2190","MN",127687.04,10471.08,7329.756,"t"
"924067","Advance School District R 4","MO",65685.16,365.54,255.878,"f"
"924073","Alton R-Iv School District","MO",100062.44,12618.88,10095.104,"f"
"924078","Ash Grove School District R 4","MO",103131.84,6471.39,4208.26,"f"
"924079","Atlanta School District C 3","MO",28698.89,0,0,"f"
"924081","Ava School District R 1","MO",186926.46,23101.29,18481.032,"f"
"924092","Bernie School District R 13","MO",78269.7,1665.79,1332.632,"f"
"924093","Bevier C-4 School District","MO",31307.88,3962.17,3169.736,"t"
"924098","Blue Eye School District R 5","MO",86710.55,0,0,"f"
"924100","Bolivar School District R 1","MO",409918.37,47544.83,37738.586,"f"
"924109","Branson School District R 4","MO",752923.82,96560.79,69390.968,"f"
"924117","Brookfield School District R 3","MO",154237.35,0,0,NA
"924133","Callao C-8","MO",10589.43,0,0,NA
"924144","Caruthersville School Dist 18","MO",164980.25,2085.1,1772.335,"t"
"924145","Cassville R4 School District","MO",271641.9,13983.9,11187.12,"f"
"924146","Center School District 58","MO",366946.77,49342.49,39326.1175,"f"
"924566","Central School District R 3","MO",321826.59,11870.18,9496.144,"f"
"924152","Chadwick School District R 1","MO",32228.7,4114.51,3291.608,"f"
"924156","Charleston R1 School District","MO",141345.87,18697.44,15892.824,"f"
"924161","Clarkton School District C 4","MO",48036.11,0,0,"f"
"924164","Clever School District R 5","MO",161910.85,4747.03,3322.921,"t"
"924165","Climax Springs School Dist R 4","MO",35298.1,0,0,"f"
"924482","Clinton Co R 3 School District","MO",101904.08,8801.44,6161.008,"t"
"924169","Community School District R 6","MO",44352.83,0,0,"f"
"924172","Cooter School District R 4","MO",31921.76,0,0,"f"
"924176","Crane School District R 3","MO",97146.51,0,0,"f"
"924188","Delta School District R 5","MO",38674.44,3141.85,2513.48,"f"
"924191","Dexter School District R 11","MO",310009.4,0,0,"f"
"924192","Diamond School District R 4","MO",137509.12,0,0,"f"
"924196","Doniphan School District 1","MO",219155.16,21715.55,17372.44,"f"
"924205","East Buchanan School Dist C1","MO",112033.1,4071.15,2442.69,NA
"924201","East Carter School District R2","MO",107275.53,2777.53,2320.085,"f"
"924208","Eldon School District R 1","MO",281157.04,18394.37,14715.496,"f"
"924209","Elsberry R-Ii","MO",119092.72,4031.96,3072.585,"t"
"924210","Eminence School District R 1","MO",43738.95,2265.21,1812.168,"t"
"924218","Fairfax School District R 3","MO",20564.98,0,0,"f"
"924223","Fayette School District R 3","MO",92849.35,11893.28,8729.886,"f"
"924232","Franklin County R2 School Dist","MO",18876.81,1452.35,1016.645,NA
"924233","Fredericktown School Dist R 1","MO",288677.07,0,0,"f"
"924240","Gideon School District 37","MO",35451.57,0,0,"f"
"924250","Green City R-1 School District","MO",38367.5,0,0,"f"
"924251","Green Forest Sch District R 2","MO",31614.82,714.82,571.856,NA
"924252","Green Ridge School Dist R 8","MO",55402.67,0,0,"f"
"924259","Hallsville R 4 Isd","MO",206724.09,27258.11,18685.205,"t"
"924266","Harrisburg School District R 8","MO",80111.34,5852.39,3751.938,"f"
"924281","Holden School District R 3","MO",177257.85,24115.29,16442.502,"f"
"924294","Iberia School District R 5","MO",110651.87,6780.75,5096.146,"f"
"924305","Jefferson School Dist C 123","MO",21792.74,0,0,"f"
"924307","Jennings School District","MO",381219.48,23686.27,20133.3295,"f"
"924620","Kingston K-14","MO",122008.65,0,0,"t"
"924319","Kirksville School District R 3","MO",412680.83,19763.95,15811.16,"f"
"924320","Kirkwood School District R 7","MO",841629.48,47527.24,19532.498,"f"
"924326","Laclede County C-5","MO",59392.89,0,0,"f"
"924327","Ladue School District","MO",620018.8,41339.33,16535.732,"f"
"924341","Leeton School District R 10","MO",45887.53,0,0,"f"
"924343","Lesterville School Dist R 4","MO",41794.97,0,0,NA
"924345","Lewis County School Dist C 1","MO",138890.35,0,0,"f"
"924346","Lexington R 5 School District","MO",139197.29,0,0,"t"
"924347","Liberal School District R 2","MO",75967.65,4010.94,3208.752,NA
"924458","Lutie School District R 6","MO",21946.21,1453.31,1235.3135,"t"
"924362","Macon County School Dist R 1","MO",195213.84,0,0,"f"
"924418","Macon County School Dist R 4","MO",18825.6,0,0,"f"
"924364","Malden R 1 School District","MO",161910.85,15677.85,13326.1725,NA
"924372","Marion Co School District R 2","MO",33916.87,0,0,NA
"924376","Marquand-Zion School Dist R 6","MO",26550.31,0,0,"f"
"924388","Miami R-1","MO",28545.42,0,0,"t"
"924391","Milan School District C 2","MO",97453.45,0,0,"f"
"924392","Miller School District R 2","MO",89626.48,0,0,"f"
"924401","Montgomery Co School Dist R 2","MO",177718.26,25172.37,20137.896,"f"
"924576","Morgan County School Dist R 1","MO",94384.05,4172.36,3385.348,"f"
"924430","Norborne R-Viii","MO",28698.89,1098.89,687.504,"f"
"924441","Northwestern School Dist R 1","MO",23634.38,0,0,NA
"924444","Oak Grove School District R 6","MO",304637.95,13213.61,6606.805,"f"
"924446","Oak Ridge School District R 6","MO",52179.8,729.89,445.597,NA
"924454","Osceola School District","MO",78730.11,10719.03,8865.769,"t"
"924455","Otterville School District R 6","MO",39748.73,2486.7,1989.36,"f"
"924467","Pattonsburg School Dist R 2","MO",28852.36,0,0,"f"
"924472","Pemiscot County Sch Dist R 3","MO",17342.11,1365.11,1092.088,"f"
"924473","Perry County School Dist 32","MO",353748.35,38280,29897.17,NA
"924477","Pike School District R 3","MO",67833.74,0,0,"f"
"924486","Polo School District R 7","MO",62155.35,6585.12,5158.41,NA
"924005","Portageville School District","MO",120473.95,0,0,"f"
"924489","Prairie Home School Dist R 5","MO",25476.02,2284.4,1599.08,"t"
"924490","Princeton School District R5","MO",56170.02,352.86,282.288,"f"
"924493","Puxico School District R 8","MO",131370.32,18070.32,14955.0335,"f"
"924496","Raytown School District C 2","MO",1396116.51,166760.89,134775.41,"f"
"924498","Reeds Spring School Dist R 4","MO",265503.1,30876.14,24700.912,"f"
"924503","Richards School District R 5","MO",63076.17,1873.47,1498.776,"f"
"924504","Richland School District R 1","MO",37753.62,1681.62,1345.296,NA
"924512","Risco R-Ii","MO",27624.6,0,0,"f"
"924513","Ritenour School District","MO",949672.36,7703.1,6209.563,"f"
"924514","Riverview Gardens School Dist","MO",883373.32,0,0,"f"
"924071","Santa Fe School Dist","MO",51258.98,0,0,NA
"924530","School Of The Osage R-Ii District","MO",276092.53,10768.82,8615.056,"f"
"924385","Scotland County Sch Dist R 1","MO",89012.6,3593.71,2874.968,"t"
"924403","Scott County School Dist R 5","MO",51872.86,0,0,"t"
"924534","Senath-Hornersville Dist C 8","MO",118018.43,4563.81,3879.2385,"f"
"924535","Seneca School District R 7","MO",228363.36,12717.96,9964.235,"f"
"924540","Sheldon School District R 8","MO",29773.18,2306.18,1904.06,"f"
"924541","Shell Knob School Dist 78","MO",23173.97,0,0,"f"
"924543","Silex School District R 1","MO",55863.08,5295.71,3177.426,"f"
"924545","Smithton School District R 6","MO",57551.25,0,0,NA
"924553","Southern Reynolds Sch Dist R 2","MO",83027.27,0,0,"f"
"924554","Southland Consol School Dist","MO",41129.96,3961.96,3367.666,"f"
"924551","South Pemiscot School Dist R 5","MO",95611.81,0,0,"f"
"924559","Spokane School District R 7","MO",113414.33,16112.23,12538.245,"f"
"924564","St Clair School Dist R 13","MO",324435.58,28045.36,21289.361,"t"
"924570","Ste Genevieve School Dist R 2","MO",279775.81,35379.57,27846.925,"f"
"924521","St Joseph School District","MO",1719682.48,220449.55,159725.682,"f"
"924568","St Louis City School District","MO",3497069.6,265524.01,199912.4605,NA
"924575","Stoutland R-2 School District","MO",67680.27,0,0,"f"
"924583","Sullivan School District C 2","MO",301875.49,45227.33,36181.864,"f"
"924591","Thayer School District R 2","MO",100369.38,13986.25,11189,"f"
"924593","Tipton R 6 School District","MO",87017.49,0,0,"f"
"924597","Tri-County School District R 7","MO",24094.79,980.2,784.16,"f"
"924605","University City School Dist","MO",436161.74,47200.17,39604.237,"f"
"924609","Van Buren School District R 1","MO",80571.75,3621.75,2897.4,"f"
"924616","Warrensburg School District R6","MO",524765.06,28166.39,19716.473,"f"
