"esh_id","postal_cd","service_provider_2015","service_provider_2016","bandwidth_in_mbps_2015","contract_end_date_2015","purpose_2015","percent_bw_2015","total_monthly_cost_2015","predominant_sp_2015","exclude_from_analysis","bandwidth_in_mbps_2016","contract_end_date_2016","purpose_2016","percent_bw_2016","total_monthly_cost_2016","predominant_sp_2016","exclude_from_ia_analysis","district_name","locale","num_students_2015","num_students_2016","upgrade","meeting_goals_2015","meeting_goals_2016","sp_bw_per_student_2015","sp_bw_per_student_2016","sp_meeting_goals_2015","sp_meeting_goals_2016","sp_change","Freq","same","override","contract_ended_between_years","affordability_goal_knapsack_2015","district_ia_monthly_cost_per_mbps_2015","affordability_goal_knapsack_2016","district_ia_monthly_cost_per_mbps_2016","district_size","purpose2_2015","purpose2_2016","eligible_for_cost_per_mbps","sp_ia_monthly_cost_per_mbps_2015","sp_ia_monthly_cost_per_mbps_2016","bw.change","bw.change.perc","total.cost.change","total.cost.change.perc","cost.per.mbps.change","cost.per.mbps.change.perc"
881640,"AL","Computer Sciences","Computer Sciences",400,"2016-06-30","Upstream",1,1861.68,TRUE,FALSE,750,"2023-06-30","Internet",1,4162.69,TRUE,FALSE,"SARALAND CITY","Suburban",2515,2721,TRUE,TRUE,TRUE,159.045725646123,275.633958103638,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,6.93833333333333,FALSE,5.55025333333333,"Small","Upstream","Internet",NA,NA,NA,350,0.88,2301.01,1.24,NA,NA
881644,"CA","CVIN, LLC","CVIN, LLC",1000,"2020-06-30","Upstream",0.77,16664,TRUE,FALSE,1000,"2020-11-30","Upstream",1,16664,TRUE,FALSE,"DELHI UNF","Suburban",2720,2604,FALSE,TRUE,TRUE,367.647058823529,384.024577572965,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,16.0983333333333,FALSE,16.664,"Medium","Upstream","Upstream",1,16.66,16.66,0,0,0,0,0,0
881645,"AR","Winstream","Windstream",500,"2016-06-30","Internet",1,4500,TRUE,FALSE,1000,"2017-06-30","Upstream",1,2589.7,TRUE,FALSE,"DEQUEEN SCHOOL DISTRICT","Rural",2413,2426,TRUE,TRUE,TRUE,207.210940737671,412.201154163232,TRUE,TRUE,0,87,1,NA,TRUE,FALSE,9,FALSE,3.70363116174465,"Medium","Internet","Upstream",NA,NA,NA,500,1,-1910.3,-0.42,NA,NA
881650,"CA","AT&T","AT&T",100,"2017-06-30","Internet",1,5500.4,TRUE,FALSE,1000,"2019-06-30","Internet",1,2944.6,TRUE,FALSE,"RIVERDALE JOINT UNF","Small Town",1568,1600,TRUE,FALSE,TRUE,63.7755102040816,625,FALSE,TRUE,0,NA,NA,NA,FALSE,FALSE,58.3633333333333,TRUE,2.9446,"Small","Internet","Internet",1,55,2.94,900,9,-2555.8,-0.46,-52.06,-0.95
881656,"CA","AT&T","AT&T",45,"2016-06-30","Internet",1,1037.76,TRUE,FALSE,100,"2020-06-30","Upstream",1,1012,TRUE,FALSE,"WARNER UNF","Rural",186,301,TRUE,TRUE,TRUE,241.935483870968,332.225913621262,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,23.9466666666667,TRUE,10.1811260176312,"Small","Internet","Upstream",NA,NA,NA,55,1.22,-25.76,-0.02,NA,NA
881663,"CA","AT&T","AT&T",1000,"2019-03-19","Upstream",1,1128.17,TRUE,FALSE,1000,"2019-03-19","Upstream",1,1127.09,TRUE,FALSE,"SCOTTS VALLEY UNF","Suburban",2476,2471,FALSE,FALSE,FALSE,403.877221324717,404.694455685957,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,24.6158333333333,FALSE,20.0591849049012,"Small","Upstream","Upstream",1,1.13,1.13,0,0,-1.08000000000015,0,0,0
881669,"CA","AT&T","AT&T",190,"2018-02-10","Upstream",1,2688.28,TRUE,FALSE,190,"2018-02-10","Upstream",1,2824.526,TRUE,FALSE,"HEALDSBURG UNF","Suburban",1639,1732,FALSE,TRUE,TRUE,115.924344112264,109.699769053118,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,16.2091666666667,FALSE,22.7749515619198,"Small","Upstream","Upstream",1,14.15,14.87,0,0,136.246,0.05,0.719999999999999,0.05
881671,"AL","Computer Sciences","Computer Sciences",1000,"2016-06-30","Upstream",1,3060.92,TRUE,FALSE,1000,"2021-06-30","Internet",1,4503.33,TRUE,FALSE,"AUBURN CITY","Urban",7369,7328,FALSE,TRUE,TRUE,135.703623286742,136.46288209607,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,5.73833333333333,FALSE,4.50333,"Medium","Upstream","Internet",NA,NA,NA,0,0,1442.41,0.47,NA,NA
881674,"CA","Comcast","Comcast",900,"2017-06-30","Internet",1,2490,TRUE,FALSE,500,"2017-06-30","Upstream",1,4712.4,TRUE,FALSE,"ORLAND JOINT UNF","Small Town",2163,2184,FALSE,TRUE,TRUE,416.088765603329,228.937728937729,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,3.28166666666667,FALSE,9.44384331097885,"Small","Internet","Upstream",NA,NA,NA,-400,-0.44,2222.4,0.89,NA,NA
881677,"AL","Computer Sciences","Computer Sciences",800,"2016-06-30","Upstream",1,1647.15,TRUE,FALSE,750,"2021-06-30","Internet",1,4301.83,TRUE,FALSE,"AUTAUGA COUNTY","Rural",9717,9556,FALSE,FALSE,FALSE,82.3299372234229,78.4847216408539,FALSE,FALSE,0,NA,NA,NA,TRUE,FALSE,6.47166666666667,FALSE,5.73577333333333,"Medium","Upstream","Internet",NA,NA,NA,-50,-0.06,2654.68,1.61,NA,NA
881681,"CA","AT&T","AT&T",1000,"2018-06-30","Upstream",1,1598.65,TRUE,FALSE,1000,"2018-06-30","Upstream",1,1200.23,TRUE,FALSE,"GONZALES UNF","Small Town",2443,2482,FALSE,TRUE,TRUE,409.332787556283,402.90088638195,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,3.49666666666667,TRUE,3.27415554132007,"Small","Upstream","Upstream",1,1.6,1.2,0,0,-398.42,-0.25,-0.4,-0.25
881684,"AL","Southern Light, LLC","Southern Light, LLC",4000,"2017-06-30","Internet",1,26037.74,TRUE,FALSE,4000,"2017-06-30","Internet",1,25920.01,TRUE,FALSE,"BALDWIN COUNTY","Rural",28910,29641,FALSE,TRUE,TRUE,138.36042891733,134.948213623022,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,9.26666666666667,FALSE,6.71129925187032,"Large","Internet","Internet",1,6.51,6.48,0,0,-117.730000000003,0,-0.0299999999999994,0
881688,"AL","Computer Sciences","Computer Sciences",200,"2016-06-30","Upstream",1,2012.58,TRUE,FALSE,250,"2021-06-30","Internet",1,2705.88,TRUE,FALSE,"BARBOUR COUNTY","Rural",1002,910,TRUE,TRUE,TRUE,199.600798403194,274.725274725275,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,11.8833333333333,TRUE,10.82352,"Small","Upstream","Internet",NA,NA,NA,50,0.25,693.3,0.34,NA,NA
881694,"AL","Computer Sciences","Computer Sciences",500,"2016-06-30","Upstream",1,2123.76,TRUE,FALSE,500,"2021-06-30","Internet",1,3403.67,TRUE,FALSE,"BESSEMER CITY","Suburban",4050,3961,FALSE,TRUE,TRUE,123.456790123457,126.230749810654,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,7.19,FALSE,6.80734,"Medium","Upstream","Internet",NA,NA,NA,0,0,1279.91,0.6,NA,NA
881696,"CA","AT&T","AT&T",2000,"2016-06-30","Internet",1,14179.59,TRUE,FALSE,2000,"2018-06-30","Internet",1,13248.36,TRUE,FALSE,"TRACY JOINT UNF","Suburban",16118,17263,FALSE,TRUE,TRUE,124.084874053853,115.854718183398,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,7.09,FALSE,6.62418,"Large","Internet","Internet",1,7.09,6.62,0,0,-931.23,-0.07,-0.47,-0.07
881699,"AL","Computer Sciences","Computer Sciences",400,"2016-06-30","Upstream",1,2375.1,TRUE,FALSE,500,"2021-06-30","Internet",1,3480.19,TRUE,FALSE,"BIBB COUNTY","Small Town",3471,3441,TRUE,TRUE,TRUE,115.240564678767,145.3065969195,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,9.09,FALSE,6.96038,"Medium","Upstream","Internet",NA,NA,NA,100,0.25,1105.09,0.47,NA,NA
881701,"CA","Charter","Charter",1000,"2019-06-30","Upstream",1,1461.17,TRUE,FALSE,1000,"2019-06-30","Upstream",1,1680.41,TRUE,FALSE,"PASO ROBLES JOINT UNF","Urban",6601,6439,FALSE,TRUE,TRUE,151.492198151795,155.303618574313,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,3.3125,TRUE,2.60633525086297,"Medium","Upstream","Upstream",1,1.46,1.68,0,0,219.24,0.15,0.22,0.15
881705,"AL","Computer Sciences","Computer Sciences",3000,"2016-06-30","Upstream",1,3912.82,TRUE,FALSE,2000,"2021-06-30","Internet",1,8430.76,TRUE,FALSE,"BIRMINGHAM CITY","Urban",24698,23491,FALSE,TRUE,FALSE,121.467325289497,85.1389894001958,TRUE,FALSE,0,NA,NA,NA,TRUE,FALSE,4.295,FALSE,4.21538,"Mega","Upstream","Internet",NA,NA,NA,-1000,-0.33,4517.94,1.15,NA,NA
881708,"AR","Walnut Hill","Townes Broadband",100,"2016-06-30","Internet",0.66,1685.65,TRUE,FALSE,250,"2017-06-30","Upstream",1,772.15,TRUE,FALSE,"LAFAYETTE COUNTY SCHOOL DISTRICT","Rural",704,689,TRUE,TRUE,TRUE,142.045454545455,362.844702467344,TRUE,TRUE,1,NA,NA,NA,TRUE,FALSE,18.4633333333333,TRUE,4.35405518621939,"Small","Internet","Upstream",NA,NA,NA,150,1.5,-913.5,-0.54,NA,NA
881716,"AR","Cleveland County","Cleveland County",100,"2017-06-30","Internet",1,3500,TRUE,FALSE,100,"2017-06-30","Internet",0.94,3500.04,TRUE,FALSE,"CLEVELAND COUNTY SCHOOL DIST.","Rural",850,866,FALSE,TRUE,TRUE,117.647058823529,115.473441108545,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,35,FALSE,64.3019412577224,"Small","Internet","Internet",1,35,35,0,0,0.0399999999999636,0,0,0
881717,"CO","Level 3","Level 3",2000,"2018-07-01","Internet",1,5998.34,TRUE,FALSE,2000,"2017-06-30","Internet",1,5998.34,TRUE,FALSE,"ACADEMY, SCHOOL DISTRICT NO. 20, IN THE COUNTY OF EL PASO AN","Urban",20064,24086,FALSE,FALSE,FALSE,99.6810207336523,83.0357884248111,FALSE,FALSE,0,NA,NA,NA,FALSE,TRUE,2.99916666666667,TRUE,2.99917,"Large","Internet","Internet",1,3,3,0,0,0,0,0,0
881719,"CA","AT&T","AT&T",1000,"2018-06-30","Internet",1,4236.22,TRUE,FALSE,2000,"2018-06-30","Upstream, Internet",1,6220.22,TRUE,FALSE,"EUREKA CITY SCHOOLS","Small Town",3582,3703,TRUE,TRUE,TRUE,279.173646007817,540.102619497705,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,4.23583333333333,TRUE,3.11011,"Medium","Internet","Both",NA,NA,NA,1000,1,1984,0.47,NA,NA
881720,"AL","Computer Sciences","Computer Sciences",800,"2016-06-30","Upstream",1,6264.16,TRUE,FALSE,1000,"2021-06-30","Internet",1,10792.65,TRUE,FALSE,"BLOUNT COUNTY","Rural",8341,8261,TRUE,FALSE,TRUE,95.9117611797147,121.050720251785,FALSE,TRUE,0,NA,NA,NA,TRUE,FALSE,11.6183333333333,FALSE,10.79265,"Large","Upstream","Internet",NA,NA,NA,200,0.25,4528.49,0.72,NA,NA
881722,"CO","EAGLE-Net Alliance","Zayo Group, LLC",500,"2017-06-30","Internet",1,2863,TRUE,FALSE,1000,"2019-06-30","Internet",1,2863,TRUE,FALSE,"SCHOOL DISTRICT N. 14 IN THE COUNTY OF ADAMS & STATE OF COLO","Suburban",6931,6991,TRUE,FALSE,TRUE,72.13966238638,143.041052782148,FALSE,TRUE,0,13,0,1,FALSE,TRUE,5.72583333333333,TRUE,2.863,"Medium","Internet","Internet",1,5.73,2.86,500,1,0,0,-2.87,-0.5
881724,"CO","Agate Mutual","Agate Mutual",20,"2018-06-30","Internet",1,312,TRUE,FALSE,20,"2018-06-30","Internet",1,312,TRUE,FALSE,"AGATE SCHOOL DISTRICT NO. 300","Rural",10,12,FALSE,TRUE,TRUE,2000,1666.66666666667,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,15.6,FALSE,15.6,"Tiny","Internet","Internet",1,15.6,15.6,0,0,0,0,0,0
881725,"AL","Computer Sciences","Computer Sciences",200,"2016-06-30","Upstream",0.67,3206.86,TRUE,FALSE,250,"2021-06-30","Internet",1,2405.06,TRUE,FALSE,"BREWTON CITY","Small Town",1155,1109,FALSE,TRUE,TRUE,173.160173160173,225.428313796213,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,16.0883333333333,TRUE,9.62024,"Small","Upstream","Internet",NA,NA,NA,50,0.25,-801.8,-0.25,NA,NA
881730,"CO","SECOM,Inc","SECOM,Inc",50,"2017-06-30","Internet",1,500,TRUE,FALSE,50,"2017-06-30","Internet",1,500,TRUE,FALSE,"AGUILAR REORGANIZED SCHOOL DISTRICT NO. 6","Rural",85,96,FALSE,TRUE,TRUE,588.235294117647,520.833333333333,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,10,TRUE,10,"Small","Internet","Internet",1,10,10,0,0,0,0,0,0
881732,"AL","Computer Sciences","Computer Sciences",400,"2016-06-30","Upstream",1,5674.62,TRUE,FALSE,250,"2021-06-30","Internet",1,4962.68,TRUE,FALSE,"BULLOCK COUNTY","Small Town",1493,1493,FALSE,TRUE,TRUE,267.916945746818,167.448091091762,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,15.5425,FALSE,19.85072,"Small","Upstream","Internet",NA,NA,NA,-150,-0.38,-711.94,-0.13,NA,NA
881734,"AR","Indco.net LCC","AT&T",100,"2016-06-30","Internet",0.91,1235,TRUE,FALSE,500,"2017-06-30","Upstream",1,1006,TRUE,FALSE,"CEDAR RIDGE SCHOOL DISTRICT","Rural",828,810,TRUE,TRUE,TRUE,120.772946859903,617.283950617284,TRUE,TRUE,1,NA,NA,NA,TRUE,TRUE,14.8633333333333,TRUE,2.75584521105784,"Small","Internet","Upstream",NA,NA,NA,400,4,-229,-0.19,NA,NA
881735,"CA","Charter","Charter",1000,"2018-06-30","Internet",1,3650,TRUE,FALSE,1000,"2018-06-30","Internet",1,3650,TRUE,FALSE,"HUGHSON UNF","Suburban",2180,2124,FALSE,TRUE,TRUE,458.715596330275,470.809792843691,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,4.11666666666667,TRUE,3.65,"Small","Internet","Internet",1,3.65,3.65,0,0,0,0,0,0
881736,"CO","EAGLE-Net Alliance","EAGLE-Net Alliance",60,"2016-06-30","Internet",0.86,870.2,TRUE,FALSE,60,"2017-06-30","Internet",0.86,870.2,TRUE,FALSE,"AKRON SCHOOL DISTRICT NO. R-1","Rural",341,342,FALSE,TRUE,TRUE,175.953079178886,175.438596491228,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,32.06,FALSE,32.06,"Small","Internet","Internet",1,14.5,14.5,0,0,0,0,0,0
881737,"AL","CenturyLink","Computer Sciences",1000,"2018-06-30","Internet",0.71,800,TRUE,FALSE,750,"2021-06-30","Internet",1,4328.52,TRUE,FALSE,"BUTLER COUNTY","Small Town",3155,3203,FALSE,TRUE,TRUE,316.957210776545,234.155479238214,TRUE,TRUE,1,NA,NA,NA,FALSE,TRUE,3.20583333333333,FALSE,5.77136,"Medium","Internet","Internet",1,0.8,5.77,-250,-0.25,3528.52,4.41,4.97,6.21
881739,"AR","CenturyTel","CenturyLink",50,"2016-06-30","Internet",1,3545.05,TRUE,FALSE,250,"2017-06-30","Upstream",0.83,5220,TRUE,FALSE,"HILLCREST SCHOOL DISTRICT","Rural",362,381,TRUE,TRUE,TRUE,138.121546961326,656.167979002625,TRUE,TRUE,0,9,1,NA,TRUE,FALSE,70.9008333333333,FALSE,29.7999712457058,"Small","Internet","Upstream",NA,NA,NA,200,4,1674.95,0.47,NA,NA
881740,"CA","Charter","Charter",1000,"2016-06-30","Upstream",1,1014.62,TRUE,FALSE,1000,"2021-06-30","Upstream",1,972,TRUE,FALSE,"RIVERBANK UNF","Suburban",2307,2817,FALSE,TRUE,TRUE,433.463372345037,354.98757543486,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,2.3425,TRUE,1.80533333333333,"Medium","Upstream","Upstream",1,1.01,0.97,0,0,-42.62,-0.04,-0.04,-0.04
881743,"AL","Computer Sciences","Computer Sciences",1000,"2016-06-30","Upstream",1,4180.14,TRUE,FALSE,1000,"2021-06-30","Internet",1,7547.34,TRUE,FALSE,"CALHOUN COUNTY","Rural",9204,9304,FALSE,TRUE,TRUE,108.64841373316,107.480653482373,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,7.52416666666667,FALSE,7.54734,"Large","Upstream","Internet",NA,NA,NA,0,0,3367.2,0.81,NA,NA
881744,"AR","Tri-County Tele","E. Ritter",240,"2016-06-30","Internet",1,3283.22,TRUE,FALSE,100,"2017-06-30","Upstream",1,174,TRUE,FALSE,"DEER/MT. JUDEA SCHOOL DISTRICT","Rural",366,359,FALSE,TRUE,TRUE,655.737704918033,278.551532033426,TRUE,TRUE,1,NA,NA,NA,TRUE,FALSE,13.68,TRUE,3.38839772080102,"Small","Internet","Upstream",NA,NA,NA,-140,-0.58,-3109.22,-0.95,NA,NA
881747,"CO","Jade Communications","Jade Communications",100,"2017-06-30","Internet",1,1295,TRUE,FALSE,100,"2017-06-30","Internet",1,1255.54,TRUE,FALSE,"SOUTH CONEJOS SCHOOL DISTRICT NO. RE10","Rural",208,215,FALSE,TRUE,TRUE,480.769230769231,465.116279069767,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,12.95,TRUE,12.5554,"Small","Internet","Internet",1,12.95,12.56,0,0,-39.46,-0.03,-0.389999999999999,-0.03
881750,"AL","Computer Sciences","Computer Sciences",400,"2016-06-30","Upstream",1,1204.56,TRUE,FALSE,500,"2021-06-30","Internet",1,3102.15,TRUE,FALSE,"CHAMBERS COUNTY","Small Town",3805,3671,TRUE,TRUE,TRUE,105.124835742444,136.202669572324,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,6.4675,FALSE,6.2043,"Medium","Upstream","Internet",NA,NA,NA,100,0.25,1897.59,1.58,NA,NA
881752,"CO","SkyWerx Industries","SkyWerx Industries",125,"2016-06-30","Internet",0.68,2000,TRUE,FALSE,250,"2017-06-30","Internet",1,2500,TRUE,FALSE,"ARCHULETA COUNTY SCHOOL DISTRICT NO. 50 JT","Rural",1371,1323,TRUE,TRUE,TRUE,91.1743253099927,188.96447467876,FALSE,TRUE,0,NA,NA,NA,TRUE,FALSE,11.8216666666667,TRUE,10,"Small","Internet","Internet",1,16,10,125,1,500,0.25,-6,-0.38
881758,"CA","CVIN, LLC","CVIN, LLC",1000,"2019-06-30","Upstream",1,4551,TRUE,FALSE,1000,"2019-06-30","Upstream",1,4546.49,TRUE,FALSE,"DINUBA UNF","Small Town",6241,6375,FALSE,TRUE,TRUE,160.230732254446,156.862745098039,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,6.88833333333333,FALSE,5.54649,"Medium","Upstream","Upstream",1,4.55,4.55,0,0,-4.51000000000022,0,0,0
881759,"AL","Computer Sciences","Computer Sciences",800,"2016-06-30","Upstream",1,5004.18,TRUE,FALSE,750,"2021-06-30","Internet",1,5723.54,TRUE,FALSE,"CHEROKEE COUNTY","Rural",4063,3968,FALSE,TRUE,TRUE,196.898843219296,189.012096774194,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,8.1,FALSE,7.63138666666667,"Medium","Upstream","Internet",NA,NA,NA,-50,-0.06,719.36,0.14,NA,NA
881760,"AR","Tri-County Tele","E. Ritter",200,"2018-06-30","Internet",0.67,3400,TRUE,FALSE,250,"2017-06-30","Upstream",1,232,TRUE,FALSE,"OZARK MOUNTAIN SCHOOL DISTRICT","Rural",635,648,FALSE,TRUE,TRUE,314.96062992126,385.802469135802,TRUE,TRUE,1,NA,NA,NA,FALSE,FALSE,14.6533333333333,TRUE,2.11815233769255,"Medium","Internet","Upstream",NA,NA,NA,50,0.25,-3168,-0.93,NA,NA
881763,"AL","Computer Sciences","Computer Sciences",1000,"2016-06-30","Upstream",1,6626.03,TRUE,FALSE,1000,"2021-06-30","Internet",1,7623.71,TRUE,FALSE,"CHILTON COUNTY","Rural",7573,7602,FALSE,TRUE,TRUE,132.04806549584,131.544330439358,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,9.3775,FALSE,7.62371,"Medium","Upstream","Internet",NA,NA,NA,0,0,997.68,0.15,NA,NA
881769,"AL","Computer Sciences","Computer Sciences",400,"2016-06-30","Upstream",1,5141.65,TRUE,FALSE,500,"2021-06-30","Internet",1,7000.86,TRUE,FALSE,"CHOCTAW COUNTY","Rural",1704,1648,TRUE,TRUE,TRUE,234.741784037559,303.398058252427,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,14.4016666666667,FALSE,14.00172,"Small","Upstream","Internet",NA,NA,NA,100,0.25,1859.21,0.36,NA,NA
881771,"CO","Affiniti","Affiniti",1000,"2016-06-30","Upstream",1,1693.06,TRUE,FALSE,1000,"2019-06-30","Upstream",1,1599,TRUE,FALSE,"ARRIBA-FLAGLER CONSOLIDATED SCHOOL DISTRICT NO. 20","Rural",148,168,FALSE,TRUE,TRUE,6756.75675675676,5952.38095238095,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,1.77416666666667,TRUE,2.34840926640927,"Small","Upstream","Upstream",1,1.69,1.6,0,0,-94.0599999999999,-0.06,-0.0899999999999999,-0.05
881782,"AL","Computer Sciences","Computer Sciences",400,"2016-06-30","Upstream",1,3367.21,TRUE,FALSE,500,"2021-06-30","Internet",1,3590.44,TRUE,FALSE,"CLARKE COUNTY","Rural",3164,3053,TRUE,TRUE,TRUE,126.422250316056,163.773337700622,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,11.2916666666667,FALSE,7.18088,"Medium","Upstream","Internet",NA,NA,NA,100,0.25,223.23,0.07,NA,NA
881787,"AL","Computer Sciences","ENA Services, LLC",400,"2016-06-30","Upstream",1,2056.49,TRUE,FALSE,1000,"2017-06-30","Internet",0.91,2600,TRUE,FALSE,"CLAY COUNTY","Rural",2047,2002,TRUE,TRUE,TRUE,195.407914020518,499.500499500499,TRUE,TRUE,1,NA,NA,NA,TRUE,FALSE,7,FALSE,7.24516363636364,"Medium","Upstream","Internet",NA,NA,NA,600,1.5,543.51,0.26,NA,NA
881792,"AL","Computer Sciences","Computer Sciences",500,"2016-06-30","Upstream",1,3012.53,TRUE,FALSE,500,"2021-06-30","Internet",1,5425.88,TRUE,FALSE,"CLEBURNE COUNTY","Rural",2610,2615,FALSE,TRUE,TRUE,191.570881226054,191.204588910134,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,7.92166666666667,FALSE,10.85176,"Medium","Upstream","Internet",NA,NA,NA,0,0,2413.35,0.8,NA,NA
881798,"AL","Computer Sciences","Computer Sciences",400,"2016-06-30","Upstream",1,2456.36,TRUE,FALSE,500,"2021-06-30","Internet",1,3486.02,TRUE,FALSE,"COFFEE COUNTY","Rural",1968,2003,TRUE,TRUE,TRUE,203.252032520325,249.625561657514,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,7.92833333333333,FALSE,6.97204,"Small","Upstream","Internet",NA,NA,NA,100,0.25,1029.66,0.42,NA,NA
881806,"AL","Computer Sciences","Computer Sciences",500,"2016-06-30","Upstream",1,1204.41,TRUE,FALSE,500,"2021-06-30","Internet",1,3397.31,TRUE,FALSE,"COLBERT COUNTY","Rural",2678,2637,FALSE,TRUE,TRUE,186.706497386109,189.609404626469,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,4.355,FALSE,6.79462,"Medium","Upstream","Internet",NA,NA,NA,0,0,2192.9,1.82,NA,NA
881811,"AL","Computer Sciences","Computer Sciences",400,"2016-06-30","Upstream",1,3755.9,TRUE,FALSE,250,"2021-06-30","Internet",1,2627.51,TRUE,FALSE,"CONECUH COUNTY","Rural",1544,1454,FALSE,TRUE,TRUE,259.067357512953,171.939477303989,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,10.7916666666667,TRUE,10.51004,"Medium","Upstream","Internet",NA,NA,NA,-150,-0.38,-1128.39,-0.3,NA,NA
881812,"CO","LP Broadband","LP Broadband",140,"2018-06-30","Internet",1,3890,TRUE,FALSE,500,"2018-06-30","Internet",1,3830,TRUE,FALSE,"PLATTE CANYON, SCHOOL DISTRICT NO. 1, OF  THE COUNTY OF PARK","Rural",1005,959,TRUE,TRUE,TRUE,139.303482587065,521.376433785193,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,27.7858333333333,FALSE,7.66,"Small","Internet","Internet",1,27.79,7.66,360,2.57,-60,-0.02,-20.13,-0.72
881816,"CO","FastTrack Comm","FastTrack Comm",100,"2016-06-30","Internet",0.62,660,TRUE,FALSE,200,"2017-06-30","Internet",1,1320,TRUE,FALSE,"BAYFIELD SCHOOL DISTRICT NO. 10JT-R","Small Town",1369,1312,TRUE,TRUE,TRUE,73.0460189919649,152.439024390244,FALSE,TRUE,0,NA,NA,NA,TRUE,TRUE,5.29333333333333,TRUE,6.6,"Small","Internet","Internet",1,6.6,6.6,100,1,660,1,0,0
881821,"CO","Affiniti","Affiniti",1000,"2016-06-30","Upstream",0.95,1693.06,TRUE,FALSE,1000,"2019-06-30","Upstream",0.97,1599,TRUE,FALSE,"BENNETT SCHOOL DISTRICT NO. 29J","Rural",903,954,FALSE,TRUE,TRUE,1107.41971207087,1048.2180293501,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,1.83083333333333,TRUE,2.75342657454074,"Small","Upstream","Upstream",1,1.69,1.6,0,0,-94.0599999999999,-0.06,-0.0899999999999999,-0.05
881824,"AL","Computer Sciences","Computer Sciences",400,"2016-06-30","Upstream",1,2256.96,TRUE,FALSE,250,"2021-06-30","Internet",1,2400.11,TRUE,FALSE,"COOSA COUNTY","Rural",779,1104,FALSE,TRUE,TRUE,513.478818998716,226.449275362319,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,6.35,TRUE,9.60044,"Small","Upstream","Internet",NA,NA,NA,-150,-0.38,143.15,0.06,NA,NA
881825,"CO","Affiniti","Affiniti",1000,"2016-06-30","Upstream",1,1693.06,TRUE,FALSE,1000,"2019-06-30","Upstream",1,1599,TRUE,FALSE,"BETHUNE SCHOOL DISTRICT NO. R- 5","Rural",122,123,FALSE,TRUE,TRUE,8196.72131147541,8130.08130081301,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,1.77416666666667,TRUE,2.3312333149476,"Small","Upstream","Upstream",1,1.69,1.6,0,0,-94.0599999999999,-0.06,-0.0899999999999999,-0.05
881831,"CO","EAGLE-Net Alliance","Zayo Group, LLC",2000,"2016-06-30","Internet",1,7344,TRUE,FALSE,4000,"2017-06-30","Internet",1,6800,TRUE,FALSE,"BOULDER VALLEY SCHOOL DISTRICT NO. RE2","Urban",26934,29527,TRUE,FALSE,TRUE,74.2555877329769,135.469231550784,FALSE,TRUE,0,13,0,1,TRUE,FALSE,3.67166666666667,FALSE,2.06467661691542,"Mega","Internet","Internet",1,3.67,1.7,2000,1,-544,-0.07,-1.97,-0.54
