"esh_id","name","num_students","ia_bw_mbps_total","district_bw_per_student","district_meeting_goals_2014","service_provider_2016","bandwidth_in_mbps_2016","sp_bw_per_student","sp_meeting_goals_2014","contract_end_date_2016","purpose_2016","percent_bw_2016","total_monthly_cost_2016","predominant_sp_2016","exclude_from_ia_analysis","locale","district_size","city","postal_cd","zip"
941414,"MIDDLETOWN TOWNSHIP PUBLIC SCHOOLS",9660,1800,186.335403726708,1,"Windstream",1000,103.51966873706,1,"2017-06-30","Internet",0.56,4070,TRUE,FALSE,"Suburban","Large","LEONARDO","NJ",7737
941416,"MIDLAND PARK PUBLIC SCHOOLS",982,300,305.498981670061,1,"Cablevision",1000,1018.3299389002,1,"2018-06-30","Upstream",1,2668,TRUE,FALSE,"Suburban","Small","MIDLAND PARK","NJ",7432
941418,"MILLBURN TOWNSHIP SCHOOLS",4849,2000,412.456176531244,1,"Cablevision",2000,412.456176531244,1,"2021-06-30","Internet",1,6168,TRUE,FALSE,"Suburban","Medium","MILLBURN","NJ",7041
941421,"MILLTOWN BOROUGH PUBLIC SCHOOLS",655,200,305.343511450382,1,"Comcast",200,305.343511450382,1,"2017-06-30","Internet",1,1417.34,TRUE,TRUE,"Suburban","Small","MILLTOWN","NJ",8850
941424,"MONMOUTH BEACH ELEMENTARY SCHOOL",271,300,1107.0110701107,1,"Verizon",300,1107.0110701107,1,"2017-06-30","Internet",1,305.34,TRUE,FALSE,"Suburban","Tiny","MONMOUTH BEACH","NJ",7750
941425,"MONMOUTH REGIONAL",974,500,513.347022587269,1,"Comcast",500,513.347022587269,1,"2017-06-30","Internet",1,2524.59,TRUE,TRUE,"Suburban","Tiny","TINTON FALLS","NJ",7724
941426,"MONROE TOWNSHIP BOARD OF EDUCATION",6076,1244,204.739960500329,1,"Comcast",1244,204.739960500329,1,"2019-06-30","Internet",1,2500,TRUE,TRUE,"Suburban","Medium","WILLIAMSTOWN","NJ",8326
941427,"MONROE TOWNSHIP BOARD OF EDUCATION",6107,500,81.8732601932209,0,"Comcast",500,81.8732601932209,0,"2017-06-30","Internet",1,4125,TRUE,FALSE,"Rural","Medium","MONROE TOWNSHIP","NJ",8831
941428,"MONTAGUE TOWNSHIP SCHOOL DISTRICT",242,20,82.6446280991736,0,"CenturyLink",20,82.6446280991736,0,"2017-06-30","Internet",1,1491,TRUE,FALSE,"Rural","Tiny","MONTAGUE","NJ",7827
941430,"MONTGOMERY TOWNSHIP SCHOOL DISTRICT",4736,500,105.574324324324,1,"Comcast",500,105.574324324324,1,"2017-06-30","Internet",1,2800,TRUE,FALSE,"Suburban","Small","SKILLMAN","NJ",8558
941435,"MOONACHIE",251,300,1195.21912350598,1,"Verizon",300,1195.21912350598,1,"2017-06-30","Internet",1,335,TRUE,FALSE,"Suburban","Tiny","MOONACHIE","NJ",7074
941439,"MORRIS HILLS REGIONAL DISTRICT",2748,2000,727.802037845706,1,"Cablevision",2000,727.802037845706,1,"2017-06-30","Internet",1,4564,TRUE,FALSE,"Suburban","Small","ROCKAWAY","NJ",7866
941440,"MORRIS PLAINS SCHOOL DISTRICT",622,310,498.392282958199,1,"Cablevision",310,498.392282958199,1,"2017-06-30","Internet",1,3687,TRUE,FALSE,"Suburban","Small","MORRIS PLAINS","NJ",7950
941441,"MORRIS SCHOOL DISTRICT",4960,1000,201.612903225806,1,"Cablevision",1000,201.612903225806,1,"2020-06-30","Internet",1,2680,TRUE,FALSE,"Suburban","Medium","MORRISTOWN","NJ",7960
941443,"MT. EPHRAIM SCHOOL DISTRICT",414,100,241.545893719807,1,"Comcast",100,241.545893719807,1,"2019-06-30","Internet",1,999,TRUE,FALSE,"Suburban","Small","MT. EPHRAIM","NJ",8059
941445,"MOUNT LAUREL TOWNSHIP SCHOOL DISTRICT",4116,400,97.1817298347911,0,"Comcast",400,97.1817298347911,0,"2017-06-30","Internet",1,3999.66,TRUE,FALSE,"Suburban","Medium","MOUNT LAUREL","NJ",8075
941449,"MULLICA TOWNSHIP SCHOOL DISTRICT",699,300,429.184549356223,1,"Comcast",300,429.184549356223,1,"2018-06-30","Internet",1,1675,TRUE,FALSE,"Rural","Small","HAMMONTON","NJ",8037
941452,"NEPTUNE TOWNSHIP SCHOOL DISTRICT",3997,2000,500.375281461096,1,"Cablevision",2000,500.375281461096,1,"2019-06-30","Internet",1,5770,TRUE,FALSE,"Suburban","Medium","NEPTUNE TWP","NJ",7753
941454,"NEW BRUNSWICK PUBLIC SCHOOLS",7899,4050,512.723129510065,1,"Cablevision",4000,506.393214330928,1,"2019-06-30","Internet",0.99,6594,TRUE,FALSE,"Urban","Medium","NEW BRUNSWICK","NJ",8901
941455,"NEW HANOVER TOWNSHIP",176,50,284.090909090909,1,"Comcast",50,284.090909090909,1,"2017-06-30","Internet",1,227.85,TRUE,FALSE,"Town","Tiny","WRIGHTSTOWN","NJ",8562
941457,"NEW MILFORD SCHOOL DISTRICT",1990,1000,502.51256281407,1,"Cablevision",1000,502.51256281407,1,"2017-06-30","Upstream",1,487.08,TRUE,FALSE,"Suburban","Small","NEW MILFORD","NJ",7646
941459,"NEW PROVIDENCE BOARD OF EDUCATION",2282,500,219.106047326906,1,"Verizon",300,131.463628396144,1,"2017-06-30","Internet",0.6,375,TRUE,FALSE,"Suburban","Small","NEW PROVIDENCE","NJ",7974
941466,"NORTH BERGEN SCHOOL DISTRICT",7816,500,63.971340839304,0,"Sunesys, LLC",500,63.971340839304,0,"2018-06-30","Internet",1,3100,TRUE,FALSE,"Suburban","Medium","NORTH BERGEN","NJ",7047
941467,"NORTH BRUNSWICK TOWNSHIP PUBLIC SCHOOLS",6075,2000,329.218106995885,1,"Cablevision",2000,329.218106995885,1,"2021-06-30","Internet",1,6594,TRUE,FALSE,"Suburban","Medium","NORTH BRUNSWICK","NJ",8902
941469,"NORTH HALEDON SCHOOL DISTRICT",711,50,70.323488045007,0,"Cablevision",50,70.323488045007,0,"2017-06-30","Internet",1,1959.54,TRUE,FALSE,"Suburban","Small","NORTH HALEDON","NJ",7508
941470,"NORTH HANOVER TOWNSHIP SCHOOL DISTRICT",1145,200,174.672489082969,1,"Comcast",200,174.672489082969,1,"2017-06-30","Internet",1,3029,TRUE,FALSE,"Rural","Small","WRIGHTSTOWN","NJ",8562
941471,"NORTH HUNTERDON-VOORHEES REGIONAL HIGH SCHOOL DISTRICT",2850,1000,350.877192982456,1,"Comcast",800,280.701754385965,1,"2018-06-30","Internet",0.8,4282.68,TRUE,TRUE,"Suburban","Small","ANNANDALE","NJ",8801
941475,"NORTHERN BURLINGTON COUNTY REGIONAL SCHOOL DISTRICT",2085,1000,479.616306954436,1,"Comcast",1000,479.616306954436,1,"2017-06-30","Internet",1,5100,TRUE,FALSE,"Rural","Small","COLUMBUS","NJ",8022
941476,"NORTHERN HIGHLANDS REGIONAL HIGH SCHOOL",1349,500,370.644922164566,1,"Cablevision",500,370.644922164566,1,"2019-06-30","Internet",1,2936,TRUE,FALSE,"Suburban","Tiny","ALLENDALE","NJ",7401
941477,"NORTHERN VALLEY REGIONAL HIGH SCHOOL",2546,1150,451.688923802042,1,"Cablevision",1000,392.772977219167,1,"2019-06-30","Internet",1,3792.52,TRUE,TRUE,"Suburban","Small","DEMAREST","NJ",7627
941478,"NORTHFIELD CITY SCHOOL DISTRICT",977,200,204.708290685773,1,"Comcast",200,204.708290685773,1,"2017-06-30","Internet",1,1303.35,TRUE,FALSE,"Suburban","Small","NORTHFIELD","NJ",8225
941479,"NORTHVALE PUBLIC SCHOOL",474,100,210.970464135021,1,"Cablevision",100,210.970464135021,1,"2019-06-30","Upstream",1,1206.29,TRUE,FALSE,"Suburban","Tiny","NORTHVALE","NJ",7647
941480,"NORWOOD PUBLIC SCHOOL",589,100,169.779286926995,1,"Cablevision",100,169.779286926995,1,"2019-06-30","Upstream",1,1206.29,TRUE,FALSE,"Suburban","Tiny","NORWOOD","NJ",7648
941481,"NUTLEY PUBLIC SCHOOL DISTRICT",4007,1020,254.554529573247,1,"Cablevision",1020,254.554529573247,1,"2020-06-30","Internet",1,4316.57,TRUE,FALSE,"Suburban","Medium","NUTLEY","NJ",7110
941482,"OAKLAND BOARD OF EDUCATION",1596,1010,632.832080200501,1,"Cablevision",1010,632.832080200501,1,"2017-06-30","Internet",1,3757.06,TRUE,FALSE,"Suburban","Small","OAKLAND","NJ",7436
941483,"OAKLYN PUBLIC SCHOOL",403,50,124.069478908189,1,"Comcast",50,124.069478908189,1,"2017-06-30","Internet",1,213.76,TRUE,FALSE,"Suburban","Tiny","OAKLYN","NJ",8107
941484,"OCEAN CITY SCHOOL DISTRICT",2099,300,142.92520247737,1,"Comcast",300,142.92520247737,1,"2018-06-30","Internet",1,1800,TRUE,FALSE,"Urban","Small","OCEAN CITY","NJ",8226
941486,"OCEAN GATE SCHOOL DISTRICT",122,100,819.672131147541,1,"Comcast",100,819.672131147541,1,"2019-06-30","Internet",1,998.58,TRUE,FALSE,"Suburban","Tiny","OCEAN GATE","NJ",8740
941487,"TOWNSHIP OF OCEAN SCHOOLS",3757,1200,319.403779611392,1,"Level 3",1000,266.169816342827,1,"2017-06-30","Internet",0.83,4006.12,TRUE,FALSE,"Suburban","Small","OAKHURST","NJ",7755
941488,"OCEAN TOWNSHIP SCHOOL DISTRICT",474,150,316.455696202532,1,"Comcast",100,210.970464135021,1,"2018-06-30","Internet",0.67,998.58,TRUE,FALSE,"Rural","Small","WARETOWN","NJ",8758
941494,"OLDMANS TOWNSHIP",254,200,787.40157480315,1,"Comcast",200,787.40157480315,1,"2018-06-30","Internet",1,1420.44,TRUE,FALSE,"Rural","Tiny","PEDRICKTOWN","NJ",8067
941496,"ORADELL SCHOOL DISTRICT",764,100,130.890052356021,1,"Cablevision",100,130.890052356021,1,"2019-06-30","Internet",1,958,TRUE,FALSE,"Suburban","Tiny","ORADELL","NJ",7649
941497,"RIVER DELL REGIONAL SCHOOL DISTRICT",1664,1000,600.961538461538,1,"Cablevision",1000,600.961538461538,1,"2017-06-30","Internet",1,3400,TRUE,FALSE,"Suburban","Small","RIVER EDGE","NJ",7661
941498,"ORANGE BOARD OF EDUCATION",4654,1000,214.868929952729,1,"Verizon",1000,214.868929952729,1,"2017-06-30","Internet",1,10750,TRUE,FALSE,"Suburban","Medium","ORANGE","NJ",7050
941503,"PARAMUS PUBLIC SCHOOLS",3829,300,78.3494384956908,0,"Cablevision",1000,261.164794985636,1,"2018-06-30","Upstream",1,2266,TRUE,FALSE,"Suburban","Medium","PARAMUS","NJ",7652
941506,"PARSIPPANY-TROY HILLS TOWNSHIP SCHOOLS",6932,100,14.4258511252164,0,"Cablevision",100,14.4258511252164,0,"2017-06-30","Internet",1,7212,TRUE,FALSE,"Suburban","Medium","PARSIPPANY","NJ",7054
941507,"PASCACK VALLEY REGIONAL HIGH SCHOOL DISTRICT",2061,2200,1067.44298884037,1,"Cablevision",2200,1067.44298884037,1,"2019-06-30","Internet",1,7212,TRUE,TRUE,"Suburban","Small","MONTVALE","NJ",7645
941508,"PASSAIC CITY PUBLIC SCHOOLS",12405,1000,80.6126561870214,0,"Windstream",1000,80.6126561870214,0,"2017-06-30","Internet",1,10878,TRUE,FALSE,"Suburban","Large","PASSAIC","NJ",7055
941510,"PASSAIC VALLEY REGIONAL HIGH SCHOOL DISTRICT #1",1368,500,365.497076023392,1,"Cablevision",500,365.497076023392,1,"2019-06-30","Internet",1,2950,TRUE,FALSE,"Suburban","Tiny","LITTLE FALLS","NJ",7424
941511,"PASSAIC CO MANCHESTER REGIONAL HIGH SCHOOL DISTRICT",911,100,109.769484083425,1,"Cablevision",100,109.769484083425,1,"2018-08-01","Internet",1,958,TRUE,FALSE,"Suburban","Tiny","HALEDON","NJ",7508
941513,"LONG HILL TOWNSHIP SCHOOL DISTRICT",831,100,120.336943441637,1,"Verizon",100,120.336943441637,1,"2017-06-30","Internet",1,2126.27,TRUE,TRUE,"Suburban","Small","GILLETTE","NJ",7933
941514,"PATERSON PUBLIC SCHOOLS",24227,1000,41.2762620217113,0,"Cablevision",20000,825.525240434226,1,"2018-06-30","Upstream",1,2266,TRUE,FALSE,"Suburban","Large","PATERSON","NJ",7503
941518,"PEMBERTON TOWNSHIP SCHOOLS",4438,1000,225.326723749437,1,"Comcast",1000,225.326723749437,1,"2019-03-29","Internet",1,3582.25,TRUE,FALSE,"Rural","Medium","PEMBERTON","NJ",8068
941519,"PENNS GROVE-CARNEYS POINT REGIONAL SCHOOL DISTRICT",2209,1000,452.693526482571,1,"Comcast",1000,452.693526482571,1,"2017-06-30","Internet",1,3220.4,TRUE,FALSE,"Suburban","Small","PENNS GROVE","NJ",8069
941523,"PEQUANNOCK TOWNSHIP SCHOOL DISTRICT",2239,100,44.6627958910228,0,"Cablevision",100,44.6627958910228,0,"2018-06-30","Internet",1,1800,TRUE,FALSE,"Suburban","Small","POMPTON PLAINS","NJ",7444
941529,"PINE HILL BOROUGH BOARD OF EDUCATION",1845,300,162.60162601626,1,"Comcast",300,162.60162601626,1,"2017-06-30","Internet",1,1705,TRUE,FALSE,"Suburban","Small","PINE HILL","NJ",8021
941530,"PINELANDS REGIONAL BOARD OF EDUCATION",1656,500,301.932367149758,1,"Comcast",500,301.932367149758,1,"2017-06-30","Internet",1,2900,TRUE,FALSE,"Rural","Small","LITTLE EGG HARBOR","NJ",8087
941532,"PISCATAWAY TOWNSHIP SCHOOLS",7244,1000,138.045278851463,1,"Cablevision",1000,138.045278851463,1,"2017-06-30","Internet",1,3845.07,TRUE,FALSE,"Suburban","Medium","PISCATAWAY","NJ",8855
941535,"PITTSGROVE TOWNSHIP BOARD OF EDUCATION",1709,700,409.596255119953,1,"Comcast",700,409.596255119953,1,"2017-06-30","Internet",1,2978,TRUE,FALSE,"Rural","Small","PITTSGROVE","NJ",8318
941537,"PLAINFIELD PUBLIC SCHOOLS",7143,2000,279.994400111998,1,"Cablevision",2000,279.994400111998,1,"2017-06-30","Internet",1,7933,TRUE,FALSE,"Suburban","Medium","PLAINFIELD","NJ",7063
941542,"POINT PLEASANT BOROUGH BOARD OF EDUCATION",2896,200,69.060773480663,0,"Comcast",200,69.060773480663,0,"2020-06-30","Internet",1,1276.4,TRUE,FALSE,"Suburban","Small","POINT PLEASANT","NJ",8742
941543,"POINT PLEASANT BEACH BOARD OF EDUCATION",806,200,248.138957816377,1,"Comcast",200,248.138957816377,1,"2019-06-30","Internet",1,2183,TRUE,FALSE,"Suburban","Small","POINT PLEASANT BEACH","NJ",8742
941547,"PRINCETON PUBLIC SCHOOLS",3374,1150,340.841730883225,1,"Comcast",1000,296.3841138115,1,"2017-06-30","Upstream",0.87,1500,TRUE,FALSE,"Suburban","Medium","PRINCETON","NJ",8540
941548,"PROSPECT PARK",812,500,615.76354679803,1,"Cablevision",500,615.76354679803,1,"2018-06-30","Upstream",1,2198.02,TRUE,FALSE,"Suburban","Tiny","PROSPECT PARK","NJ",7508
941549,"QUINTON TOWNSHIP BOARD OF EDUCATION",318,300,943.396226415094,1,"Comcast",300,943.396226415094,1,"2017-06-30","Internet",1,1665.95,TRUE,FALSE,"Rural","Tiny","QUINTON","NJ",8072
941551,"RAHWAY PUBLIC SCHOOL DISTRICT",3617,500,138.236107271219,1,"Comcast",500,138.236107271219,1,"2018-06-30","Internet",1,2451.06,TRUE,FALSE,"Suburban","Medium","RAHWAY","NJ",7065
941552,"RAMAPO INDIAN HILLS REGIONAL HIGH SCHOOL DISTRICT",2311,600,259.627866724362,1,"Cablevision",500,216.356555603635,1,"2018-06-30","Internet",0.83,2936,TRUE,FALSE,"Suburban","Small","OAKLAND","NJ",7436
941553,"RAMSEY PUBLIC SCHOOLS",2876,1000,347.705146036161,1,"Cablevision",1000,347.705146036161,1,"2017-06-30","Internet",1,3750,TRUE,FALSE,"Suburban","Small","RAMSEY","NJ",7446
941557,"RANDOLPH TOWNSHIP SCHOOLS",4888,1500,306.873977086743,1,"Cablevision",2000,409.165302782324,1,"2018-06-30","Upstream",1,4120,TRUE,FALSE,"Suburban","Medium","RANDOLPH","NJ",7869
941559,"READINGTON TOWNSHIP PUBLIC SCHOOL DISTRICT",1753,300,171.135196805476,1,"CenturyLink",300,171.135196805476,1,"2019-06-30","Internet",1,1699,TRUE,FALSE,"Rural","Small","WHITEHOUSE STATION","NJ",8889
941564,"RIDGEFIELD PUBLIC SCHOOLS",1744,1000,573.394495412844,1,"Cablevision",1000,573.394495412844,1,"2019-06-30","Internet",1,14601,TRUE,FALSE,"Suburban","Small","RIDGEFIELD","NJ",7657
941566,"RIDGEWOOD PUBLIC SCHOOLS",5686,1300,228.631727048892,1,"Cablevision",1000,175.870559268378,1,"2020-06-30","Internet",0.77,3298,TRUE,TRUE,"Suburban","Medium","RIDGEWOOD","NJ",7450
941571,"RIVERSIDE TOWNSHIP",1327,100,75.3579502637528,0,"Comcast",100,75.3579502637528,0,"2017-06-30","Internet",1,220,TRUE,FALSE,"Suburban","Small","RIVERSIDE","NJ",8075
941572,"RIVERTON SCHOOL DISTRICT",290,100,344.827586206897,1,"Comcast",100,344.827586206897,1,"2017-06-30","Internet",1,190,TRUE,FALSE,"Suburban","Tiny","RIVERTON","NJ",8077
941573,"ROCHELLE PARK SCHOOL DISTRICT",450,300,666.666666666667,1,"Verizon",300,666.666666666667,1,"2017-06-30","Internet",1,304.99,TRUE,FALSE,"Suburban","Tiny","ROCHELLE PARK","NJ",7662
941575,"ROCKAWAY TOWNSHIP SCHOOL DISTRICT",2374,1000,421.2299915754,1,"Cablevision",1000,421.2299915754,1,"2019-06-30","Internet",1,4060,TRUE,TRUE,"Suburban","Medium","HIBERNIA","NJ",7842
941582,"ROXBURY TOWNSHIP PUBLIC SCHOOLS",3742,1000,267.236771779797,1,"Cablevision",1000,267.236771779797,1,"2020-06-30","Internet",1,3606,TRUE,FALSE,"Suburban","Medium","SUCCASUNNA","NJ",7876
941583,"RUMSON BOROUGH",947,600,633.579725448786,1,"Verizon",500,527.983104540655,1,"2017-06-30","Internet",0.83,430.68,TRUE,FALSE,"Suburban","Small","RUMSON","NJ",7760
941584,"RUMSON-FAIR HAVEN REGIONAL HIGH SCHOOL",918,225,245.098039215686,1,"Verizon",225,245.098039215686,1,"2017-06-30","Internet",1,349.98,TRUE,FALSE,"Suburban","Tiny","RUMSON","NJ",7760
941585,"RUNNEMEDE PUBLIC SCHOOL DISTRICT",792,500,631.313131313131,1,"Comcast",500,631.313131313131,1,"2019-06-30","Internet",1,2897.27,TRUE,FALSE,"Suburban","Small","RUNNEMEDE","NJ",8078
941587,"SADDLE BROOK TOWNSHIP BOARD OF EDUCATION",1629,610,374.462860650706,1,"Cablevision",510,313.075506445672,1,"2018-06-30","Internet",0.84,3749.78,TRUE,FALSE,"Suburban","Small","SADDLE BROOK","NJ",7663
941595,"SAYREVILLE PUBLIC SCHOOLS",6004,3000,499.666888740839,1,"Cablevision",10000,1665.5562958028,1,"2018-06-30","Upstream",1,3090,TRUE,FALSE,"Suburban","Medium","SOUTH AMBOY","NJ",8879
941596,"SCOTCH PLAINS-FANWOOD SCHOOL DISTRICT",5334,1000,187.476565429321,1,"Comcast",1000,187.476565429321,1,"2020-06-30","Internet",1,3814.56,TRUE,FALSE,"Suburban","Medium","SCOTCH PLAINS","NJ",7076
941603,"SHAMONG TOWNSHIP SCHOOL DISTRICT",834,1000,1199.04076738609,1,"Comcast",700,839.328537170264,1,"2018-06-30","Internet",0.7,4755,TRUE,TRUE,"Suburban","Small","SHAMONG","NJ",8088
941605,"SHORE REGIONAL HIGH SCHOOL DISTRICT",642,554,862.928348909657,1,"Cablevision",500,778.816199376947,1,"2017-06-30","Internet",0.9,2271.34,TRUE,TRUE,"Suburban","Tiny","WEST LONG BRANCH","NJ",7764
941608,"SOMERDALE PUBLIC SCHOOL",498,100,200.803212851406,1,"Comcast",1000,2008.03212851406,1,"2017-06-30","Upstream",1,5657.56,TRUE,TRUE,"Suburban","Tiny","SOMERDALE","NJ",8083
941609,"SOMERS POINT SCHOOL DISTRICT",980,450,459.183673469388,1,"Comcast",250,255.102040816327,1,"2017-06-30","Internet",0.56,2954.78,TRUE,FALSE,"Suburban","Small","SOMERS POINT","NJ",8244
941612,"SOUTH AMBOY SCHOOL DISTRICT",1064,1000,939.84962406015,1,"Cablevision",1000,939.84962406015,1,"2018-06-30","Upstream",1,1957,TRUE,FALSE,"Suburban","Small","SOUTH AMBOY","NJ",8879
941614,"SOUTH BOUND BROOK PUBLIC SCHOOLS",421,300,712.589073634204,1,"Verizon",300,712.589073634204,1,"2017-06-30","Internet",1,300,TRUE,FALSE,"Suburban","Tiny","SOUTH BOUND BROOK","NJ",8880
941615,"SOUTH BRUNSWICK SCHOOL DISTRICT",8749,2000,228.597554006172,1,"Comcast",2000,228.597554006172,1,"2017-06-30","Internet",1,7000,TRUE,FALSE,"Suburban","Medium","NORTH BRUNSWICK","NJ",8902
941617,"SOUTH HARRISON TOWNSHIP SCHOOL DISTRICT",361,100,277.008310249307,1,"Comcast",100,277.008310249307,1,"2017-06-30","Internet",1,205.81,TRUE,FALSE,"Rural","Tiny","HARRISONVILLE","NJ",8039
941618,"SOUTH HUNTERDON REGIONAL",420,400,952.380952380952,1,"Comcast",400,952.380952380952,1,"2018-06-30","Internet",1,2451.06,TRUE,FALSE,"Rural","Tiny","LAMBERTVILLE","NJ",8530
941622,"SOUTH RIVER PUBLIC SCHOOLS",2258,200,88.5739592559787,0,"Comcast",200,88.5739592559787,0,"2017-06-30","Internet",1,1421,TRUE,FALSE,"Suburban","Small","SOUTH RIVER","NJ",8882
941624,"SOUTHAMPTON TOWNSHIP SCHOOL DISTRICT",729,50,68.5871056241427,0,"Comcast",50,68.5871056241427,0,"2017-06-30","Internet",1,1540,TRUE,FALSE,"Suburban","Small","SOUTHAMPTON","NJ",8088
941626,"DELSEA REGIONAL HIGH SCHOOL DISTRICT",1774,500,281.84892897407,1,"Comcast",500,281.84892897407,1,"2017-06-30","Internet",1,3074.04,TRUE,FALSE,"Rural","Small","FRANKLINVILLE","NJ",8322
941627,"SOUTHERN REGIONAL SCHOOL DISTRICT",3063,500,163.238654913484,1,"Comcast",500,163.238654913484,1,"2019-06-30","Internet",1,2500,TRUE,FALSE,"Suburban","Small","MANAHAWKIN","NJ",8050
941629,"SPARTA TOWNSHIP PUBLIC SCHOOLS",3234,1000,309.214594928881,1,"CenturyLink",1000,309.214594928881,1,"2017-06-30","Internet",1,7540,TRUE,FALSE,"Rural","Small","SPARTA","NJ",7871
941634,"SPRINGFIELD TOWNSHIP SCHOOL DISTRICT",247,100,404.858299595142,1,"Comcast",100,404.858299595142,1,"2018-06-30","Internet",1,1188,TRUE,FALSE,"Rural","Tiny","JOBSTOWN","NJ",8041
941639,"STONE HARBOR ELEMENTARY SCHOOL",73,100,1369.86301369863,1,"Comcast",100,1369.86301369863,1,"2017-06-30","Internet",1,190,TRUE,FALSE,"Suburban","Tiny","STONE HARBOR","NJ",8247
941649,"TENAFLY PUBLIC SCHOOLS",3582,1000,279.173646007817,1,"Cablevision",1000,279.173646007817,1,"2018-06-30","Internet",1,1803,TRUE,FALSE,"Suburban","Medium","TENAFLY","NJ",7670
941651,"TEWKSBURY TOWNSHIP SCHOOL DISTRICT",674,100,148.367952522255,1,"Comcast",100,148.367952522255,1,"2019-06-30","Internet",1,998.58,TRUE,FALSE,"Rural","Small","CALIFON","NJ",7830
941652,"TINTON FALLS SCHOOL DISTRICT",1513,500,330.469266358229,1,"Comcast",500,330.469266358229,1,"2019-06-30","Internet",1,2715,TRUE,FALSE,"Suburban","Small","TINTON FALLS","NJ",7724
941655,"TOMS RIVER REGIONAL SCHOOL DISTRICT",16324,600,36.7556971330556,0,"Comcast",500,30.6297476108797,0,"2017-06-30","Internet",0.83,2200,TRUE,TRUE,"Suburban","Large","TOMS RIVER","NJ",8753
941656,"TOTOWA PUBLIC SCHOOLS",1019,300,294.406280667321,1,"Cablevision",300,294.406280667321,1,"2019-06-30","Internet",1,2000,TRUE,FALSE,"Suburban","Small","TOTOWA","NJ",7512
941658,"TUCKERTON BOROUGH SCHOOL DISTRICT",314,100,318.471337579618,1,"Comcast",100,318.471337579618,1,"2017-06-30","Internet",1,1547.6,TRUE,FALSE,"Town","Tiny","TUCKERTON","NJ",8050
941661,"UNION CITY SCHOOL DISTRICT",11155,2100,188.256387270282,1,"Cablevision",2000,179.291797400269,1,"2019-06-30","Internet",0.95,5770,TRUE,FALSE,"Suburban","Medium","UNION CITY","NJ",7087
941667,"UPPER DEERFIELD TOWNSHIP SCHOOL DISTRICT",838,100,119.331742243437,1,"Comcast",100,119.331742243437,1,"2017-06-30","Internet",1,409.85,TRUE,FALSE,"Rural","Small","SEABROOK","NJ",8302
941668,"UPPER FREEHOLD REGIONAL SCHOOL DISTRICT",2314,300,129.645635263613,1,"Cablevision",300,129.645635263613,1,"2017-06-30","Internet",1,2561.46,TRUE,FALSE,"Suburban","Small","ALLENTOWN","NJ",8501
941669,"UPPER PITTSGROVE TWP SCOOL DISTRICT",350,100,285.714285714286,1,"Comcast",100,285.714285714286,1,"2017-06-30","Internet",1,1028.54,TRUE,TRUE,"Rural","Tiny","MONROEVILLE","NJ",8343
941670,"UPPER SADDLE RIVER SCHOOL DISTRICT",1285,1000,778.210116731517,1,"Cablevision",1000,778.210116731517,1,"2018-06-30","Internet",1,2668,TRUE,FALSE,"Suburban","Small","UPPER SADDLE RIVER","NJ",7458
941671,"UPPER TOWNSHIP",1335,200,149.812734082397,1,"Comcast",200,149.812734082397,1,"2018-06-30","Internet",1,4692,TRUE,FALSE,"Suburban","Small","PETERSBURG","NJ",8270
941672,"VENTNOR CITY SCHOOL DISTRICT",774,200,258.397932816537,1,"Comcast",200,258.397932816537,1,"2017-06-30","Internet",1,1445.18,TRUE,FALSE,"Suburban","Small","VENTNOR CITY","NJ",8406
941677,"VOORHEES TOWNSHIP BOARD OF EDUCATION",2951,500,169.434090138936,1,"Comcast",500,169.434090138936,1,"2018-06-30","Internet",1,3029.4,TRUE,FALSE,"Suburban","Small","VOORHEES","NJ",8043
941678,"WALDWICK SCHOOL DISTRICT",1587,150,94.5179584120983,0,"Cablevision",150,94.5179584120983,0,"2017-06-30","Internet",1,2127.1,TRUE,FALSE,"Suburban","Small","WALDWICK","NJ",7463
941680,"WALLKILL VALLEY REGIONAL HIGH SCHOOL",670,50,74.6268656716418,0,"CenturyLink",50,74.6268656716418,0,"2017-06-30","Internet",1,1742,TRUE,FALSE,"Rural","Tiny","HARDYSTON TOWNSHIP","NJ",7419
941682,"WALLINGTON BORO",1166,300,257.289879931389,1,"Cablevision",300,257.289879931389,1,"2017-06-30","Internet",1,3110,TRUE,FALSE,"Suburban","Small","WALLINGTON","NJ",7057
941684,"WANAQUE PUBLIC SCHOOLS",904,300,331.858407079646,1,"Cablevision",1000,1106.19469026549,1,"2018-06-30","Upstream",1,2266,TRUE,FALSE,"Suburban","Small","HASKELL","NJ",7420
941685,"WARREN HILLS REGIONAL SCHOOL DISTRICT",1873,600,320.341697810998,1,"Comcast",600,320.341697810998,1,"2017-06-30","Internet",1,3830.3,TRUE,TRUE,"Town","Small","WASHINGTON","NJ",7882
941687,"WARREN TOWNSHIP SCHOOLS",1895,2000,1055.40897097625,1,"Cablevision",2000,1055.40897097625,1,"2017-06-30","Internet",1,8000,TRUE,FALSE,"Suburban","Small","WARREN","NJ",7059
