"esh_id","service_provider_2016","bandwidth_in_mbps_2016","contract_end_date_2016","purpose_2016","percent_bw_2016","total_monthly_cost_2016","predominant_sp_2016","exclude_from_ia_analysis"
881972,"Northern Arkansas",50,"2017-06-30","Internet",0.33,420,FALSE,TRUE
881972,"Mountain View",100,"2017-06-30","Upstream",0.67,1141.52,TRUE,TRUE
881973,"San Luis Valley Coop",1000,"2017-06-30","Internet",0.77,589.99,TRUE,FALSE
881973,"Jade Communications",300,"2017-06-30","Internet",0.23,832,FALSE,FALSE
881976,"Computer Sciences",500,"2021-06-30","Internet",1,5308.35,TRUE,FALSE
881977,"CenturyLink",750,"2017-06-30","Internet, Upstream",1,7536,TRUE,FALSE
881978,"CenturyLink",1000,"2019-06-30","Internet",0.99,4215,TRUE,FALSE
881978,"Delta Co Tele",7,"2017-06-30","Internet",0.01,255.57,FALSE,FALSE
881980,"CenturyLink",50,"2021-06-30","Internet",1,1267,TRUE,FALSE
881981,"Computer Sciences",750,"2021-06-30","Internet",1,6749.86,TRUE,FALSE
881983,"CenturyLink",106,"2017-06-30","Internet, Upstream",1,4648.14,TRUE,FALSE
881986,"Computer Sciences",500,"2021-06-30","Internet",1,6966.64,TRUE,FALSE
881989,"Cable One, Inc.",200,"2021-06-30","Internet",1,1800,TRUE,TRUE
881991,"Computer Sciences",750,"2021-06-30","Internet",1,3550.88,TRUE,TRUE
881993,"Transworld Network",200,"2017-06-30","Internet",1,3716.3,TRUE,FALSE
881995,"Computer Sciences",500,"2021-06-30","Internet",1,3399.34,TRUE,FALSE
881996,"E. Ritter",500,"2017-06-30","Upstream",1,363,TRUE,FALSE
881997,"Wecom, Inc.",40,"2018-03-05","Internet",1,3960,TRUE,FALSE
882000,"Teklinks, Inc",2000,"2019-06-30","Internet",0.57,10000,TRUE,FALSE
882000,"Computer Sciences",1500,"2021-06-30","Internet",0.43,7042.61,FALSE,FALSE
882001,"AT&T",50,"2017-06-30","Upstream",0.05,1067.14,FALSE,FALSE
882001,"Windstream",1000,"2018-06-30","Internet",0.95,3754.09,TRUE,FALSE
882004,"E. Ritter",250,"2017-06-30","Upstream",1,232,TRUE,FALSE
882007,"CenturyLink",3000,"2018-06-30","Internet",0.5,6000,FALSE,FALSE
882007,"Comcast",3000,"2017-06-30","Internet",0.5,16000,FALSE,FALSE
882010,"E. Ritter",3000,"2017-06-30","Upstream",1,1087.5,TRUE,FALSE
882011,"Computer Sciences",750,"2021-06-30","Internet",1,4618.29,TRUE,FALSE
882012,"Zippytech",4.5,"2017-06-30","Internet",1,2569.5,TRUE,TRUE
882013,"Cox",100,"2020-06-30","Internet",1,1236,TRUE,FALSE
882015,"Computer Sciences",500,"2021-06-30","Internet",1,3480.54,TRUE,FALSE
882016,"Windstream",150,"2017-06-30","Upstream",1,5220,TRUE,FALSE
882017,"Farmers Telephone",30,"2017-06-30","Internet",1,1124.95,TRUE,FALSE
882018,"Cox",100,"2019-06-30","Internet",1,1250,TRUE,FALSE
882020,"Computer Sciences",750,"2021-06-30","Internet",1,4275.87,TRUE,FALSE
882021,"CenturyLink",306,"2017-06-30","Internet, Upstream",1,4713,TRUE,FALSE
882022,"CenturyLink",5000,"2019-06-30","Internet",1,13844,TRUE,FALSE
882024,"Cox",100,"2021-06-30","Internet",1,309,TRUE,FALSE
882025,"FastTrack Comm",500,"2018-06-30","Internet",1,2250,TRUE,FALSE
882026,"Computer Sciences",2500,"2021-06-30","Internet",1,10916.92,TRUE,FALSE
882027,"CenturyLink",250,"2017-06-30","Upstream",1,3364,TRUE,FALSE
882029,"Cox",100,"2017-06-30","Internet",1,498,TRUE,FALSE
882030,"Eastern Slope",8,"2017-06-30","Internet",0.07,61.67,FALSE,FALSE
882030,"SECOM,Inc",100,"2017-06-30","Internet",0.93,900,TRUE,FALSE
882031,"Computer Sciences",250,"2021-06-30","Internet",0.17,2727.24,FALSE,TRUE
882031,"Info Transport",1244,"2018-06-30","Internet",0.83,11160,TRUE,TRUE
882032,"E. Ritter",500,"2017-06-30","Upstream",1,363,TRUE,FALSE
882033,"Cox",100,"2019-06-30","Internet",1,1250,TRUE,FALSE
882036,"Computer Sciences",500,"2021-06-30","Internet",1,3615.7,TRUE,FALSE
882038,"AT&T",500,"2017-06-30","Upstream",1,1006,TRUE,FALSE
882041,"Computer Sciences",750,"2021-06-30","Internet",1,4370.18,TRUE,FALSE
882042,"Cox",1250,"2017-06-30","Upstream, Internet",1,6033,TRUE,FALSE
882045,"CenturyLink",5000,"2019-06-30","Internet",1,9099,TRUE,FALSE
882046,"SW AR Tele",250,"2017-06-30","Upstream",1,2546.2,TRUE,FALSE
882048,"CenturyLink",100,"2019-06-30","Internet",1,1846,TRUE,TRUE
882050,"Computer Sciences",750,"2021-06-30","Internet",1,4274.59,TRUE,FALSE
882052,"SECOM,Inc",200,"2019-06-30","Internet",1,1500,TRUE,FALSE
882053,"CenturyLink",250,"2017-06-30","Upstream",1,696,TRUE,FALSE
882056,"Cox",100,"2017-06-30","Internet",1,1700,TRUE,NA
882057,"Computer Sciences",1000,"2021-06-30","Internet",1,4531.92,TRUE,FALSE
882058,"CenturyLink",250,"2017-06-30","Upstream",1,1537,TRUE,FALSE
882060,"Zayo Group, LLC",200,"2019-06-30","Internet",1,840,TRUE,FALSE
882062,"Charter",1000,"2018-06-30","Internet",0.67,3393,TRUE,FALSE
882062,"Computer Sciences",500,"2021-06-30","Internet",0.33,3134.55,FALSE,FALSE
882066,"CenturyLink",200,"2017-06-30","Internet",1,1900,TRUE,FALSE
882068,"Computer Sciences",500,"2021-06-30","Internet",1,3017.55,TRUE,FALSE
882070,"Cox",200,"2019-06-30","Internet",1,3260,TRUE,FALSE
882071,"CenturyLink",100,"2018-06-30","Internet",1,790.9,TRUE,FALSE
882073,"Computer Sciences",100,"2021-06-30","Internet",1,1675.25,TRUE,FALSE
882074,"Suddenlink",1000,"2017-06-30","Upstream",1,1044,TRUE,TRUE
882075,"CenturyLink",400,"2018-06-30","Internet",0.57,2064,TRUE,FALSE
882075,"Comcast",300,"2018-06-30","Internet",0.43,1820.7,FALSE,FALSE
882078,"Computer Sciences",10,"2021-06-30","Internet",1,981.11,TRUE,TRUE
882079,"Arkansas Tele Co",150,"2017-06-30","Internet",0.95,6500,TRUE,FALSE
882079,"AT&T",7.5,"2017-06-30","Upstream",0.05,3714.16,FALSE,FALSE
882080,"Zayo Group, LLC",200,"2019-06-30","Internet",1,970.83,TRUE,FALSE
882083,"AT&T",150,"2017-06-30","Upstream",1,770,TRUE,FALSE
882084,"Computer Sciences",2000,"2021-06-30","Internet",1,11214.03,TRUE,FALSE
882087,"Cable One, Inc.",50,"2017-06-30","Internet",1,1486,TRUE,FALSE
882088,"Computer Sciences",10,"2021-06-30","Internet",1,1099.81,TRUE,TRUE
882089,"AT&T",50,"2017-06-30","Upstream",0.02,1067.14,FALSE,FALSE
882089,"Conway Corporation",3000,"2017-06-30","Internet",0.98,12000,TRUE,FALSE
882092,"Computer Sciences",750,"2021-06-30","Internet",1,9716.45,TRUE,FALSE
882093,"Mountain View",250,"2017-06-30","Upstream",1,841.42,TRUE,FALSE
882095,"NewCloud Networks",15.44,"2017-06-30","Internet",0.61,1565,TRUE,FALSE
882095,"CableCo, LLC",10,"2017-06-30","Internet",0.39,465,FALSE,FALSE
882097,"Computer Sciences",500,"2021-06-30","Internet",1,3713.96,TRUE,FALSE
882098,"Windstream",200,"2017-06-30","Internet",0.97,2208,TRUE,FALSE
882098,"CenturyLink",6,"2017-06-30","Upstream",0.03,1398,FALSE,FALSE
882101,"Falcon Broadband",1150,"2017-06-30","Internet",1,12557.45,TRUE,FALSE
882103,"Southern Light, LLC",3000,"2017-06-30","Internet",1,36838.8,TRUE,FALSE
882103,"Computer Sciences",10,"2021-06-30","Internet",0,896.28,FALSE,FALSE
882104,"Windstream",212,"2017-06-30","Upstream, Internet",1,5977.71,TRUE,FALSE
882107,"Tek-Hut, Inc",50,"2017-06-30","Internet",1,1961.18,TRUE,FALSE
882109,"Computer Sciences",500,"2021-06-30","Internet",1,3436.56,TRUE,FALSE
882110,"Windstream",100,"2017-06-30","Internet",0.97,1097.88,TRUE,FALSE
882110,"AT&T",3,"2017-06-30","Upstream",0.03,1104.14,FALSE,FALSE
882113,"Charter",200,"2017-06-30","Internet",1,1400,TRUE,FALSE
882115,"Charter",5000,"2017-06-30","Internet",1,14243.23,TRUE,FALSE
882116,"Arkwest",250,"2017-06-30","Upstream",1,2362,TRUE,FALSE
882117,"Charter",1000,"2018-06-30","Upstream",1,1747.51,TRUE,FALSE
882118,"CenturyLink",200,"2017-06-30","Internet",1,2000,TRUE,TRUE
882120,"Suddenlink",500,"2017-06-30","Upstream",1,870,TRUE,FALSE
882122,"CenturyLink",100,"2018-06-30","Internet",0.5,1250,FALSE,TRUE
882122,"Comcast",100,"2018-06-30","Internet",0.5,1148,FALSE,TRUE
882123,"Login",100,"2021-06-30","Internet",1,2680,TRUE,FALSE
882124,"Cox",108,"2017-06-30","Internet, Upstream",1,4604.64,TRUE,FALSE
882125,"Cablevision",1000,"2021-06-30","Internet",1,2897.12,TRUE,FALSE
882126,"Charter",1000,"2020-06-30","Upstream",1,1450.08,TRUE,FALSE
882128,"AT&T",3,"2017-06-30","Upstream",0.02,1104.14,FALSE,FALSE
882128,"Nexus Systems, Inc.",150,"2017-06-30","Internet",0.98,2200,TRUE,FALSE
882129,"CenturyLink",1000,"2019-06-30","Internet",1,4950,TRUE,FALSE
882130,"Siskiyou Telephone",516,"2017-06-30","Upstream, Internet",1,6698.51,TRUE,FALSE
882132,"CenturyTel",100,"2019-06-30","Internet",0.4,2476,FALSE,FALSE
882132,"CenturyLink",150,"2017-06-30","Upstream",0.6,870,TRUE,FALSE
882134,"Computer Sciences",10,"2021-06-30","Internet",1,992.89,TRUE,TRUE
882135,"Sierra Tel",20,"2017-06-30","Internet",1,122.86,TRUE,TRUE
882136,"GovNET Inc.",100,"2020-06-30","Internet",1,3000,TRUE,FALSE
882137,"Windstream",150,"2017-06-30","Upstream",1,1315.44,TRUE,FALSE
882138,"Blanca Telephone Company",100,"2021-06-30","Internet",1,749,TRUE,FALSE
882139,"Cox",800,"2017-06-30","Internet",1,7200,TRUE,NA
882140,"Computer Sciences",750,"2021-06-30","Internet",1,3553.19,TRUE,FALSE
882142,"Windstream",100,"2018-06-30","Internet",1,1652.26,TRUE,NA
882143,"Cable One, Inc.",300,"2021-06-30","Internet",0.97,3000,TRUE,TRUE
882143,"CenturyLink",10,"2017-06-30","Internet",0.03,150,FALSE,TRUE
882144,"Zayo Group, LLC",400,"2019-06-30","Internet",1,1010.92,TRUE,FALSE
882145,"Pine Bluff",100,"2017-06-30","Internet",0.17,1231.96,FALSE,FALSE
882145,"AT&T",500,"2017-06-30","Upstream",0.83,1006,TRUE,FALSE
882146,"Computer Sciences",500,"2021-06-30","Internet",1,3403.33,TRUE,FALSE
882149,"CAP Cable LLC",100,"2017-06-30","Internet",1,1300,TRUE,FALSE
882151,"Suddenlink",500,"2017-06-30","Upstream",0.83,870,TRUE,FALSE
882151,"TCA Communications",100,"2017-06-30","Internet",0.17,2000,FALSE,FALSE
882152,"Computer Sciences",500,"2021-06-30","Internet",1,4497.19,TRUE,FALSE
882153,"Cogent",100,"2018-06-30","Internet",1,1667.8,TRUE,FALSE
882154,"Glenwood Springs",1000,"2019-06-30","Internet",1,3519,TRUE,FALSE
882156,"South AR Tele",250,"2017-06-30","Upstream",1,870,TRUE,FALSE
882157,"Info Transport",1000,"2017-06-30","Internet",1,5780,TRUE,FALSE
882160,"SECOM,Inc",50,"2017-06-30","Internet",1,500,TRUE,FALSE
882162,"Nexus Systems, Inc.",100,"2019-06-30","Internet",0.17,2000,FALSE,FALSE
882162,"CenturyLink",500,"2017-06-30","Upstream",0.83,1624,TRUE,FALSE
882164,"Computer Sciences",250,"2021-06-30","Internet",1,2509.19,TRUE,FALSE
882165,"Comcast",500,"2017-06-30","Internet",1,2780,TRUE,FALSE
882167,"AT&T",500,"2017-06-30","Upstream",1,1006,TRUE,FALSE
882168,"Enterprise Net",10,"2019-06-30","Internet",1,634,TRUE,FALSE
882169,"Computer Sciences",1000,"2021-06-30","Internet",0.5,5021.95,FALSE,FALSE
882169,"JKM Consulting, Inc.",1000,"2017-06-30","Internet",0.5,1249,FALSE,FALSE
882170,"Zayo Group, LLC",1000,"2017-06-30","Internet",0.5,3830,FALSE,FALSE
882170,"Unite Private",1000,"2017-06-30","Internet",0.5,2495,FALSE,FALSE
882171,"Verizon",3.088,"2017-06-30","Upstream",0.5,52.56,FALSE,TRUE
882171,"Trinity County",3.088,"2017-06-30","Internet",0.5,0,FALSE,TRUE
882172,"Windstream",40,"2017-05-06","Internet",1,2109.6,TRUE,TRUE
882173,"Cox",100,"2017-06-30","Internet",1,1250,TRUE,FALSE
882174,"Computer Sciences",750,"2021-06-30","Internet",1,3819.37,TRUE,FALSE
882175,"CenturyLink",1000,"2019-06-30","Internet",1,3600,TRUE,FALSE
882177,"Conterra, LLC",500,"2019-06-30","Internet",0.91,8167,TRUE,FALSE
882177,"AT&T",50,"2017-06-30","Upstream",0.09,1067.14,FALSE,FALSE
882178,"Computer Sciences",500,"2021-06-30","Internet",1,5352.6,TRUE,FALSE
882180,"Front Range Internet",1000,"2018-06-30","Internet",0.5,3740,FALSE,FALSE
882180,"Zayo Group, LLC",1000,"2018-06-30","Internet",0.5,2600,FALSE,FALSE
882181,"Windstream",500,"2017-06-30","Upstream",1,2051.17,TRUE,FALSE
882182,"Consolidated Comm",10000,"2017-06-30","Internet",1,6600,TRUE,TRUE
882183,"Computer Sciences",500,"2021-06-30","Internet",1,3541.13,TRUE,FALSE
882185,"Wiggins Tele Asso",100,"2017-06-30","Internet",1,825,TRUE,FALSE
882187,"CenturyLink",250,"2017-06-30","Upstream",0.62,841,TRUE,FALSE
882187,"CenturyTel",150,"2019-06-30","Internet",0.38,1741,FALSE,FALSE
882188,"Computer Sciences",10,"2021-06-30","Internet",0.01,1446.17,FALSE,FALSE
882188,"RM Greene",1000,"2019-06-30","Internet",0.99,3896,TRUE,FALSE
882192,"AT&T",250,"2017-06-30","Upstream",1,923,TRUE,FALSE
882193,"Computer Sciences",750,"2021-06-30","Internet",1,6813.73,TRUE,FALSE
882194,"Charter",1000,"2020-06-30","Internet",1,4100,TRUE,FALSE
882195,"Pikes Peak Boces",1.544,"2017-06-30","Internet",0.02,642.5,FALSE,FALSE
882195,"Zayo Group, LLC",100,"2019-06-30","Internet",0.98,700,TRUE,FALSE
882198,"AT&T",1000,"2017-06-30","Upstream",1,1206,TRUE,FALSE
882199,"Computer Sciences",750,"2021-06-30","Internet",1,4184.58,TRUE,TRUE
882200,"Time Warner Cable",300,"2017-06-30","Internet",1,2135,TRUE,NA
882201,"Login",100,"2017-06-30","Internet",1,1547,TRUE,FALSE
882202,"Prairie Grove",150,"2017-06-30","Internet",0.88,801.1,TRUE,FALSE
882202,"Cox",20,"2017-06-30","Upstream",0.12,767.74,FALSE,FALSE
882203,"Computer Sciences",500,"2021-06-30","Internet",1,3150.35,TRUE,FALSE
882206,"Cox",3100,"2017-06-30","Upstream",1,3907,TRUE,FALSE
882208,"Cox",250,"2017-06-30","Internet",1,745,TRUE,FALSE
882209,"CenturyLink",2500,"2019-06-30","Internet",1,13319.6,TRUE,FALSE
882210,"Windstream",5,"2017-06-30","Upstream",0.01,3151.33,FALSE,TRUE
882210,"Northern Arkansas",350,"2017-06-30","Upstream, Internet",0.99,1691.95,TRUE,TRUE
882211,"Comcast",2200,"2017-06-30","Internet",1,8323.76,TRUE,FALSE
882213,"Computer Sciences",500,"2023-06-30","Internet",1,4946.73,TRUE,FALSE
882214,"Tek-Hut, Inc",200,"2017-06-30","Internet",1,3918.39,TRUE,FALSE
882216,"Windstream",250,"2017-06-30","Upstream",1,1611.24,TRUE,FALSE
882218,"Frontier",1000,"2017-06-30","Internet",1,6541.26,TRUE,FALSE
882219,"Visionary Comm",100,"2020-06-30","Internet",1,1376.94,TRUE,FALSE
882220,"Walnut Hill",150,"2018-06-30","Internet",0.98,4441.03,TRUE,FALSE
882220,"AT&T",3,"2017-06-30","Upstream",0.02,2870.75,FALSE,FALSE
882224,"CenturyLink",35,"2017-06-30","Internet",1,261.99,TRUE,FALSE
882225,"Windstream",10000,"2017-06-30","Internet",1,8972.95,TRUE,FALSE
882225,"AT&T",4,"2017-06-30","Upstream",0,631.72,FALSE,FALSE
882227,"Time Warner Cable",400,"2017-06-30","Internet",1,3669,TRUE,NA
882228,"Zayo Group, LLC",10,"2017-06-30","Internet",1,610,TRUE,FALSE
882229,"Cox",4000,"2017-06-30","Upstream",1,3132,TRUE,FALSE
882230,"Computer Sciences",500,"2023-06-30","Internet",1,4076.98,TRUE,FALSE
882233,"SECOM,Inc",50,"2017-06-30","Internet",1,500,TRUE,FALSE
882235,"SW AR Tele",250,"2017-06-30","Upstream",1,2546.2,TRUE,FALSE
882236,"Computer Sciences",500,"2023-06-30","Internet",1,4556.56,TRUE,FALSE
882239,"Phillips County",100,"2017-06-30","Internet",1,830,TRUE,FALSE
882241,"Computer Sciences",500,"2023-06-30","Internet",1,3437.23,TRUE,FALSE
882242,"Telecomp Comp Serv",500,"2018-06-30","Internet",0.5,3085,FALSE,FALSE
882242,"AT&T",500,"2017-06-30","Upstream",0.5,1006,FALSE,FALSE
882245,"Affiniti",100,"2019-06-30","Upstream",1,1599,TRUE,FALSE
882247,"Computer Sciences",500,"2023-06-30","Internet",1,5271.11,TRUE,FALSE
882249,"Cox",500,"2017-06-30","Upstream",1,1154,TRUE,FALSE
882250,"Cox",100,"2020-06-30","Internet",1,335,TRUE,FALSE
882251,"FastTrack Comm",200,"2019-06-30","Internet",1,1200,TRUE,FALSE
882253,"Computer Sciences",100,"2023-06-30","Internet",0.17,1845.79,FALSE,FALSE
882253,"Info Transport",500,"2021-06-30","Internet",0.83,3500,TRUE,FALSE
882254,"TCA Communications",100,"2018-06-30","Internet",1,1800,TRUE,TRUE
882258,"Computer Sciences",250,"2023-06-30","Internet",1,2505.13,TRUE,FALSE
882259,"Windstream",250,"2017-06-30","Upstream",1,1891.1,TRUE,FALSE
882262,"TDS Baja",500,"2019-06-30","Internet",1,7000,TRUE,FALSE
882263,"Computer Sciences",2000,"2023-06-30","Internet",1,9682.31,TRUE,FALSE
882264,"Charter",100,"2019-06-30","Internet",0.98,105.28,TRUE,NA
882264,"Verizon",1.54,"2017-06-30","Internet",0.02,78.99,FALSE,NA
882265,"Cox",500,"2017-06-30","Upstream",1,1154,TRUE,FALSE
882268,"Tek-Hut, Inc",20,"2017-06-30","Internet",0.17,1991.5,FALSE,FALSE
882268,"Phillips County",100,"2017-06-30","Internet",0.83,40,TRUE,FALSE
882269,"Computer Sciences",500,"2023-06-30","Internet",0.71,4188.91,TRUE,FALSE
882269,"Charter",200,"2017-06-30","Internet",0.29,220,FALSE,FALSE
882271,"Windstream",210,"2017-06-30","Upstream, Internet",1,2109.47,TRUE,FALSE
882275,"Computer Sciences",500,"2023-06-30","Internet",1,2984.08,TRUE,FALSE
882277,"Windstream",400,"2019-06-30","Internet",1,3564.93,TRUE,TRUE
882280,"EAGLE-Net Alliance",600,"2018-06-30","Internet",1,4244,TRUE,TRUE
882281,"Computer Sciences",10,"2023-06-30","Internet",1,1248.92,TRUE,TRUE
882284,"AT&T",250,"2017-06-30","Upstream",1,923,TRUE,FALSE
882285,"EAGLE-Net Alliance",100,"2018-06-30","Internet",1,996.2,TRUE,FALSE
882287,"Computer Sciences",500,"2021-06-30","Internet",1,4966.24,TRUE,FALSE
882289,"Cox",2000,"2017-06-30","Internet, Upstream",1,6762,TRUE,FALSE
882290,"SECOM,Inc",50,"2017-06-30","Internet",1,500,TRUE,FALSE
882291,"CenturyLink",1.544,"2017-06-30","Internet",0.02,445,FALSE,FALSE
882291,"Cox",100,"2017-06-30","Internet",0.98,1265,TRUE,FALSE
882293,"Computer Sciences",1500,"2021-06-30","Internet",1,7373.35,TRUE,FALSE
882295,"Comcast",100,"2017-06-30","Internet",1,160.28,TRUE,FALSE
882296,"TCA Communications",50,"2017-06-30","Internet",0.94,4200,TRUE,FALSE
882296,"AT&T",3,"2017-06-30","Upstream",0.06,1104.14,FALSE,FALSE
882299,"Computer Sciences",500,"2021-06-30","Internet",1,3270.59,TRUE,FALSE
882300,"Affiniti",100,"2019-06-30","Upstream",1,1599,TRUE,FALSE
882304,"Windstream",105,"2017-03-18","Internet, Upstream",1,2453.1,TRUE,FALSE
882306,"Windstream",100,"2018-06-30","Internet",1,1992,TRUE,FALSE
882307,"Computer Sciences",750,"2021-06-30","Internet",1,7468.42,TRUE,FALSE
882310,"Cox",500,"2017-06-30","Upstream",1,1154,TRUE,FALSE
882311,"Jade Communications",100,"2017-06-30","Internet",1,400,TRUE,FALSE
882312,"Computer Sciences",250,"2021-06-30","Internet",1,3012.08,TRUE,FALSE
882313,"Cox",400,"2020-06-30","Internet",1,2990,TRUE,FALSE
882315,"South AR Tele",150,"2017-06-30","Upstream",1,522,TRUE,FALSE
882317,"SECOM,Inc",300,"2021-06-30","Internet",1,2650,TRUE,FALSE
882319,"Computer Sciences",500,"2021-06-30","Internet",1,3152.03,TRUE,FALSE
882321,"AT&T",500,"2017-06-30","Upstream",1,1006,TRUE,FALSE
882324,"Computer Sciences",500,"2021-06-30","Internet",1,3077.28,TRUE,FALSE
882325,"Zayo Group, LLC",100,"2019-06-30","Internet",1,761,TRUE,FALSE
882327,"AT&T",500,"2017-06-30","Upstream",1,1006,TRUE,FALSE
882329,"Computer Sciences",1500,"2021-06-30","Internet",1,4503.83,TRUE,FALSE
882330,"CenturyLink",260,"2017-06-30","Internet",1,9536.92,TRUE,FALSE
882333,"E. Ritter",500,"2017-06-30","Upstream",1,363,TRUE,FALSE
882335,"Cox",100,"2017-06-30","Internet",1,1250,TRUE,FALSE
882336,"AT&T",10000,"2018-06-30","Internet",0.83,2954.49,TRUE,FALSE
882336,"Computer Sciences",2000,"2021-06-30","Internet",0.17,9682.92,FALSE,FALSE
882337,"SECOM,Inc",50,"2017-06-30","Internet",1,500,TRUE,FALSE
882339,"Cox",1000,"2017-06-30","Upstream",1,1502,TRUE,FALSE
882341,"Computer Sciences",500,"2021-06-30","Internet",1,5052.06,TRUE,FALSE
882343,"SECOM,Inc",100,"2018-06-30","Internet",1,900,TRUE,FALSE
882347,"CenturyLink",12,"2017-06-30","Internet",0.11,119.95,FALSE,FALSE
882347,"Affiniti",100,"2019-06-30","Upstream",0.89,1599,TRUE,FALSE
882349,"Computer Sciences",750,"2021-06-30","Internet",1,5639.45,TRUE,FALSE
882350,"CenturyLink",250,"2017-06-30","Upstream",1,2320,TRUE,FALSE
882353,"Zayo Group, LLC",1000,"2017-06-30","Internet",0.5,3000,FALSE,TRUE
882353,"Comcast",1000,"2017-06-30","Internet",0.5,3444,FALSE,TRUE
882354,"Cox",80,"2017-06-30","Internet",1,550,TRUE,FALSE
882355,"Charter",500,"2017-06-30","Internet",0.98,3956,TRUE,FALSE
882355,"Computer Sciences",10,"2021-06-30","Internet",0.02,1078.35,FALSE,FALSE
882357,"AT&T",9,"2017-06-30","Upstream",1,2861.78,TRUE,TRUE
882360,"Computer Sciences",500,"2021-06-30","Internet",1,6043.24,TRUE,FALSE
882361,"CenturyLink",190,"2017-06-30","Internet, Upstream",1,3855.95,TRUE,FALSE
882362,"Tek-Hut, Inc",20,"2017-06-30","Internet",1,980.76,TRUE,TRUE
882364,"Level 3",100,"2017-06-30","Internet",1,1471.97,TRUE,FALSE
882366,"Computer Sciences",1000,"2021-06-30","Internet",1,3959.56,TRUE,FALSE
882370,"Computer Sciences",500,"2021-06-30","Internet",1,5119.31,TRUE,FALSE
882371,"South AR Tele",250,"2017-06-30","Upstream, Internet",1,1271.99,TRUE,FALSE
882374,"EAGLE-Net Alliance",1500,"2017-06-30","Internet",0.43,6380,FALSE,FALSE
882374,"CenturyLink",2000,"2017-06-30","Internet",0.57,8305,TRUE,FALSE
882376,"Computer Sciences",1000,"2021-06-30","Internet",1,10765.8,TRUE,FALSE
882378,"E. Ritter",150,"2017-06-30","Upstream",1,203,TRUE,NA
882380,"CenturyLink",110,"2017-06-30","Internet",1,2481,TRUE,FALSE
882383,"Mountain View",1000,"2017-06-30","Upstream",0.5,1944.08,FALSE,TRUE
882383,"CenturyLink",1000,"2017-06-30","Internet",0.5,7490,FALSE,TRUE
882386,"Comcast",2000,"2018-06-30","Internet",1,4500,TRUE,TRUE
882387,"Charter",10000,"2018-06-30","Upstream",0.91,5355,TRUE,FALSE
882387,"Computer Sciences",1000,"2021-06-30","Internet",0.09,4484.7,FALSE,FALSE
882388,"South AR Tele",1300,"2017-06-30","Upstream, Internet",0.81,1559,TRUE,TRUE
882388,"AT&T",4.5,"2017-06-30","Internet",0,59.99,FALSE,TRUE
882388,"Windstream",300,"2017-06-30","Internet",0.19,5750,FALSE,TRUE
882393,"FastTrack Comm",100,"2017-06-30","Internet",1,615,TRUE,FALSE
882394,"Windstream",390,"2017-04-08","Internet, Upstream",1,6119,TRUE,TRUE
882395,"Cox",200,"2019-06-30","Internet",1,1910,TRUE,FALSE
882397,"Comcast",500,"2020-06-30","Internet",1,2472.03,TRUE,FALSE
882398,"AT&T",1000,"2017-06-30","Upstream",1,1206,TRUE,FALSE
882400,"Cox",200,"2019-06-30","Internet",1,1910,TRUE,FALSE
882402,"AT&T",8,"2017-06-30","Upstream",0.07,686.48,FALSE,FALSE
882402,"TCA Communications",100,"2017-06-30","Internet",0.93,4710.35,TRUE,FALSE
882403,"Cox",200,"2019-06-30","Internet",1,1910,TRUE,FALSE
882405,"SECOM,Inc",300,"2018-06-30","Internet",1,1902.6,TRUE,FALSE
882406,"Cox",200,"2019-06-30","Internet",1,1910,TRUE,FALSE
882408,"AT&T",6,"2017-06-30","Upstream",0.06,2009.63,FALSE,FALSE
882408,"TCA Communications",100,"2017-06-30","Internet",0.94,3499,TRUE,FALSE
882413,"LACOE",5000,"2017-06-30","Internet",1,0,TRUE,NA
882414,"SECOM,Inc",50,"2017-06-30","Internet",1,500,TRUE,FALSE
882417,"AT&T",50,"2017-06-30","Upstream",0,1067.14,FALSE,FALSE
882417,"Windstream",10000,"2017-06-30","Internet",1,8972.95,TRUE,FALSE
882418,"Colorado Fiber Community LLC",300,"2019-06-30","Internet",1,1100,TRUE,FALSE
882422,"Madison County",200,"2017-06-30","Internet",0.68,754,TRUE,FALSE
882422,"Cox",20,"2017-06-30","Upstream",0.07,767.74,FALSE,FALSE
882422,"Windstream",75,"2017-03-20","Internet",0.25,4088,FALSE,FALSE
882423,"Kentec Comm",40,"2017-06-30","Internet",1,500,TRUE,FALSE
882426,"Windstream",5,"2017-06-30","Upstream",0.05,2644.55,FALSE,TRUE
882426,"Tri-County Tele",50,"2017-02-17","Internet",0.48,750,FALSE,TRUE
882426,"Madison County",50,"2017-06-30","Internet",0.48,304.59,FALSE,TRUE
