line_item_id,ben,bandwidth_in_mbps,num_students,connect_category,providers_typical_category,consultant_app,consultants_cat,total_cost,num_lines,frn_complete,copper_line,exception_not_fiber,likely_other_uncategorized,likely_wan_fiber,wan_fiber_3_lines,wireless_service,ia_circuit_only,isp_conditions_met,upstream_conditions_met,postal_cd,esh_id,district_name,other_location,nces_cd,num_of_services,highest_connect_type,free_and_reduced,cost_per_line
147129,138757,1000.0,730,Fiber,Fiber,false,N/A,6900.0,1,2783179-1,false,false,false,true,false,false,false,false,false,NE,936041,CENTRAL CITY PUBLIC SCHOOLS,false,3104920,11,Fiber,316,6900.0
147154,120931,200.0,14452,Fiber,Fiber,true,Fiber,60000.0,4,2766437-2,false,false,true,false,false,false,false,false,false,NH,937609,MANCHESTER SCHOOL DISTRICT,false,3304590,45,Fiber,7545,15000.0
147155,120931,100.0,14452,Fiber,Fiber,true,Fiber,60000.0,4,2766437-1,false,false,true,false,false,false,false,false,false,NH,937609,MANCHESTER SCHOOL DISTRICT,false,3304590,45,Fiber,7545,15000.0
147157,120931,100.0,14452,Cable / DSL,Fiber,true,Cable / DSL,39475.56,14,2766495-1,false,false,true,false,false,false,false,false,false,NH,937609,MANCHESTER SCHOOL DISTRICT,false,3304590,45,Fiber,7545,2819.6828571428573
147159,120931,75.0,14452,Fixed Wireless,Fixed Wireless,true,Fixed Wireless,12978.36,1,2766408-1,false,false,true,false,false,true,false,false,false,NH,937609,MANCHESTER SCHOOL DISTRICT,false,3304590,45,Fiber,7545,12978.36
147169,120880,20.0,2284,Fiber,Fiber,false,N/A,53796.0,6,2782211-1,false,false,false,true,true,false,false,false,false,NH,937540,GOFFSTOWN SCHOOL DISTRICT,false,3303240,11,Fiber,451,8966.0
147170,120880,100.0,2284,Cable / DSL,Cable / DSL,false,N/A,13165.2,6,2781260-1,false,false,true,false,false,false,false,false,false,NH,937540,GOFFSTOWN SCHOOL DISTRICT,false,3303240,11,Fiber,451,2194.2
147381,,20.0,140,Cable / DSL,Cable / DSL,true,Cable / DSL,5069.16,1,2764814-1,false,false,true,false,false,false,false,false,false,NM,,,false,,,,0,5069.16
147382,,12.0,140,Cable / DSL,Cable / DSL,true,Cable / DSL,3629.16,1,2764840-1,false,false,true,false,false,false,false,false,false,NM,,,false,,,,0,3629.16
147392,143260,1000.0,3383,Fiber,Other / Uncategorized,true,Fiber,119100.0,1,2778459-1,false,false,true,false,false,false,false,false,false,NM,942866,AZTEC MUNICIPAL SCHOOLS,false,3500150,3,Fiber,1935,119100.0
147395,143260,40.0,3383,Fixed Wireless,Copper,true,Fixed Wireless,19200.0,1,2778564-1,false,false,true,false,false,true,false,false,false,NM,942866,AZTEC MUNICIPAL SCHOOLS,false,3500150,3,Fiber,1935,19200.0
