recipient_id,recipient_name,postal_cd,line_item_id,consortium_shared,shared_service,quantity_of_lines_received_by_district,bandwidth_in_mbps,connect_type,connect_category,purpose,wan,line_item_district_monthly_cost,line_item_total_monthly_cost,cat.1_allocations_to_district,line_item_total_num_lines,line_item_total_cost,line_item_recurring_elig_cost,line_item_one-time_cost,orig_r_months_of_service,applicant_id,applicant_name,isp_conditions_met,internet_conditions_met,ia_conditions_met,wan_conditions_met,upstream_conditions_met,broadband,service_provider_name,exclude,open_flags,dqs_excluded,district_monthly_ia_cost_per_mbps,district_total_ia_rounded_to_nearest_mbps,ia_bandwidth_per_student,num_students,num_students_and_staff,num_schools,latitude,longitude,locale,district_size,exclude_from_analysis,consortium_member,recipient_districts,recipient_postal_cd,dirty_status,reporting_name
882532,ALEXANDER VALLEY UNION ELEM,CA,257282,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.101312898,4227.27,1,1,50727.24,4227.27,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,7.555,100,877.19,114,129,1,38.6552,-122.793361,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
882532,ALEXANDER VALLEY UNION ELEM,CA,310838,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.067406014,2818.22,1,1,33818.64,2818.22,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, previously_assumed_fiber, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,7.555,100,877.19,114,129,1,38.6552,-122.793361,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Comcast
882532,ALEXANDER VALLEY UNION ELEM,CA,310847,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.661030599,27637.44,4,4,331649.28,27637.44,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,7.555,100,877.19,114,129,1,38.6552,-122.793361,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Comcast
882532,ALEXANDER VALLEY UNION ELEM,CA,311496,FALSE,District-dedicated,1,100,Lit Fiber Service,Fiber,Transport,N,755.47,18131.28,1,24,217575.36,18131.28,0,12,884140,SONOMA CO OFFICE OF EDUCATION,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Pacific Bell Telephone Company,FALSE,"funded, possible_neca, upstream_circuit",FALSE,7.555,100,877.19,114,129,1,38.6552,-122.793361,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
882532,ALEXANDER VALLEY UNION ELEM,CA,339103,TRUE,Backbone,Shared Circuit,100,Lit Fiber Service,Fiber,Transport,Y,0.126893661,5294.506667,1,1,63534.08,5002.84,3500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Cal-Ore Telephone Co.,TRUE,"funded, possible_neca, neca, backbone, consortium_shared, entities_to_lines, cost_per_qty",FALSE,7.555,100,877.19,114,129,1,38.6552,-122.793361,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Cal-Ore
882532,ALEXANDER VALLEY UNION ELEM,CA,339106,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.086865666,3624.38,1,1,43492.56,3624.38,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,7.555,100,877.19,114,129,1,38.6552,-122.793361,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Citizens Tel
882532,ALEXANDER VALLEY UNION ELEM,CA,339108,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.036016472,1502.75,1,1,18033,1502.75,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,7.555,100,877.19,114,129,1,38.6552,-122.793361,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
882532,ALEXANDER VALLEY UNION ELEM,CA,339122,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.154770903,6456.89,1,1,77482.68,6456.89,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"TW Telecom Holdings, Inc.",TRUE,"funded, backbone, entities_to_lines, consortium_shared",FALSE,7.555,100,877.19,114,129,1,38.6552,-122.793361,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,TW Telecom Holdings
882532,ALEXANDER VALLEY UNION ELEM,CA,339123,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,6.955166246,296216.0767,46,46,3554592.92,272193.38,288272.36,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,7.555,100,877.19,114,129,1,38.6552,-122.793361,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
882532,ALEXANDER VALLEY UNION ELEM,CA,339133,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.276982785,11556.82,3,3,138681.84,11556.82,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,7.555,100,877.19,114,129,1,38.6552,-122.793361,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Citizens Tel
882532,ALEXANDER VALLEY UNION ELEM,CA,340658,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.120123403,5025.613333,1,1,60307.36,4942.28,1000,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber",FALSE,7.555,100,877.19,114,129,1,38.6552,-122.793361,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,AT&T
882532,ALEXANDER VALLEY UNION ELEM,CA,342637,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.656583145,27417,3,3,329004,27417,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,California Broadband Cooperative Inc,TRUE,"funded, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared, cost_per_qty",FALSE,7.555,100,877.19,114,129,1,38.6552,-122.793361,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,CA Broadband Coop
882532,ALEXANDER VALLEY UNION ELEM,CA,342665,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.149332376,6230,1,1,74760,6105,1500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Plumas Sierra Telecommunications,TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber, cost_per_qty",FALSE,7.555,100,877.19,114,129,1,38.6552,-122.793361,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Plumas Sierra
882532,ALEXANDER VALLEY UNION ELEM,CA,342685,TRUE,Backbone,Shared Circuit,100000,Dark Fiber Service,Fiber,Transport,Y,0.101558075,4237.5,2,2,50850,2775,17550,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Wilshire Connection, LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, cost_per_qty",FALSE,7.555,100,877.19,114,129,1,38.6552,-122.793361,Rural,Tiny,FALSE,TRUE,n/a,n/a,include clean,Wilshire Connection
882535,ROCKY FORD SCHOOL DISTRICT NO. R2,CO,85394,FALSE,District-dedicated,1,200,Lit Fiber Service,Fiber,Internet,N,1400,1400,1,1,16800,1400,0,12,882535,ROCKY FORD SCHOOL DISTRICT R 2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"SECOM,Inc",FALSE,funded,FALSE,7,200,250.63,798,918,3,38.05021,-103.724592,Small Town,Small,FALSE,FALSE,n/a,n/a,include clean,"SECOM,Inc"
882537,ALISAL UNION,CA,129794,FALSE,District-dedicated,11,1000,Lit Fiber Service,Fiber,Transport,Y,27326.475,29810.7,11,12,357728.4,29810.7,0,12,882537,ALISAL UNION ELEM SCH DISTRICT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,FALSE,"possible_neca, funded, previously_assumed_fiber, likely_fiber",FALSE,7.9175,1000,117.65,8500,9124,12,36.67689,-121.621211,Urban,Medium,FALSE,TRUE,n/a,n/a,include clean,AT&T
882537,ALISAL UNION,CA,129795,FALSE,District-dedicated,1,100,Lit Fiber Service,Fiber,Transport,Y,2363.14,2363.14,1,1,28357.68,2363.14,0,12,882537,ALISAL UNION ELEM SCH DISTRICT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,FALSE,"possible_neca, funded, previously_assumed_fiber, entities_to_lines",FALSE,7.9175,1000,117.65,8500,9124,12,36.67689,-121.621211,Urban,Medium,FALSE,TRUE,n/a,n/a,include clean,AT&T
882538,LOWER YUKON SCHOOL DISTRICT,AK,133827,FALSE,District-dedicated,9,5,Satellite Service,Fixed Wireless,Internet,N,114324.48,114324.48,9,9,1371893.76,114324.48,0,12,882538,LOWER YUKON SCHOOL DISTRICT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Alascom, Inc.",FALSE,"funded, ia_or_wan",FALSE,2410.530833,57,28.89,1973,2318,11,62.169509,-163.871442,Rural,Medium,FALSE,FALSE,n/a,n/a,include clean,"Alascom, Inc."
882540,MENA SCHOOL DISTRICT,AR,287022,FALSE,District-dedicated,1,250,Lit Fiber Service,Fiber,Internet,N,3261,3261,1,1,39132,3261,0,12,882540,MENA PUBLIC SCHOOL DISTRICT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Windstream Communications, LLC",FALSE,"funded, possible_neca, likely_fiber",FALSE,19.09666667,550,295.86,1859,2130,4,34.587551,-94.239038,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Winstream
882540,MENA SCHOOL DISTRICT,AR,333191,FALSE,District-dedicated,1,100,Lit Fiber Service,Fiber,Internet,N,2414,2414,1,1,28968,2414,0,12,882540,MENA PUBLIC SCHOOL DISTRICT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Windstream Communications, LLC",FALSE,"funded, possible_neca",FALSE,19.09666667,550,295.86,1859,2130,4,34.587551,-94.239038,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Winstream
882544,MINERAL SPRINGS SCHOOL DIST.,AR,82445,FALSE,District-dedicated,1,200,Lit Fiber Service,Fiber,Internet,N,3520,3520,1,1,42240,3520,0,12,882544,MINERAL SPRINGS SCHOOL DIST,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Walnut Hill Telephone Company,FALSE,"funded, possible_neca, neca",FALSE,17.6,200,445.43,449,552,4,33.878254,-93.917917,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Walnut Hill
882547,ALLENSWORTH ELEM,CA,184175,FALSE,District-dedicated,1,50,OC-3,Fiber,Internet,N,2886,2886,1,1,34632,2886,0,12,882547,ALLENSWORTH ELEM SCHOOL DIST,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,unWired Broadband Inc.,TRUE,"funded, product_bandwidth, likely_ia",FALSE,,,Insufficient data,79,91,1,35.861979,-119.390583,Rural,Tiny,TRUE,FALSE,n/a,n/a,exclude dirty,unWired Broadband
882548,MONTICELLO SCHOOL DISTRICT,AR,332649,FALSE,District-dedicated,1,1.5,Digital Subscriber Line (DSL),Cable / DSL,Internet,N,54.99,54.99,1,1,659.88,54.99,0,12,882548,MONTICELLO  SCHOOL DIST,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Southwestern Bell Telephone Company,FALSE,"funded, possible_neca",FALSE,6.145,1002,475.55,2106,2435,5,33.609614,-91.8149,Small Town,Small,FALSE,TRUE,n/a,n/a,include clean,AT&T
882548,MONTICELLO SCHOOL DISTRICT,AR,332650,FALSE,District-dedicated,1,25,Lit Fiber Service,Fiber,Transport,Y,125,125,1,1,1500,125,0,12,882548,MONTICELLO  SCHOOL DIST,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,South Arkansas Telephone Company,FALSE,"funded, possible_neca, neca, entities_to_lines, cost_per_qty",FALSE,6.145,1002,475.55,2106,2435,5,33.609614,-91.8149,Small Town,Small,FALSE,TRUE,n/a,n/a,include clean,South AR Tele
882551,ALPAUGH UNF,CA,83955,TRUE,Backbone,Shared Circuit,45,DS-3 (T-3),Copper,Transport,Y,1.857235435,27611.2,3,3,331334.4,27611.2,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,AT&T Corp.,TRUE,"funded, backbone, entities_to_lines, cost_per_qty, consortium_shared, likely_wan_qty",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,AT&T
882551,ALPAUGH UNF,CA,171767,FALSE,District-dedicated,1,100,OC-12,Fiber,Transport,Y,17985,17985,1,1,215820,17985,0,12,882551,ALPAUGH UNIFIED SCHOOL DIST,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"CVIN, LLC",TRUE,"funded, outliers, product_bandwidth, cost_per_qty, likely_ia",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,"CVIN, LLC"
882551,ALPAUGH UNF,CA,171788,FALSE,District-dedicated,1,1.5,DS-1 (T-1),Copper,Transport,Y,87.48,87.48,1,1,1049.76,87.48,0,12,882551,ALPAUGH UNIFIED SCHOOL DIST,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,FALSE,"funded, possible_neca, likely_ia, cost_per_qty",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,AT&T
882551,ALPAUGH UNF,CA,257279,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.292240023,4344,1,1,52128,4344,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Time Warner Cable
882551,ALPAUGH UNF,CA,257282,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.284387082,4227.27,1,1,50727.24,4227.27,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Time Warner Cable
882551,ALPAUGH UNF,CA,310838,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.189209862,2818.22,1,1,33818.64,2818.22,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, previously_assumed_fiber, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Comcast
882551,ALPAUGH UNF,CA,310847,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,1.855524488,27637.44,4,4,331649.28,27637.44,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Comcast
882551,ALPAUGH UNF,CA,339103,TRUE,Backbone,Shared Circuit,100,Lit Fiber Service,Fiber,Transport,Y,0.356192733,5294.506667,1,1,63534.08,5002.84,3500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Cal-Ore Telephone Co.,TRUE,"funded, possible_neca, neca, backbone, consortium_shared, entities_to_lines, cost_per_qty",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Cal-Ore
882551,ALPAUGH UNF,CA,339106,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.243833448,3624.38,1,1,43492.56,3624.38,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Citizens Tel
882551,ALPAUGH UNF,CA,339108,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.101098868,1502.75,1,1,18033,1502.75,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Time Warner Cable
882551,ALPAUGH UNF,CA,339122,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.434444639,6456.89,1,1,77482.68,6456.89,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"TW Telecom Holdings, Inc.",TRUE,"funded, backbone, entities_to_lines, consortium_shared",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,TW Telecom Holdings
882551,ALPAUGH UNF,CA,339123,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,19.52327367,296216.0767,46,46,3554592.92,272193.38,288272.36,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,AT&T
882551,ALPAUGH UNF,CA,339133,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.777495537,11556.82,3,3,138681.84,11556.82,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Citizens Tel
882551,ALPAUGH UNF,CA,340658,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.337188499,5025.613333,1,1,60307.36,4942.28,1000,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,AT&T
882551,ALPAUGH UNF,CA,342637,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,1.843040408,27417,3,3,329004,27417,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,California Broadband Cooperative Inc,TRUE,"funded, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared, cost_per_qty",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,CA Broadband Coop
882551,ALPAUGH UNF,CA,342665,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.419178598,6230,1,1,74760,6105,1500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Plumas Sierra Telecommunications,TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber, cost_per_qty",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Plumas Sierra
882551,ALPAUGH UNF,CA,342685,TRUE,Backbone,Shared Circuit,100000,Dark Fiber Service,Fiber,Transport,Y,0.285075299,4237.5,2,2,50850,2775,17550,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Wilshire Connection, LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, cost_per_qty",FALSE,,,Insufficient data,320,371,4,35.886093,-119.484906,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Wilshire Connection
882553,MOUNT IDA SCHOOL DISTRICT,AR,334719,FALSE,District-dedicated,2,100,Lit Fiber Service,Fiber,Internet,N,5070,5070,2,2,60840,5070,0,12,882553,MOUNT IDA PUBLIC SCH DIST 20,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Windstream Communications, LLC",FALSE,"funded, possible_neca",FALSE,25.35,200,388.35,515,593,2,34.55699,-93.637191,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Winstream
882554,"SANFORD, SCHOOL DISTRICT NO. 6, IN THE COUNTY OF CONEJOS AND",CO,280510,FALSE,District-dedicated,1,50,"E.g., Microwave Service",Fixed Wireless,Internet,N,540,540,1,1,6480,540,0,12,882554,SANFORD SCHOOL DISTRICT 6 J,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Jade Communications LLC,FALSE,funded,FALSE,40.4,100,301.2,332,378,2,37.25715,-105.908731,Rural,Small,FALSE,FALSE,n/a,n/a,include clean,Jade Communications
882554,"SANFORD, SCHOOL DISTRICT NO. 6, IN THE COUNTY OF CONEJOS AND",CO,280520,FALSE,District-dedicated,1,50,Lit Fiber Service,Fiber,Internet,N,3500,3500,1,1,42000,3500,0,12,882554,SANFORD SCHOOL DISTRICT 6 J,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"CenturyLink CenturyTel of Eagle, Inc.",FALSE,"funded, possible_neca",FALSE,40.4,100,301.2,332,378,2,37.25715,-105.908731,Rural,Small,FALSE,FALSE,n/a,n/a,include clean,CenturyLink
882555,ALPINE COUNTY UNF,CA,83955,TRUE,Backbone,Shared Circuit,45,DS-3 (T-3),Copper,Transport,Y,0.597797656,27611.2,3,3,331334.4,27611.2,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,AT&T Corp.,TRUE,"funded, backbone, entities_to_lines, cost_per_qty, consortium_shared, likely_wan_qty",FALSE,,,Insufficient data,103,128,2,38.766564,-119.807613,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,AT&T
882555,ALPINE COUNTY UNF,CA,339103,TRUE,Backbone,Shared Circuit,100,Lit Fiber Service,Fiber,Transport,Y,0.114649536,5294.506667,1,1,63534.08,5002.84,3500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Cal-Ore Telephone Co.,TRUE,"funded, possible_neca, neca, backbone, consortium_shared, entities_to_lines, cost_per_qty",FALSE,,,Insufficient data,103,128,2,38.766564,-119.807613,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Cal-Ore
882555,ALPINE COUNTY UNF,CA,339106,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.078483891,3624.38,1,1,43492.56,3624.38,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,,,Insufficient data,103,128,2,38.766564,-119.807613,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Citizens Tel
882555,ALPINE COUNTY UNF,CA,339108,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.032541198,1502.75,1,1,18033,1502.75,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,,,Insufficient data,103,128,2,38.766564,-119.807613,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Time Warner Cable
