ID,esh_id,name,postal_cd,geometry,index_right,CD115FP,STATEFP,State and Rep District,KEEP?
2195,883955,SOULSBYVILLE ELEMENTARY,CA,POINT (-120.265 37.9904),399,4,6,CA - 4,no
2593,882893,BLACK OAK MINE UNIFIED,CA,POINT (-120.8312 38.912),399,4,6,CA - 4,no
2837,884190,BIG OAK FLAT-GROVELAND UNIFIED,CA,POINT (-120.2211 37.8348),399,4,6,CA - 4,no
3389,883297,EUREKA UNION,CA,POINT (-121.1991 38.7363),399,4,6,CA - 4,no
3673,883654,MARK TWAIN UNION ELEMENTARY,CA,POINT (-120.551 38.0731),399,4,6,CA - 4,no
3758,882135,YOSEMITE UNIFIED,CA,POINT (-119.6311 37.3275),399,4,6,CA - 4,no
4114,882982,BUCKEYE UNION ELEMENTARY,CA,POINT (-121.0483 38.6259),399,4,6,CA - 4,no
4156,883185,CURTIS CREEK ELEMENTARY,CA,POINT (-120.3069 37.9634),399,4,6,CA - 4,no
4695,883793,PINE RIDGE ELEMENTARY,CA,POINT (-119.3704 37.062),399,4,6,CA - 4,no
5048,884044,WESTERN PLACER UNIFIED,CA,POINT (-121.2921 38.8932),399,4,6,CA - 4,no
5251,883581,LAKE TAHOE UNIFIED,CA,POINT (-119.9755 38.9344),399,4,6,CA - 4,no
5526,883726,NEWCASTLE ELEMENTARY,CA,POINT (-121.134 38.8748),399,4,6,CA - 4,no
5745,883653,MARIPOSA COUNTY UNIFIED,CA,POINT (-119.9652 37.4898),399,4,6,CA - 4,no
5791,883989,TAHOE-TRUCKEE UNIFIED,CA,POINT (-120.2139 39.3261),399,4,6,CA - 4,no
5973,881940,CHAWANAKEE UNIFIED,CA,POINT (-119.5052 37.2283),399,4,6,CA - 4,no
6157,883701,MOTHER LODE UNION ELEMENTARY,CA,POINT (-120.8292 38.7085),399,4,6,CA - 4,no
6410,882555,ALPINE COUNTY UNIFIED,CA,POINT (-119.8076 38.7666),399,4,6,CA - 4,no
6418,883840,RESCUE UNION ELEMENTARY,CA,POINT (-121.0079 38.6957),399,4,6,CA - 4,no
6505,883863,ROSEVILLE CITY ELEMENTARY,CA,POINT (-121.3073 38.7519),399,4,6,CA - 4,no
6754,883519,JAMESTOWN ELEMENTARY,CA,POINT (-120.4176 37.9546),399,4,6,CA - 4,no
7091,884020,VALLECITO UNION,CA,POINT (-120.3651 38.2039),399,4,6,CA - 4,no
7265,883399,GOLD TRAIL UNION ELEMENTARY,CA,POINT (-120.928 38.7697),399,4,6,CA - 4,no
7690,883952,SONORA ELEMENTARY,CA,POINT (-120.3693 37.9765),399,4,6,CA - 4,no
7699,883397,GOLD OAK UNION ELEMENTARY,CA,POINT (-120.7173 38.6926),399,4,6,CA - 4,no
7702,883594,LATROBE,CA,POINT (-120.9903 38.5561),399,4,6,CA - 4,no
7895,882956,BRET HARTE UNION HIGH,CA,POINT (-120.5536 38.079),399,4,6,CA - 4,no
7987,883795,PIONEER UNION ELEMENTARY,CA,POINT (-120.7108 38.6067),399,4,6,CA - 4,no
8033,883939,SIERRA UNIFIED,CA,POINT (-119.5214 37.0368),399,4,6,CA - 4,no
8110,883145,COLUMBIA UNION,CA,POINT (-120.4061 38.0311),399,4,6,CA - 4,no
9647,883225,DRY CREEK JOINT ELEMENTARY,CA,POINT (-121.3368 38.7261),399,4,6,CA - 4,no
10220,883803,PLACERVILLE UNION ELEMENTARY,CA,POINT (-120.7944 38.7278),399,4,6,CA - 4,no
10315,883038,CAMINO UNION ELEMENTARY,CA,POINT (-120.6789 38.7328),399,4,6,CA - 4,no
10693,882873,BIG CREEK ELEMENTARY,CA,POINT (-119.2449 37.2044),399,4,6,CA - 4,no
10789,884009,TWAIN HARTE-LONG BARN UNION ELEMENTARY,CA,POINT (-120.2232 38.0384),399,4,6,CA - 4,no
10802,883257,EL DORADO UNION HIGH,CA,POINT (-120.8238 38.6946),399,4,6,CA - 4,no
10826,883625,LOOMIS UNION ELEMENTARY,CA,POINT (-121.2017 38.8307),399,4,6,CA - 4,no
11038,882738,AUBURN UNION ELEMENTARY,CA,POINT (-121.0731 38.9062),399,4,6,CA - 4,no
11588,883940,SILVER FORK ELEMENTARY,CA,POINT (-120.5794 38.7468),399,4,6,CA - 4,no
12027,883977,SUMMERVILLE ELEMENTARY,CA,POINT (-120.2359 37.9572),399,4,6,CA - 4,no
12463,881485,ROCKLIN UNIFIED,CA,POINT (-121.2225 38.7918),399,4,6,CA - 4,no
12736,882847,BELLEVIEW ELEMENTARY,CA,POINT (-120.2715 38.0353),399,4,6,CA - 4,no
12821,882626,AMADOR COUNTY UNIFIED,CA,POINT (-120.7772 38.3526),399,4,6,CA - 4,no
13021,882808,BASS LAKE JOINT UNION ELEMENTARY,CA,POINT (-119.6392 37.3314),399,4,6,CA - 4,no
932,883794,PINER-OLIVET UNION ELEMENTARY,CA,POINT (-122.7467 38.4737),166,5,6,CA - 5,no
1320,883914,SANTA ROSA ELEMENTARY,CA,POINT (-122.7232 38.4493),166,5,6,CA - 5,no
2601,883820,POPE VALLEY UNION ELEMENTARY,CA,POINT (-122.4389 38.6232),166,5,6,CA - 5,no
3140,883740,OAK GROVE UNION ELEMENTARY,CA,POINT (-122.8063 38.4379),166,5,6,CA - 5,no
3191,883915,SANTA ROSA HIGH,CA,POINT (-122.7232 38.4493),166,5,6,CA - 5,no
3676,883848,RINCON VALLEY UNION ELEMENTARY,CA,POINT (-122.6752 38.4442),166,5,6,CA - 5,no
3823,883033,CALISTOGA JOINT UNIFIED,CA,POINT (-122.5818 38.5833),166,5,6,CA - 5,no
4098,883969,SAINT HELENA UNIFIED,CA,POINT (-122.4618 38.4973),166,5,6,CA - 5,no
4522,883535,JOHN SWETT UNIFIED,CA,POINT (-122.267 38.0326),166,5,6,CA - 5,no
5037,883546,KELSEYVILLE UNIFIED,CA,POINT (-122.8312 38.9756),166,5,6,CA - 5,no
5594,883582,LAKEPORT UNIFIED,CA,POINT (-122.9185 39.0622),166,5,6,CA - 5,no
6952,882859,BENICIA UNIFIED,CA,POINT (-122.1615 38.0554),166,5,6,CA - 5,no
7267,883548,KENWOOD,CA,POINT (-122.5538 38.4153),166,5,6,CA - 5,no
7521,882862,BENNETT VALLEY UNION ELEMENTARY,CA,POINT (-122.6733 38.4287),166,5,6,CA - 5,no
8240,884073,WRIGHT ELEMENTARY,CA,POINT (-122.7758 38.4191),166,5,6,CA - 5,no
8448,883861,ROSELAND,CA,POINT (-122.7307 38.4192),166,5,6,CA - 5,no
9878,883716,NAPA VALLEY UNIFIED,CA,POINT (-122.2969 38.3087),166,5,6,CA - 5,no
11089,883951,SONOMA VALLEY UNIFIED,CA,POINT (-122.4929 38.3128),166,5,6,CA - 5,no
11095,882843,BELLEVUE UNION ELEMENTARY,CA,POINT (-122.71 38.4005),166,5,6,CA - 5,no
11273,883675,MIDDLETOWN UNIFIED,CA,POINT (-122.6152 38.7561),166,5,6,CA - 5,no
12622,883656,MARTINEZ UNIFIED,CA,POINT (-122.1314 38.0148),166,5,6,CA - 5,no
12757,883493,HOWELL MOUNTAIN ELEMENTARY,CA,POINT (-122.4497 38.5832),166,5,6,CA - 5,no
13314,883169,COTATI-ROHNERT PARK UNIFIED,CA,POINT (-122.6997 38.3391),166,5,6,CA - 5,no
13592,884022,VALLEJO CITY UNIFIED,CA,POINT (-122.2795 38.1062),166,5,6,CA - 5,no
2558,883856,ROBLA ELEMENTARY,CA,POINT (-121.4472 38.6626),50,6,6,CA - 6,yes
4608,883869,SACRAMENTO CITY UNIFIED,CA,POINT (-121.4384 38.5114),50,6,6,CA - 6,yes
8330,882182,TWIN RIVERS UNIFIED,CA,POINT (-121.3882 38.6594),50,6,6,CA - 6,yes
9288,884035,WASHINGTON UNIFIED,CA,POINT (-121.5315 38.5776),50,6,6,CA - 6,yes
10083,881627,NATOMAS UNIFIED,CA,POINT (-121.5032 38.6467),50,6,6,CA - 6,yes
134,883271,ELK GROVE UNIFIED,CA,POINT (-121.3717 38.4126),165,7,6,CA - 7,no
4480,882707,ARCOHE UNION ELEMENTARY,CA,POINT (-121.2416 38.2954),165,7,6,CA - 7,no
10076,883372,GALT JOINT UNION HIGH,CA,POINT (-121.2789 38.2864),165,7,6,CA - 7,no
10250,883886,SAN JUAN UNIFIED,CA,POINT (-121.3459 38.6333),165,7,6,CA - 7,no
10548,883328,FOLSOM-CORDOVA UNIFIED,CA,POINT (-121.2 38.6286),165,7,6,CA - 7,no
104,884077,YUCAIPA-CALIMESA JOINT UNIFIED,CA,POINT (-117.0475 34.0217),167,8,6,CA - 8,no
235,882442,BISHOP UNIFIED,CA,POINT (-118.3993 37.3631),167,8,6,CA - 8,no
530,882805,BARSTOW UNIFIED,CA,POINT (-117.0475 34.8904),167,8,6,CA - 8,no
570,883249,EASTERN SIERRA UNIFIED,CA,POINT (-119.2291 38.2547),167,8,6,CA - 8,no
948,884004,TRONA JOINT UNIFIED,CA,POINT (-117.3686 35.7719),167,8,6,CA - 8,no
1433,884025,VICTOR ELEMENTARY,CA,POINT (-117.2986 34.4734),167,8,6,CA - 8,no
2077,881515,APPLE VALLEY UNIFIED,CA,POINT (-117.1902 34.4799),167,8,6,CA - 8,no
2479,883700,MORONGO UNIFIED,CA,POINT (-116.0366 34.1516),167,8,6,CA - 8,no
2933,883195,DEATH VALLEY UNIFIED,CA,POINT (-116.2727 35.9791),167,8,6,CA - 8,no
3551,881490,HESPERIA UNIFIED,CA,POINT (-117.3224 34.4247),167,8,6,CA - 8,no
4129,883763,OWENS VALLEY UNIFIED,CA,POINT (-118.1966 36.8024),167,8,6,CA - 8,no
4257,883644,MAMMOTH UNIFIED,CA,POINT (-118.9617 37.6386),167,8,6,CA - 8,no
4534,883941,SILVER VALLEY UNIFIED,CA,POINT (-116.8867 34.9022),167,8,6,CA - 8,no
4697,882820,BEAR VALLEY UNIFIED,CA,POINT (-116.8811 34.2429),167,8,6,CA - 8,no
6571,883710,MT. BALDY JOINT ELEMENTARY,CA,POINT (-117.6592 34.2363),167,8,6,CA - 8,no
8364,883945,SNOWLINE JOINT UNIFIED,CA,POINT (-117.573 34.419),167,8,6,CA - 8,no
8510,881494,LUCERNE VALLEY UNIFIED,CA,POINT (-116.9067 34.4085),167,8,6,CA - 8,no
9456,883759,ORO GRANDE ELEMENTARY,CA,POINT (-117.3336 34.5991),167,8,6,CA - 8,no
10227,882749,BAKER VALLEY UNIFIED,CA,POINT (-116.0724 35.2732),167,8,6,CA - 8,no
10544,883463,HELENDALE ELEMENTARY,CA,POINT (-117.3293 34.741),167,8,6,CA - 8,no
11087,883623,LONE PINE UNIFIED,CA,POINT (-118.0604 36.6028),167,8,6,CA - 8,no
11532,883866,ROUND VALLEY JOINT ELEMENTARY,CA,POINT (-118.5862 37.4187),167,8,6,CA - 8,no
11816,882877,BIG PINE UNIFIED,CA,POINT (-118.2894 37.1618),167,8,6,CA - 8,no
12751,882514,ADELANTO ELEMENTARY,CA,POINT (-117.4066 34.572),167,8,6,CA - 8,no
12789,883946,VICTOR VALLEY UNION HIGH,CA,POINT (-117.3063 34.5308),167,8,6,CA - 8,no
12947,883718,NEEDLES UNIFIED,CA,POINT (-114.6186 34.8384),167,8,6,CA - 8,no
12994,883847,RIM OF THE WORLD UNIFIED,CA,POINT (-117.2072 34.2483),167,8,6,CA - 8,no
270,883744,OAK VIEW UNION ELEMENTARY,CA,POINT (-121.2306 38.2183),4,9,6,CA - 9,no
1111,883017,BYRON UNION ELEMENTARY,CA,POINT (-121.6392 37.8779),4,9,6,CA - 9,no
3190,883972,STOCKTON UNIFIED,CA,POINT (-121.2957 37.9591),4,9,6,CA - 9,no
3304,883606,LIBERTY UNION HIGH,CA,POINT (-121.6916 37.9344),4,9,6,CA - 9,no
3657,883608,LINCOLN UNIFIED,CA,POINT (-121.3346 38.0005),4,9,6,CA - 9,no
4453,883722,NEW HOPE ELEMENTARY,CA,POINT (-121.4251 38.2296),4,9,6,CA - 9,no
6040,883567,KNIGHTSEN ELEMENTARY,CA,POINT (-121.6603 37.9679),4,9,6,CA - 9,no
10974,883609,LINDEN UNIFIED,CA,POINT (-121.0811 38.0218),4,9,6,CA - 9,no
11258,883370,GALT JOINT UNION ELEMENTARY,CA,POINT (-121.2976 38.2531),4,9,6,CA - 9,no
11436,882446,LAMMERSVILLE JOINT UNIFIED,CA,POINT (-121.5347 37.7769),4,9,6,CA - 9,no
11547,882954,BRENTWOOD UNION ELEMENTARY,CA,POINT (-121.6827 37.9221),4,9,6,CA - 9,no
11883,883618,LODI UNIFIED,CA,POINT (-121.2499 38.1233),4,9,6,CA - 9,no
12203,883746,OAKLEY UNION ELEMENTARY,CA,POINT (-121.7163 37.9815),4,9,6,CA - 9,no
480,883683,MODESTO CITY HIGH,CA,POINT (-121.0126 37.6392),3,10,6,CA - 10,no
1324,884023,VALLEY HOME JOINT ELEMENTARY,CA,POINT (-120.9151 37.8305),3,10,6,CA - 10,no
1517,883209,DENAIR UNIFIED,CA,POINT (-120.8031 37.5247),3,10,6,CA - 10,no
1971,883728,NEWMAN-CROWS LANDING UNIFIED,CA,POINT (-121.023 37.3174),3,10,6,CA - 10,no
3176,882800,BANTA ELEMENTARY,CA,POINT (-121.373 37.755),3,10,6,CA - 10,no
5006,883287,ESCALON UNIFIED,CA,POINT (-120.9942 37.7997),3,10,6,CA - 10,no
7235,881740,RIVERBANK UNIFIED,CA,POINT (-120.929 37.7362),3,10,6,CA - 10,no
7310,883785,PATTERSON JOINT UNIFIED,CA,POINT (-121.1612 37.4738),3,10,6,CA - 10,no
7560,882126,TURLOCK UNIFIED,CA,POINT (-120.8271 37.5001),3,10,6,CA - 10,no
8022,881696,TRACY JOINT UNIFIED,CA,POINT (-121.4523 37.7472),3,10,6,CA - 10,no
8383,883553,KEYES UNION,CA,POINT (-120.9089 37.5526),3,10,6,CA - 10,no
8801,881751,WATERFORD UNIFIED,CA,POINT (-120.7739 37.6401),3,10,6,CA - 10,no
9049,883529,JEFFERSON ELEMENTARY,CA,POINT (-121.4407 37.7003),3,10,6,CA - 10,no
9145,883723,NEW JERUSALEM ELEMENTARY,CA,POINT (-121.3245 37.6683),3,10,6,CA - 10,no
9238,883986,SYLVAN UNION ELEMENTARY,CA,POINT (-120.9857 37.689),3,10,6,CA - 10,no
9397,883852,RIPON UNIFIED,CA,POINT (-121.1276 37.7421),3,10,6,CA - 10,no
9695,883646,MANTECA UNIFIED,CA,POINT (-121.251 37.8118),3,10,6,CA - 10,no
9706,883871,SALIDA UNION ELEMENTARY,CA,POINT (-121.0775 37.7077),3,10,6,CA - 10,no
9764,883281,EMPIRE UNION ELEMENTARY,CA,POINT (-120.93 37.6391),3,10,6,CA - 10,no
10340,883971,STANISLAUS UNION ELEMENTARY,CA,POINT (-121.0291 37.6776),3,10,6,CA - 10,no
10482,883093,CHATOM UNION,CA,POINT (-120.9321 37.4828),3,10,6,CA - 10,no
10604,883855,ROBERTS FERRY UNION ELEMENTARY,CA,POINT (-120.6187 37.6383),3,10,6,CA - 10,no
11711,883780,PARADISE ELEMENTARY,CA,POINT (-121.0556 37.6249),3,10,6,CA - 10,no
11857,883682,MODESTO CITY ELEMENTARY,CA,POINT (-121.0126 37.6397),3,10,6,CA - 10,no
12013,881735,HUGHSON UNIFIED,CA,POINT (-120.8675 37.5968),3,10,6,CA - 10,no
12074,883566,KNIGHTS FERRY ELEMENTARY,CA,POINT (-120.6729 37.82),3,10,6,CA - 10,no
12512,883935,SHILOH ELEMENTARY,CA,POINT (-121.1152 37.6089),3,10,6,CA - 10,no
13310,883087,CERES UNIFIED,CA,POINT (-120.9487 37.5902),3,10,6,CA - 10,no
13413,881746,OAKDALE JOINT UNIFIED,CA,POINT (-120.8473 37.7653),3,10,6,CA - 10,no
13417,883454,HART-RANSOM UNION ELEMENTARY,CA,POINT (-121.0664 37.6672),3,10,6,CA - 10,no
13578,883412,GRATTON ELEMENTARY,CA,POINT (-120.7921 37.5729),3,10,6,CA - 10,no
769,882667,ANTIOCH UNIFIED,CA,POINT (-121.8138 38.0144),76,11,6,CA - 11,yes
1015,883046,CANYON ELEMENTARY,CA,POINT (-122.1665 37.8308),76,11,6,CA - 11,yes
3625,884030,WALNUT CREEK ELEMENTARY,CA,POINT (-122.0554 37.908),76,11,6,CA - 11,yes
5701,883574,LAFAYETTE ELEMENTARY,CA,POINT (-122.1141 37.8875),76,11,6,CA - 11,yes
6363,883846,WEST CONTRA COSTA UNIFIED,CA,POINT (-122.3585 37.934),76,11,6,CA - 11,yes
6897,883711,MT. DIABLO UNIFIED,CA,POINT (-122.0069 37.9867),76,11,6,CA - 11,yes
7068,883798,PITTSBURG UNIFIED,CA,POINT (-121.8883 38.0202),76,11,6,CA - 11,yes
9187,883901,SAN RAMON VALLEY UNIFIED,CA,POINT (-121.9768 37.8121),76,11,6,CA - 11,yes
12444,883758,ORINDA UNION ELEMENTARY,CA,POINT (-122.1885 37.882),76,11,6,CA - 11,yes
13169,883696,MORAGA ELEMENTARY,CA,POINT (-122.1308 37.8349),76,11,6,CA - 11,yes
13171,882500,ACALANES UNION HIGH,CA,POINT (-122.0999 37.9057),76,11,6,CA - 11,yes
2465,883882,SAN FRANCISCO UNIFIED,CA,POINT (-122.4219 37.7794),396,12,6,CA - 12,no
2132,883887,SAN LEANDRO UNIFIED,CA,POINT (-122.1605 37.6961),170,13,6,CA - 13,no
4799,882523,ALBANY CITY UNIFIED,CA,POINT (-122.2986 37.8843),170,13,6,CA - 13,no
6074,882518,ALAMEDA UNIFIED,CA,POINT (-122.2701 37.7821),170,13,6,CA - 13,no
7194,882864,BERKELEY UNIFIED,CA,POINT (-122.2875 37.8694),170,13,6,CA - 13,no
9306,883791,PIEDMONT CITY UNIFIED,CA,POINT (-122.2332 37.8225),170,13,6,CA - 13,no
10338,883745,OAKLAND UNIFIED,CA,POINT (-122.2883 37.8132),170,13,6,CA - 13,no
13372,883279,EMERY UNIFIED,CA,POINT (-122.2873 37.8433),170,13,6,CA - 13,no
408,883960,SOUTH SAN FRANCISCO UNIFIED,CA,POINT (-122.4282 37.6498),260,14,6,CA - 14,no
1431,883019,CABRILLO UNIFIED,CA,POINT (-122.4356 37.4624),260,14,6,CA - 14,no
2066,883533,JEFFERSON UNION HIGH,CA,POINT (-122.4785 37.6692),260,14,6,CA - 14,no
2293,883836,REDWOOD CITY ELEMENTARY,CA,POINT (-122.2274 37.4886),260,14,6,CA - 14,no
2676,883895,SAN MATEO UNION HIGH,CA,POINT (-122.3314 37.5775),260,14,6,CA - 14,no
5325,883879,SAN CARLOS ELEMENTARY,CA,POINT (-122.2476 37.5013),260,14,6,CA - 14,no
5946,883577,PACIFICA,CA,POINT (-122.4845 37.6142),260,14,6,CA - 14,no
7635,883532,JEFFERSON ELEMENTARY,CA,POINT (-122.4846 37.679),260,14,6,CA - 14,no
8914,883678,MILLBRAE ELEMENTARY,CA,POINT (-122.4065 37.5987),260,14,6,CA - 14,no
9046,882967,BRISBANE ELEMENTARY,CA,POINT (-122.4049 37.6852),260,14,6,CA - 14,no
9242,882817,BAYSHORE ELEMENTARY,CA,POINT (-122.4136 37.7006),260,14,6,CA - 14,no
9507,882997,BURLINGAME ELEMENTARY,CA,POINT (-122.3858 37.5917),260,14,6,CA - 14,no
9972,882849,BELMONT-REDWOOD SHORES ELEMENTARY,CA,POINT (-122.3192 37.5095),260,14,6,CA - 14,no
10008,883829,RAVENSWOOD CITY ELEMENTARY,CA,POINT (-122.1439 37.4634),260,14,6,CA - 14,no
11811,883894,SAN MATEO-FOSTER CITY,CA,POINT (-122.2735 37.5656),260,14,6,CA - 14,no
12041,883471,HILLSBOROUGH CITY ELEMENTARY,CA,POINT (-122.3383 37.5634),260,14,6,CA - 14,no
12492,883878,SAN BRUNO PARK ELEMENTARY,CA,POINT (-122.4161 37.6223),260,14,6,CA - 14,no
663,883069,CASTRO VALLEY UNIFIED,CA,POINT (-122.0715 37.7079),46,15,6,CA - 15,no
2918,883459,HAYWARD UNIFIED,CA,POINT (-122.0934 37.6568),46,15,6,CA - 15,no
3248,881526,DUBLIN UNIFIED,CA,POINT (-121.9308 37.717),46,15,6,CA - 15,no
4121,881533,PLEASANTON UNIFIED,CA,POINT (-121.8842 37.6545),46,15,6,CA - 15,no
4879,883705,MOUNTAIN HOUSE ELEMENTARY,CA,POINT (-121.5778 37.7872),46,15,6,CA - 15,no
7904,883721,NEW HAVEN UNIFIED,CA,POINT (-122.0248 37.5882),46,15,6,CA - 15,no
8816,883616,LIVERMORE VALLEY JOINT UNIFIED,CA,POINT (-121.7918 37.689),46,15,6,CA - 15,no
11006,883888,SAN LORENZO UNIFIED,CA,POINT (-122.1288 37.6892),46,15,6,CA - 15,no
11760,881542,SUNOL GLEN UNIFIED,CA,POINT (-121.8848 37.5927),46,15,6,CA - 15,no
734,881644,DELHI UNIFIED,CA,POINT (-120.779 37.4298),95,16,6,CA - 16,no
1319,883944,SNELLING-MERCED FALLS UNION ELEMENTARY,CA,POINT (-120.434 37.5226),95,16,6,CA - 16,no
2405,883362,FRESNO UNIFIED,CA,POINT (-119.7868 36.7363),95,16,6,CA - 16,no
2930,883670,MERCED CITY ELEMENTARY,CA,POINT (-120.4791 37.3071),95,16,6,CA - 16,no
2932,882733,ATWATER ELEMENTARY,CA,POINT (-120.6113 37.3477),95,16,6,CA - 16,no
3080,883671,MERCED RIVER UNION ELEMENTARY,CA,POINT (-120.5628 37.4385),95,16,6,CA - 16,no
3319,882770,BALLICO-CRESSEY ELEMENTARY,CA,POINT (-120.7009 37.455),95,16,6,CA - 16,no
3515,883641,MADERA UNIFIED,CA,POINT (-120.083 36.9525),95,16,6,CA - 16,no
4109,884039,WEAVER UNION,CA,POINT (-120.4322 37.2878),95,16,6,CA - 16,no
4136,883264,EL NIDO ELEMENTARY,CA,POINT (-120.489 37.1348),95,16,6,CA - 16,no
5473,881773,GOLDEN VALLEY UNIFIED,CA,POINT (-119.8673 36.9231),95,16,6,CA - 16,no
5775,883104,CHOWCHILLA UNION HIGH,CA,POINT (-120.2627 37.1164),95,16,6,CA - 16,no
5794,883805,PLANADA ELEMENTARY,CA,POINT (-120.3156 37.289),95,16,6,CA - 16,no
7305,883672,MERCED UNION HIGH,CA,POINT (-120.5734 37.37),95,16,6,CA - 16,no
7582,883102,CHOWCHILLA ELEMENTARY,CA,POINT (-120.265 37.1226),95,16,6,CA - 16,no
7922,883473,HILMAR UNIFIED,CA,POINT (-120.8502 37.4014),95,16,6,CA - 16,no
7925,883629,LOS BANOS UNIFIED,CA,POINT (-120.8397 37.0531),95,16,6,CA - 16,no
8041,881597,DOS PALOS ORO LOMA JOINT UNIFIED,CA,POINT (-120.6283 36.9848),95,16,6,CA - 16,no
9013,883617,LIVINGSTON UNION,CA,POINT (-120.7288 37.3859),95,16,6,CA - 16,no
9293,883436,GUSTINE UNIFIED,CA,POINT (-121.0112 37.249),95,16,6,CA - 16,no
9663,883596,LE GRAND UNION ELEMENTARY,CA,POINT (-120.2521 37.2284),95,16,6,CA - 16,no
9666,882598,ALVIEW-DAIRYLAND UNION ELEMENTARY,CA,POINT (-120.3117 37.0192),95,16,6,CA - 16,no
10180,883664,MCSWAIN UNION ELEMENTARY,CA,POINT (-120.5686 37.3011),95,16,6,CA - 16,no
10775,883804,PLAINSBURG UNION ELEMENTARY,CA,POINT (-120.3249 37.233),95,16,6,CA - 16,no
11085,882475,WASHINGTON UNIFIED,CA,POINT (-119.7931 36.6983),95,16,6,CA - 16,no
11306,884042,WEST PARK ELEMENTARY,CA,POINT (-119.8541 36.6933),95,16,6,CA - 16,no
11715,884066,WINTON,CA,POINT (-120.6148 37.3895),95,16,6,CA - 16,no
12598,883597,LE GRAND UNION HIGH,CA,POINT (-120.2537 37.2284),95,16,6,CA - 16,no
13606,883079,CENTRAL UNIFIED,CA,POINT (-119.8926 36.8008),95,16,6,CA - 16,no
1763,883981,SUNNYVALE,CA,POINT (-122.0403 37.3743),172,17,6,CA - 17,no
2082,883243,EAST SIDE UNION HIGH,CA,POINT (-121.8546 37.3813),172,17,6,CA - 17,no
2503,883354,FREMONT UNIFIED,CA,POINT (-121.9547 37.5085),172,17,6,CA - 17,no
3025,883755,ORCHARD ELEMENTARY,CA,POINT (-121.9019 37.3889),172,17,6,CA - 17,no
3299,883667,MILPITAS UNIFIED,CA,POINT (-121.8833 37.4358),172,17,6,CA - 17,no
5926,883356,FREMONT UNION HIGH,CA,POINT (-122.0367 37.3523),172,17,6,CA - 17,no
8861,882866,BERRYESSA UNION ELEMENTARY,CA,POINT (-121.8489 37.4039),172,17,6,CA - 17,no
8898,883905,SANTA CLARA UNIFIED,CA,POINT (-121.9958 37.3562),172,17,6,CA - 17,no
9571,883181,CUPERTINO UNION,CA,POINT (-122.0268 37.3266),172,17,6,CA - 17,no
12827,883725,NEWARK UNIFIED,CA,POINT (-122.0314 37.5425),172,17,6,CA - 17,no
34,881663,SCOTTS VALLEY UNIFIED,CA,POINT (-122.0186 37.0469),390,18,6,CA - 18,no
909,882927,BONNY DOON UNION ELEMENTARY,CA,POINT (-122.1482 37.0612),390,18,6,CA - 18,no
2141,883042,CAMPBELL UNION HIGH,CA,POINT (-121.9315 37.2652),390,18,6,CA - 18,no
2432,883708,MOUNTAIN VIEW WHISMAN,CA,POINT (-122.0844 37.4044),390,18,6,CA - 18,no
3562,883040,CAMPBELL UNION,CA,POINT (-121.9473 37.2895),390,18,6,CA - 18,no
3723,883775,PALO ALTO UNIFIED,CA,POINT (-122.1536 37.4336),390,18,6,CA - 18,no
4173,883583,LAKESIDE JOINT,CA,POINT (-122.0183 37.1932),390,18,6,CA - 18,no
4994,883036,CAMBRIAN,CA,POINT (-121.9405 37.2575),390,18,6,CA - 18,no
5009,883918,SARATOGA UNION ELEMENTARY,CA,POINT (-122.0315 37.2559),390,18,6,CA - 18,no
5755,883767,PACIFIC ELEMENTARY,CA,POINT (-122.1944 37.0118),390,18,6,CA - 18,no
5857,883697,MORELAND,CA,POINT (-121.9868 37.2877),390,18,6,CA - 18,no
6411,883627,LOS ALTOS ELEMENTARY,CA,POINT (-122.1066 37.3717),390,18,6,CA - 18,no
6543,883572,LA HONDA-PESCADERO UNIFIED,CA,POINT (-122.3634 37.2469),390,18,6,CA - 18,no
7138,884071,WOODSIDE ELEMENTARY,CA,POINT (-122.2586 37.427),390,18,6,CA - 18,no
7312,883709,MOUNTAIN VIEW-LOS ALTOS UNION HIGH,CA,POINT (-122.0654 37.3613),390,18,6,CA - 18,no
7686,884013,UNION ELEMENTARY,CA,POINT (-121.9313 37.2437),390,18,6,CA - 18,no
7935,883889,SAN LORENZO VALLEY UNIFIED,CA,POINT (-122.0742 37.0843),390,18,6,CA - 18,no
8622,883620,LOMA PRIETA JOINT UNION ELEMENTARY,CA,POINT (-121.9433 37.1258),390,18,6,CA - 18,no
9133,883930,SEQUOIA UNION HIGH,CA,POINT (-122.236 37.4821),390,18,6,CA - 18,no
9406,883669,MENLO PARK CITY ELEMENTARY,CA,POINT (-122.1859 37.4636),390,18,6,CA - 18,no
9871,883822,PORTOLA VALLEY ELEMENTARY,CA,POINT (-122.2121 37.3679),390,18,6,CA - 18,no
10383,883630,LOS GATOS-SARATOGA JOINT UNION HIGH,CA,POINT (-121.9749 37.2405),390,18,6,CA - 18,no
10668,883631,LOS GATOS UNION ELEMENTARY,CA,POINT (-121.9669 37.2347),390,18,6,CA - 18,no
12746,883621,LAS LOMITAS ELEMENTARY,CA,POINT (-122.2011 37.429),390,18,6,CA - 18,no
1983,883639,LUTHER BURBANK,CA,POINT (-121.9267 37.3236),171,19,6,CA - 19,no
3280,882594,ALUM ROCK UNION ELEMENTARY,CA,POINT (-121.8341 37.3694),171,19,6,CA - 19,no
