school_esh_id,campus_id
886353,campus_1404
886354,campus_21730
886355,campus_13359
886356,campus_23676
886357,campus_23677
886358,campus_23678
886359,campus_9454
886360,campus_236
886361,campus_22626
886362,campus_10690
886363,campus_1405
886364,campus_1405
886365,campus_21731
886366,campus_21732
886367,campus_23679
886368,campus_13360
886369,campus_11328
886370,campus_9455
886371,campus_236
886372,campus_12698
886373,campus_22627
886374,campus_10691
886375,campus_21733
886376,campus_23680
886377,campus_524
886378,campus_11329
886379,campus_9456
886380,campus_10692
886381,campus_12699
886382,campus_22628
886383,campus_22629
886384,campus_1406
886385,campus_23681
886386,campus_23682
886387,campus_13361
886388,campus_11330
886389,campus_9457
886390,campus_10693
886391,campus_12700
886392,campus_1502
886394,campus_22630
886395,campus_1406
886396,campus_13362
886397,campus_1558
886398,campus_11331
886399,campus_524
886400,campus_9458
886401,campus_10694
886402,campus_12701
886403,campus_22631
886404,campus_1406
886405,campus_23683
886406,campus_11332
886407,campus_13363
886408,campus_9459
886409,campus_12702
886410,campus_10695
886411,campus_22632
886412,campus_21734
886413,campus_23684
886415,campus_11333
886416,campus_9460
886417,campus_525
886418,campus_237
886419,campus_10696
886420,campus_22633
886421,campus_21735
886422,campus_23685
886423,campus_11334
886424,campus_13364
886425,campus_9461
886426,campus_237
886427,campus_22634
886428,campus_10697
886429,campus_21736
886430,campus_1559
886431,campus_11335
886432,campus_9462
886433,campus_525
886434,campus_12703
886435,campus_10698
886436,campus_22635
886437,campus_23686
886438,campus_21737
886439,campus_11336
886440,campus_12704
886441,campus_9463
886442,campus_13365
886443,campus_22636
886444,campus_10699
886445,campus_1560
886446,campus_21738
886447,campus_11337
886448,campus_238
886449,campus_13366
886450,campus_9464
886451,campus_22637
886452,campus_22638
886453,campus_10700
886454,campus_1561
886455,campus_21739
886456,campus_11338
886457,campus_11339
886458,campus_13367
886459,campus_12705
886460,campus_9465
886461,campus_22639
886462,campus_10701
886463,campus_13368
886464,campus_1559
886465,campus_21740
886466,campus_11340
886467,campus_238
886468,campus_9466
886469,campus_22640
886470,campus_10702
886471,campus_13369
886472,campus_1561
886473,campus_21741
886474,campus_11341
886475,campus_239
886476,campus_9467
886477,campus_10703
886478,campus_22641
886479,campus_526
886480,campus_22642
886481,campus_1561
886482,campus_11342
886483,campus_239
886484,campus_9468
886485,campus_10704
886486,campus_22643
886487,campus_13370
886488,campus_1560
886489,campus_21742
886490,campus_11343
886491,campus_11344
886494,campus_239
886496,campus_9469
886497,campus_240
886501,campus_10705
886502,campus_1503
886506,campus_13371
886508,campus_1561
886510,campus_11346
886511,campus_11347
886512,campus_11348
886513,campus_11349
886514,campus_21743
886515,campus_240
886516,campus_12706
886517,campus_10706
886518,campus_1503
886519,campus_1560
886520,campus_13372
886522,campus_21744
886523,campus_9470
886524,campus_241
886525,campus_10707
886526,campus_22644
886527,campus_13373
886529,campus_21745
886531,campus_21746
886532,campus_56
886533,campus_9471
886534,campus_22645
886535,campus_12707
886536,campus_241
886537,campus_10708
886538,campus_242
886539,campus_23687
886540,campus_23688
886541,campus_526
886542,campus_23689
886543,campus_1562
886545,campus_1562
886546,campus_1563
886547,campus_23690
886549,campus_21747
886550,campus_9472
886551,campus_10709
886552,campus_242
886553,campus_243
886554,campus_12708
886555,campus_12709
886556,campus_13374
886559,campus_21748
886560,campus_22646
886561,campus_9473
886562,campus_22647
886563,campus_22648
886564,campus_10710
886565,campus_22649
886566,campus_22650
886567,campus_22651
886568,campus_22652
886569,campus_244
886570,campus_13375
886571,campus_23691
886573,campus_21749
886574,campus_9474
886575,campus_10711
886576,campus_16
886577,campus_22653
886578,campus_244
886579,campus_245
886580,campus_245
886581,campus_13376
886583,campus_21750
886586,campus_10712
886587,campus_10713
886588,campus_9475
886589,campus_22654
886590,campus_13377
886591,campus_245
886592,campus_23692
886593,campus_1564
886594,campus_23693
886595,campus_245
886596,campus_23694
886599,campus_1565
886600,campus_13378
886601,campus_21751
886602,campus_13379
886603,campus_10714
886604,campus_10715
886605,campus_9476
886606,campus_13380
886607,campus_22655
886609,campus_527
886610,campus_1566
886611,campus_1565
886612,campus_245
886613,campus_245
886614,campus_21752
886615,campus_21753
886616,campus_13381
886617,campus_9477
886618,campus_13382
886619,campus_10716
886620,campus_22656
886621,campus_13383
886623,campus_12710
886624,campus_23695
886625,campus_23696
886627,campus_13384
886628,campus_21754
886630,campus_13385
886631,campus_9478
886632,campus_10717
886633,campus_13386
886634,campus_22657
886636,campus_13387
886637,campus_12711
886638,campus_23697
886639,campus_13388
886640,campus_1407
886641,campus_13389
886642,campus_9479
886643,campus_10718
886644,campus_13390
886645,campus_1504
886647,campus_13391
886648,campus_12712
886649,campus_23698
886650,campus_23699
886651,campus_1407
886652,campus_13392
886653,campus_23700
886661,campus_23701
886662,campus_13393
886663,campus_57
886664,campus_10719
886665,campus_13394
886666,campus_22658
886668,campus_13395
886669,campus_21755
886670,campus_13396
886672,campus_23702
886673,campus_9480
886674,campus_10720
886675,campus_527
886677,campus_22659
886679,campus_13397
886680,campus_12713
886681,campus_12714
886682,campus_13398
886683,campus_1408
886684,campus_23703
886685,campus_23704
886686,campus_527
886687,campus_9481
886688,campus_10721
886689,campus_527
886690,campus_22660
886692,campus_21756
886693,campus_12715
886694,campus_23705
886695,campus_9482
886696,campus_10722
886697,campus_13399
886698,campus_22661
886700,campus_1408
886702,campus_23706
886704,campus_9483
886705,campus_10723
886706,campus_9484
886707,campus_9485
886708,campus_22662
886709,campus_528
886712,campus_12716
886713,campus_23707
886714,campus_21757
886715,campus_10724
886716,campus_10725
886717,campus_9486
886718,campus_13400
886719,campus_22663
886721,campus_12717
886722,campus_23709
886723,campus_21758
886724,campus_10726
886725,campus_13401
886726,campus_9487
886729,campus_246
886730,campus_21759
886731,campus_23710
886732,campus_10727
886733,campus_57
886734,campus_13402
886735,campus_22664
886736,campus_22665
886737,campus_1504
886739,campus_21760
886740,campus_23711
886741,campus_12718
886742,campus_10728
886743,campus_9488
886744,campus_13403
886745,campus_22666
886746,campus_22667
886748,campus_13404
886749,campus_21761
886750,campus_23712
886751,campus_246
886752,campus_10729
886753,campus_8694
886754,campus_9489
886755,campus_8694
886756,campus_9490
886759,campus_21762
886760,campus_13405
886761,campus_23713
886762,campus_12719
886763,campus_16
886764,campus_22668
886766,campus_21763
886767,campus_13406
886768,campus_23714
886769,campus_23715
886770,campus_23716
886771,campus_12720
886772,campus_10730
886774,campus_21764
886775,campus_23717
886776,campus_8804
886777,campus_528
886778,campus_8805
886779,campus_12721
886780,campus_10731
886781,campus_9491
886783,campus_22669
886784,campus_22670
886785,campus_21765
886786,campus_8805
886787,campus_13407
886788,campus_247
886789,campus_10732
886790,campus_9492
886792,campus_22671
886793,campus_21766
886794,campus_23718
886795,campus_23719
886796,campus_23720
886797,campus_23721
886798,campus_529
886799,campus_248
886800,campus_10733
886801,campus_9493
886803,campus_21767
886804,campus_22672
886805,campus_22673
886806,campus_23722
886808,campus_23723
886809,campus_23724
886810,campus_8804
886811,campus_8803
886812,campus_13408
886813,campus_249
886814,campus_10734
886815,campus_9494
886817,campus_21768
886818,campus_22674
886820,campus_22675
886821,campus_13409
886822,campus_249
886823,campus_10735
886836,campus_9495
886855,campus_21769
886867,campus_22676
886876,campus_13410
886877,campus_12722
886878,campus_10736
886879,campus_9496
886880,campus_9497
886881,campus_21770
886883,campus_22677
886887,campus_8806
886888,campus_23386
886889,campus_23387
886890,campus_23388
886891,campus_13411
886892,campus_12723
886893,campus_10737
886894,campus_17
886895,campus_10738
886896,campus_21771
886897,campus_9498
886898,campus_22678
886900,campus_23389
886901,campus_13412
886902,campus_12724
886903,campus_10739
886904,campus_13413
886905,campus_9499
886906,campus_21772
886907,campus_22679
886909,campus_23390
886910,campus_12725
886911,campus_10740
886912,campus_13414
886913,campus_21773
886914,campus_9500
886915,campus_22680
886920,campus_23391
886921,campus_23392
886922,campus_23393
886923,campus_23394
886925,campus_8700
886927,campus_12726
886928,campus_10741
886929,campus_11350
886930,campus_13415
886931,campus_21774
886932,campus_9501
886933,campus_22681
886934,campus_22682
886935,campus_23395
886936,campus_23396
886937,campus_23397
886938,campus_23398
886940,campus_11351
886941,campus_247
886942,campus_11352
886943,campus_11353
886945,campus_529
886946,campus_11354
886947,campus_11355
886948,campus_21775
886949,campus_9502
886950,campus_22683
886955,campus_22684
886956,campus_22685
886957,campus_22686
886958,campus_23399
886959,campus_17
886960,campus_23400
886961,campus_248
886962,campus_13416
886963,campus_11356
886964,campus_11357
886965,campus_11358
886966,campus_11359
886967,campus_9503
886968,campus_11360
886969,campus_21776
886970,campus_22687
886971,campus_12727
886972,campus_23401
886973,campus_23402
886974,campus_13417
886975,campus_11361
886976,campus_9504
886977,campus_21777
886978,campus_22688
886979,campus_12728
886980,campus_23403
886981,campus_23404
886982,campus_13418
886983,campus_11362
886984,campus_21778
886986,campus_9505
886987,campus_22689
886988,campus_23405
886989,campus_12729
886990,campus_10742
886992,campus_10743
886995,campus_13419
886996,campus_21779
886997,campus_11363
886998,campus_9506
886999,campus_9507
887000,campus_22690
887001,campus_250
887002,campus_23406
887003,campus_251
887004,campus_10744
887005,campus_13420
887006,campus_21780
887007,campus_11364
887008,campus_9508
887009,campus_9509
887010,campus_58
887011,campus_1505
887012,campus_1505
887015,campus_23407
887016,campus_251
887017,campus_10745
887018,campus_251
887019,campus_252
887020,campus_13421
887021,campus_399
887022,campus_21781
887024,campus_11366
887025,campus_11367
887026,campus_9510
887027,campus_9511
887028,campus_23408
887029,campus_22691
887030,campus_252
887031,campus_252
887032,campus_13422
887033,campus_21782
887034,campus_13423
887036,campus_9512
887037,campus_11368
887038,campus_11369
887039,campus_11370
887040,campus_408
887041,campus_408
887043,campus_23409
887044,campus_22692
887045,campus_10746
887046,campus_12730
887047,campus_253
887048,campus_21783
887049,campus_9513
887050,campus_13424
887051,campus_8730
887052,campus_22693
887053,campus_1567
887056,campus_10747
887057,campus_253
887058,campus_1409
887059,campus_9514
887060,campus_9515
887061,campus_22694
887062,campus_11371
887064,campus_23410
887066,campus_10748
887067,campus_17
887069,campus_253
887070,campus_21784
887071,campus_9516
887072,campus_22695
887073,campus_11372
887074,campus_23411
887075,campus_10749
887076,campus_530
887077,campus_12731
887078,campus_21785
887079,campus_9517
887080,campus_9518
887081,campus_22696
887082,campus_9519
887083,campus_11373
887084,campus_1568
887085,campus_18
887086,campus_12732
887087,campus_13425
887088,campus_21786
887089,campus_11374
887090,campus_22697
887091,campus_9520
887092,campus_1568
887093,campus_10750
887094,campus_18
887096,campus_12733
887098,campus_531
887100,campus_21787
887101,campus_11375
887102,campus_59
887103,campus_22698
887104,campus_9521
887105,campus_23412
887106,campus_9522
887107,campus_10751
887108,campus_12734
887110,campus_21788
887111,campus_13426
887112,campus_22699
887113,campus_11376
887114,campus_9523
887115,campus_1567
887116,campus_60
887117,campus_10752
887118,campus_19
887119,campus_12735
887120,campus_21789
887121,campus_13427
887122,campus_22700
887123,campus_22701
887124,campus_22702
887125,campus_11377
887126,campus_23413
887127,campus_9524
887128,campus_10753
887129,campus_254
887130,campus_13428
887131,campus_21790
887132,campus_11378
887133,campus_23414
887134,campus_23415
887135,campus_23416
887136,campus_22703
887137,campus_9525
887138,campus_61
887139,campus_19
887140,campus_19
887141,campus_254
887142,campus_13429
887143,campus_12737
887144,campus_21791
887145,campus_23417
887146,campus_11379
887147,campus_22704
887148,campus_9526
887149,campus_20
887150,campus_13430
887151,campus_21792
887152,campus_12738
887153,campus_21793
887154,campus_21794
887155,campus_23418
887156,campus_11380
887157,campus_22705
887158,campus_9527
887159,campus_20
887160,campus_12739
887161,campus_531
887162,campus_21795
887163,campus_23419
887164,campus_22706
887165,campus_11381
887166,campus_9528
887167,campus_10755
887168,campus_10756
887169,campus_255
887170,campus_13431
887171,campus_21796
887172,campus_23420
887173,campus_22707
887174,campus_11382
887175,campus_9529
887176,campus_10757
887177,campus_255
887178,campus_21797
887180,campus_13432
887182,campus_22708
887183,campus_23421
887184,campus_11383
887185,campus_9530
887186,campus_21
887187,campus_9531
887188,campus_9532
887189,campus_21798
887190,campus_13433
887191,campus_12740
887192,campus_22709
887193,campus_23422
887194,campus_11384
887195,campus_10758
887196,campus_9533
887197,campus_9534
887198,campus_21799
887199,campus_12741
887200,campus_13434
887201,campus_22710
887202,campus_23423
887203,campus_10759
887204,campus_11385
887205,campus_9535
887206,campus_9536
887207,campus_9537
887208,campus_21800
887209,campus_9538
887210,campus_12742
887211,campus_13435
887212,campus_22711
887213,campus_10760
887214,campus_11386
887215,campus_59
887216,campus_21801
887217,campus_256
887218,campus_13436
887219,campus_22712
887220,campus_10754
887221,campus_23424
887222,campus_11387
887223,campus_9539
887224,campus_21802
887225,campus_256
887226,campus_530
887227,campus_22713
887228,campus_10761
887229,campus_1569
887230,campus_1570
887231,campus_11388
887232,campus_11389
887233,campus_9540
887234,campus_9541
887235,campus_1409
